Y,red,green,blue,ir_3,vis_3,E
0,58.0,63.0,80.0,326.0,150.0,2
1,10.0,24.0,109.0,111.0,84.0,2
1,34.0,39.0,85.0,148.0,66.0,2
1,69.0,91.0,85.0,296.0,138.0,2
1,78.0,51.0,92.0,231.0,99.0,2
1,53.0,4.0,99.0,147.0,74.0,2
1,78.0,21.0,107.0,210.0,76.0,2
0,77.0,19.0,84.0,285.0,132.0,2
0,59.0,27.0,75.0,273.0,108.0,2
1,29.0,25.0,97.0,131.0,81.0,2
1,41.0,35.0,88.0,132.0,81.0,2
0,59.0,55.0,104.0,350.0,190.0,2
1,68.0,6.0,78.0,180.0,70.0,2
0,52.0,2.0,86.0,200.0,121.0,2
1,53.0,48.0,103.0,234.0,120.0,2
0,82.0,48.0,80.0,300.0,186.0,2
0,53.0,38.0,79.0,249.0,122.0,2
1,48.0,55.0,76.0,200.0,89.0,2
1,64.0,72.0,95.0,240.0,104.0,2
1,146.0,57.0,76.0,786.0,131.0,3
0,131.0,34.0,84.0,1008.0,189.0,3
0,86.0,8.0,90.0,589.0,110.0,3
1,149.0,52.0,98.0,741.0,138.0,3
1,145.0,30.0,72.0,633.0,101.0,3
1,156.0,19.0,107.0,657.0,115.0,3
0,133.0,51.0,87.0,1076.0,218.0,3
1,149.0,13.0,84.0,726.0,105.0,3
1,147.0,0.0,87.0,620.0,110.0,3
0,135.0,40.0,87.0,1040.0,194.0,3
0,123.0,118.0,100.0,1193.0,291.0,3
1,117.0,46.0,75.0,619.0,113.0,3
1,147.0,5.0,103.0,637.0,109.0,3
0,182.0,30.0,106.0,1445.0,246.0,3
1,140.0,76.0,84.0,802.0,130.0,3
1,164.0,63.0,71.0,839.0,131.0,3
0,161.0,23.0,98.0,1222.0,211.0,3
1,174.0,28.0,88.0,746.0,109.0,3
0,225.0,50.0,69.0,1588.0,227.0,3
0,138.0,35.0,96.0,1135.0,212.0,3
1,89.0,35.0,105.0,465.0,117.0,3
0,144.0,35.0,95.0,1009.0,193.0,3
1,130.0,24.0,107.0,627.0,120.0,3
1,166.0,24.0,87.0,767.0,116.0,3
0,137.0,80.0,92.0,1294.0,272.0,3
0,129.0,23.0,67.0,950.0,180.0,3
0,149.0,12.0,97.0,997.0,182.0,3
0,144.0,61.0,93.0,1168.0,214.0,3
1,139.0,5.0,85.0,579.0,96.0,3
1,183.0,48.0,74.0,805.0,129.0,3
0,166.0,33.0,112.0,1365.0,249.0,3
0,114.0,78.0,68.0,1077.0,196.0,3
0,144.0,29.0,63.0,1010.0,155.0,3
0,118.0,49.0,75.0,1032.0,200.0,3
1,175.0,36.0,99.0,734.0,127.0,3
1,167.0,29.0,80.0,782.0,117.0,3
1,165.0,10.0,81.0,752.0,107.0,3
1,151.0,22.0,86.0,674.0,99.0,3
1,115.0,78.0,81.0,767.0,120.0,3
0,190.0,43.0,95.0,1437.0,254.0,3
0,129.0,32.0,92.0,976.0,194.0,3
1,139.0,33.0,99.0,630.0,125.0,3
0,119.0,8.0,91.0,854.0,123.0,3
0,147.0,31.0,73.0,1092.0,177.0,3
1,166.0,49.0,92.0,821.0,144.0,3
1,174.0,30.0,88.0,748.0,110.0,3
0,134.0,2.0,64.0,884.0,142.0,3
0,175.0,15.0,110.0,1264.0,234.0,3
1,148.0,28.0,65.0,681.0,85.0,3
0,112.0,66.0,95.0,1143.0,193.0,3
1,143.0,46.0,89.0,646.0,102.0,3
1,225.0,8.0,95.0,937.0,144.0,3
0,177.0,40.0,83.0,1301.0,216.0,3
1,197.0,40.0,100.0,923.0,165.0,3
1,163.0,53.0,94.0,765.0,135.0,3
0,165.0,46.0,104.0,1152.0,231.0,3
1,142.0,33.0,75.0,650.0,100.0,3
1,146.0,36.0,63.0,658.0,100.0,3
1,198.0,28.0,94.0,870.0,147.0,3
1,180.0,71.0,105.0,885.0,157.0,3
1,220.0,34.0,84.0,927.0,137.0,3
1,134.0,42.0,81.0,656.0,105.0,3
0,153.0,23.0,82.0,1158.0,201.0,3
0,133.0,32.0,78.0,959.0,174.0,3
0,183.0,49.0,88.0,1305.0,217.0,3
1,122.0,38.0,126.0,648.0,151.0,3
0,178.0,66.0,95.0,1359.0,255.0,3
1,126.0,66.0,76.0,720.0,118.0,3
1,178.0,71.0,112.0,916.0,169.0,3
1,136.0,51.0,107.0,751.0,145.0,3
0,147.0,44.0,92.0,1164.0,212.0,3
1,163.0,8.0,97.0,709.0,107.0,3
1,142.0,93.0,91.0,797.0,144.0,3
0,144.0,49.0,73.0,1154.0,207.0,3
1,149.0,43.0,112.0,701.0,121.0,3
1,174.0,36.0,108.0,883.0,147.0,3
0,115.0,2.0,97.0,720.0,131.0,3
1,156.0,43.0,83.0,720.0,121.0,3
1,118.0,62.0,87.0,551.0,127.0,3
1,175.0,86.0,76.0,1005.0,166.0,3
0,122.0,32.0,90.0,1020.0,199.0,3
0,150.0,25.0,72.0,1102.0,166.0,3
0,182.0,38.0,95.0,1313.0,248.0,3
1,150.0,15.0,100.0,642.0,118.0,3
1,125.0,6.0,90.0,585.0,93.0,3
0,136.0,17.0,91.0,1020.0,162.0,3
1,126.0,35.0,105.0,670.0,139.0,3
0,184.0,49.0,92.0,1359.0,227.0,3
1,156.0,104.0,80.0,837.0,137.0,3
0,129.0,49.0,99.0,1167.0,227.0,3
0,143.0,106.0,92.0,1355.0,278.0,3
1,114.0,34.0,80.0,585.0,100.0,3
1,149.0,14.0,72.0,638.0,110.0,3
0,159.0,2.0,86.0,1027.0,167.0,3
0,171.0,73.0,86.0,1386.0,259.0,3
1,153.0,45.0,84.0,762.0,135.0,3
1,125.0,16.0,85.0,577.0,111.0,3
0,161.0,61.0,84.0,1294.0,234.0,3
0,182.0,53.0,76.0,1321.0,217.0,3
1,159.0,37.0,100.0,702.0,121.0,3
0,139.0,42.0,92.0,1151.0,201.0,3
0,148.0,33.0,90.0,1065.0,187.0,3
1,149.0,36.0,94.0,693.0,130.0,3
1,113.0,57.0,89.0,602.0,88.0,3
1,183.0,54.0,97.0,760.0,124.0,3
1,127.0,18.0,85.0,517.0,83.0,3
0,143.0,7.0,100.0,1006.0,177.0,3
0,171.0,13.0,93.0,1159.0,199.0,3
1,186.0,28.0,102.0,790.0,127.0,3
1,151.0,11.0,106.0,715.0,94.0,3
1,180.0,51.0,98.0,959.0,150.0,3
0,120.0,9.0,86.0,953.0,177.0,3
1,116.0,29.0,92.0,587.0,131.0,3
1,101.0,67.0,106.0,641.0,140.0,3
0,156.0,52.0,81.0,1201.0,178.0,3
1,119.0,1.0,62.0,456.0,66.0,3
0,160.0,47.0,106.0,1329.0,224.0,3
0,158.0,17.0,101.0,1133.0,204.0,3
1,188.0,54.0,95.0,1001.0,186.0,3
0,137.0,4.0,86.0,907.0,163.0,3
0,192.0,59.0,83.0,1513.0,259.0,3
1,130.0,33.0,96.0,678.0,140.0,3
1,186.0,67.0,105.0,984.0,194.0,3
1,161.0,60.0,96.0,854.0,148.0,3
0,161.0,7.0,78.0,1057.0,159.0,3
0,192.0,10.0,92.0,1252.0,202.0,3
1,130.0,19.0,75.0,568.0,87.0,3
1,139.0,65.0,98.0,822.0,141.0,3
0,195.0,25.0,109.0,1343.0,236.0,3
0,127.0,72.0,102.0,968.0,193.0,3
1,195.0,57.0,95.0,1034.0,172.0,3
0,130.0,23.0,106.0,902.0,153.0,3
1,128.0,40.0,97.0,615.0,115.0,3
1,79.0,71.0,96.0,627.0,133.0,3
0,161.0,40.0,81.0,1231.0,208.0,3
1,172.0,15.0,117.0,745.0,126.0,3
0,132.0,25.0,73.0,932.0,138.0,3
1,164.0,13.0,103.0,731.0,110.0,3
0,144.0,48.0,83.0,1102.0,168.0,3
1,96.0,34.0,84.0,376.0,86.0,3
1,198.0,20.0,73.0,868.0,119.0,3
1,158.0,24.0,67.0,654.0,92.0,3
1,171.0,3.0,71.0,722.0,97.0,3
0,212.0,54.0,109.0,1482.0,269.0,3
0,156.0,78.0,98.0,1113.0,231.0,3
0,200.0,35.0,86.0,1368.0,228.0,3
0,153.0,76.0,86.0,1473.0,251.0,3
1,153.0,106.0,77.0,909.0,178.0,3
1,180.0,34.0,73.0,803.0,134.0,3
0,101.0,22.0,71.0,770.0,131.0,3
1,147.0,55.0,89.0,733.0,138.0,3
1,160.0,76.0,69.0,839.0,143.0,3
0,157.0,86.0,93.0,1497.0,246.0,3
0,103.0,39.0,101.0,826.0,152.0,3
0,110.0,43.0,91.0,768.0,150.0,3
0,153.0,47.0,84.0,1001.0,171.0,3
1,138.0,22.0,75.0,611.0,101.0,3
1,165.0,30.0,84.0,717.0,126.0,3
0,138.0,10.0,84.0,872.0,154.0,3
0,167.0,43.0,84.0,1268.0,213.0,3
1,108.0,41.0,95.0,551.0,128.0,3
1,155.0,40.0,98.0,769.0,139.0,3
1,138.0,42.0,85.0,724.0,118.0,3
1,156.0,4.0,94.0,660.0,114.0,3
0,136.0,37.0,92.0,1088.0,205.0,3
0,165.0,25.0,92.0,1028.0,181.0,3
1,169.0,23.0,72.0,704.0,102.0,3
0,166.0,51.0,113.0,1358.0,241.0,3
1,197.0,36.0,100.0,886.0,142.0,3
0,157.0,58.0,65.0,1203.0,197.0,3
0,144.0,49.0,96.0,993.0,203.0,3
0,86.0,41.0,87.0,860.0,180.0,3
0,198.0,5.0,83.0,1275.0,190.0,3
0,163.0,78.0,104.0,1494.0,278.0,3
1,192.0,54.0,91.0,902.0,159.0,3
1,174.0,22.0,77.0,819.0,126.0,3
1,121.0,59.0,94.0,595.0,142.0,3
0,152.0,60.0,93.0,1192.0,241.0,3
1,214.0,35.0,101.0,943.0,146.0,3
1,139.0,28.0,107.0,641.0,140.0,3
0,157.0,20.0,89.0,1053.0,179.0,3
0,154.0,17.0,118.0,1091.0,228.0,3
1,117.0,83.0,92.0,598.0,142.0,3
1,111.0,28.0,92.0,578.0,119.0,3
1,141.0,28.0,82.0,635.0,114.0,3
1,138.0,43.0,83.0,608.0,112.0,3
1,157.0,57.0,79.0,758.0,130.0,3
1,146.0,76.0,91.0,761.0,164.0,3
0,154.0,25.0,85.0,1129.0,198.0,3
0,163.0,11.0,90.0,967.0,180.0,3
1,129.0,53.0,76.0,614.0,122.0,3
1,195.0,33.0,100.0,836.0,135.0,3
0,176.0,69.0,78.0,1384.0,221.0,3
1,163.0,15.0,97.0,704.0,109.0,3
0,133.0,30.0,83.0,955.0,171.0,3
1,189.0,67.0,88.0,957.0,158.0,3
0,178.0,19.0,99.0,1170.0,216.0,3
1,192.0,15.0,77.0,803.0,130.0,3
1,161.0,11.0,80.0,692.0,105.0,3
1,108.0,50.0,99.0,542.0,112.0,3
0,78.0,177.0,93.0,1284.0,314.0,4
0,61.0,106.0,77.0,927.0,220.0,4
0,36.0,134.0,88.0,905.0,220.0,4
1,75.0,135.0,81.0,672.0,149.0,4
1,58.0,122.0,88.0,544.0,142.0,4
1,48.0,112.0,81.0,483.0,133.0,4
0,74.0,87.0,105.0,861.0,266.0,4
1,42.0,123.0,80.0,562.0,136.0,4
1,4.0,168.0,83.0,556.0,154.0,4
0,66.0,150.0,87.0,1116.0,288.0,4
0,120.0,98.0,106.0,1366.0,300.0,4
1,71.0,111.0,97.0,584.0,159.0,4
1,30.0,173.0,82.0,611.0,153.0,4
0,58.0,76.0,99.0,743.0,203.0,4
1,91.0,115.0,108.0,605.0,183.0,4
1,83.0,142.0,97.0,776.0,168.0,4
0,53.0,174.0,96.0,1218.0,324.0,4
1,57.0,99.0,96.0,446.0,120.0,4
0,73.0,145.0,86.0,1215.0,258.0,4
0,62.0,93.0,93.0,939.0,186.0,4
1,62.0,136.0,102.0,515.0,149.0,4
0,62.0,169.0,75.0,1172.0,271.0,4
1,53.0,94.0,85.0,621.0,125.0,4
0,53.0,136.0,95.0,994.0,262.0,4
0,95.0,118.0,91.0,1160.0,228.0,4
0,53.0,116.0,65.0,660.0,187.0,4
0,41.0,176.0,87.0,1010.0,293.0,4
0,81.0,107.0,87.0,985.0,234.0,4
1,31.0,149.0,73.0,547.0,130.0,4
1,72.0,142.0,101.0,750.0,204.0,4
0,60.0,128.0,95.0,1129.0,314.0,4
0,93.0,116.0,76.0,1248.0,256.0,4
0,57.0,103.0,85.0,744.0,222.0,4
0,72.0,127.0,97.0,1156.0,292.0,4
1,63.0,115.0,107.0,641.0,178.0,4
1,57.0,77.0,83.0,411.0,112.0,4
1,39.0,112.0,95.0,431.0,144.0,4
1,52.0,89.0,70.0,507.0,111.0,4
1,93.0,87.0,105.0,645.0,152.0,4
0,68.0,159.0,69.0,980.0,255.0,4
0,60.0,95.0,111.0,828.0,240.0,4
1,60.0,179.0,83.0,707.0,162.0,4
0,36.0,103.0,91.0,722.0,224.0,4
0,59.0,103.0,82.0,819.0,185.0,4
1,73.0,94.0,108.0,725.0,128.0,4
1,58.0,95.0,81.0,420.0,113.0,4
0,23.0,101.0,81.0,715.0,180.0,4
0,44.0,106.0,83.0,838.0,234.0,4
1,56.0,157.0,98.0,711.0,162.0,4
0,85.0,159.0,87.0,1128.0,266.0,4
1,70.0,84.0,92.0,565.0,159.0,4
1,36.0,121.0,126.0,579.0,176.0,4
0,66.0,118.0,83.0,1008.0,208.0,4
1,66.0,157.0,91.0,646.0,183.0,4
1,75.0,92.0,81.0,637.0,111.0,4
0,71.0,95.0,94.0,836.0,213.0,4
1,60.0,113.0,92.0,548.0,138.0,4
1,63.0,135.0,94.0,720.0,155.0,4
1,57.0,123.0,76.0,584.0,141.0,4
0,88.0,145.0,78.0,1223.0,259.0,4
1,62.0,107.0,94.0,599.0,110.0,4
1,67.0,116.0,100.0,566.0,144.0,4
0,52.0,89.0,94.0,725.0,208.0,4
0,60.0,179.0,87.0,1065.0,301.0,4
0,73.0,103.0,94.0,898.0,225.0,4
1,64.0,114.0,100.0,605.0,139.0,4
0,85.0,143.0,94.0,1118.0,297.0,4
1,85.0,157.0,87.0,765.0,186.0,4
0,88.0,132.0,97.0,923.0,292.0,4
1,74.0,108.0,94.0,664.0,120.0,4
0,69.0,96.0,80.0,969.0,193.0,4
1,36.0,90.0,96.0,420.0,138.0,4
1,103.0,108.0,85.0,722.0,143.0,4
0,72.0,108.0,108.0,944.0,251.0,4
1,68.0,102.0,95.0,658.0,139.0,4
1,63.0,84.0,83.0,447.0,107.0,4
0,23.0,143.0,100.0,873.0,239.0,4
1,69.0,126.0,88.0,552.0,147.0,4
1,82.0,121.0,77.0,662.0,134.0,4
1,99.0,114.0,82.0,767.0,171.0,4
0,60.0,106.0,103.0,914.0,227.0,4
0,54.0,136.0,106.0,846.0,268.0,4
0,64.0,136.0,94.0,869.0,257.0,4
1,45.0,138.0,108.0,651.0,147.0,4
1,32.0,76.0,91.0,384.0,100.0,4
0,47.0,138.0,98.0,850.0,240.0,4
1,62.0,109.0,89.0,478.0,156.0,4
0,73.0,117.0,106.0,1009.0,304.0,4
1,111.0,80.0,60.0,608.0,103.0,4
0,73.0,100.0,101.0,991.0,227.0,4
0,112.0,101.0,73.0,1064.0,203.0,4
1,62.0,137.0,79.0,612.0,163.0,4
1,43.0,107.0,91.0,507.0,152.0,4
0,23.0,114.0,88.0,580.0,217.0,4
0,89.0,130.0,87.0,907.0,249.0,4
1,70.0,150.0,73.0,752.0,190.0,4
1,46.0,121.0,89.0,572.0,164.0,4
0,81.0,79.0,82.0,913.0,207.0,4
0,76.0,84.0,85.0,996.0,217.0,4
1,64.0,83.0,122.0,480.0,148.0,4
0,67.0,117.0,92.0,920.0,213.0,4
0,60.0,126.0,111.0,1116.0,243.0,4
1,63.0,148.0,90.0,652.0,150.0,4
1,78.0,119.0,81.0,747.0,120.0,4
1,77.0,85.0,68.0,488.0,129.0,4
1,47.0,126.0,97.0,530.0,165.0,4
0,35.0,147.0,94.0,926.0,264.0,4
0,42.0,108.0,83.0,692.0,203.0,4
1,57.0,73.0,67.0,398.0,98.0,4
1,39.0,114.0,91.0,454.0,140.0,4
1,74.0,96.0,97.0,544.0,151.0,4
0,37.0,177.0,107.0,947.0,331.0,4
1,57.0,112.0,79.0,608.0,130.0,4
1,86.0,149.0,94.0,727.0,144.0,4
0,75.0,119.0,78.0,964.0,283.0,4
1,15.0,112.0,100.0,442.0,158.0,4
0,72.0,135.0,108.0,1044.0,279.0,4
0,47.0,87.0,89.0,734.0,199.0,4
1,76.0,111.0,77.0,619.0,137.0,4
0,29.0,156.0,90.0,918.0,243.0,4
0,80.0,135.0,77.0,929.0,249.0,4
1,60.0,118.0,84.0,611.0,145.0,4
1,86.0,127.0,90.0,712.0,166.0,4
1,81.0,113.0,88.0,660.0,163.0,4
0,35.0,113.0,108.0,848.0,248.0,4
0,39.0,119.0,99.0,913.0,236.0,4
1,49.0,153.0,78.0,570.0,157.0,4
1,84.0,115.0,93.0,667.0,131.0,4
0,54.0,117.0,95.0,905.0,234.0,4
0,89.0,89.0,88.0,770.0,226.0,4
1,79.0,117.0,93.0,585.0,167.0,4
0,52.0,91.0,95.0,775.0,222.0,4
0,66.0,102.0,92.0,929.0,192.0,4
1,88.0,102.0,105.0,542.0,192.0,4
0,66.0,117.0,110.0,987.0,191.0,4
1,45.0,108.0,87.0,501.0,144.0,4
0,54.0,84.0,73.0,558.0,185.0,4
1,42.0,117.0,99.0,553.0,154.0,4
0,72.0,131.0,96.0,1075.0,256.0,4
1,61.0,137.0,92.0,581.0,158.0,4
1,49.0,175.0,99.0,675.0,182.0,4
1,54.0,149.0,109.0,651.0,167.0,4
1,27.0,171.0,100.0,641.0,164.0,4
0,76.0,83.0,84.0,988.0,231.0,4
0,93.0,82.0,81.0,1042.0,238.0,4
0,62.0,145.0,88.0,1099.0,244.0,4
0,92.0,95.0,92.0,964.0,240.0,4
1,112.0,166.0,81.0,855.0,190.0,4
0,62.0,89.0,89.0,836.0,210.0,4
0,51.0,124.0,82.0,961.0,242.0,4
1,77.0,91.0,79.0,567.0,112.0,4
1,92.0,122.0,80.0,706.0,140.0,4
0,99.0,153.0,120.0,1291.0,372.0,4
0,65.0,90.0,81.0,844.0,190.0,4
0,68.0,118.0,88.0,898.0,266.0,4
0,71.0,82.0,98.0,853.0,224.0,4
1,51.0,137.0,78.0,565.0,161.0,4
1,58.0,127.0,75.0,580.0,161.0,4
0,39.0,131.0,89.0,912.0,237.0,4
0,68.0,149.0,79.0,1016.0,283.0,4
1,67.0,108.0,90.0,501.0,138.0,4
1,66.0,130.0,107.0,656.0,153.0,4
1,67.0,158.0,102.0,763.0,194.0,4
1,29.0,74.0,77.0,368.0,100.0,4
0,64.0,130.0,88.0,861.0,242.0,4
0,54.0,104.0,107.0,805.0,220.0,4
1,52.0,101.0,62.0,468.0,111.0,4
0,74.0,97.0,84.0,783.0,168.0,4
1,63.0,116.0,106.0,605.0,163.0,4
0,79.0,114.0,69.0,899.0,244.0,4
0,73.0,147.0,99.0,1113.0,299.0,4
0,67.0,103.0,94.0,819.0,193.0,4
0,32.0,90.0,84.0,568.0,174.0,4
0,93.0,132.0,94.0,1254.0,280.0,4
1,76.0,143.0,105.0,731.0,184.0,4
1,51.0,89.0,92.0,439.0,134.0,4
1,80.0,115.0,108.0,551.0,166.0,4
0,81.0,124.0,92.0,945.0,190.0,4
1,62.0,125.0,89.0,705.0,167.0,4
1,57.0,126.0,99.0,615.0,139.0,4
0,49.0,123.0,78.0,839.0,195.0,4
0,47.0,156.0,83.0,837.0,261.0,4
1,96.0,128.0,92.0,685.0,169.0,4
1,56.0,165.0,95.0,718.0,177.0,4
1,56.0,90.0,81.0,477.0,104.0,4
1,68.0,125.0,91.0,603.0,137.0,4
1,78.0,131.0,103.0,731.0,184.0,4
1,92.0,98.0,91.0,636.0,125.0,4
0,54.0,135.0,107.0,952.0,279.0,4
0,40.0,107.0,90.0,730.0,253.0,4
1,76.0,110.0,94.0,526.0,139.0,4
1,61.0,149.0,93.0,642.0,171.0,4
0,87.0,121.0,102.0,966.0,218.0,4
1,44.0,105.0,85.0,418.0,127.0,4
0,58.0,179.0,101.0,1197.0,329.0,4
1,85.0,178.0,104.0,735.0,179.0,4
0,48.0,128.0,81.0,820.0,219.0,4
0,45.0,127.0,81.0,772.0,235.0,4
1,41.0,126.0,103.0,567.0,137.0,4
1,73.0,124.0,86.0,703.0,155.0,4
0,41.0,43.0,51.0,436.0,81.0,5
0,54.0,13.0,32.0,317.0,45.0,5
0,65.0,33.0,12.0,490.0,55.0,5
1,78.0,19.0,105.0,490.0,112.0,5
1,34.0,34.0,18.0,213.0,28.0,5
1,92.0,20.0,4.0,341.0,26.0,5
0,60.0,72.0,59.0,606.0,122.0,5
1,54.0,17.0,45.0,308.0,46.0,5
1,59.0,23.0,70.0,310.0,64.0,5
0,59.0,30.0,28.0,511.0,81.0,5
0,80.0,73.0,72.0,796.0,205.0,5
1,38.0,54.0,46.0,285.0,62.0,5
1,85.0,21.0,43.0,371.0,53.0,5
0,91.0,58.0,48.0,684.0,155.0,5
1,54.0,79.0,52.0,358.0,82.0,5
1,32.0,54.0,54.0,248.0,74.0,5
0,77.0,52.0,60.0,778.0,153.0,5
1,60.0,50.0,40.0,325.0,55.0,5
0,30.0,28.0,58.0,349.0,98.0,5
0,74.0,44.0,36.0,548.0,105.0,5
1,89.0,66.0,61.0,529.0,106.0,5
0,72.0,10.0,17.0,494.0,45.0,5
1,92.0,27.0,17.0,388.0,38.0,5
0,60.0,48.0,11.0,518.0,76.0,5
0,68.0,40.0,40.0,548.0,83.0,5
0,26.0,2.0,21.0,165.0,13.0,5
0,75.0,30.0,47.0,569.0,105.0,5
0,69.0,30.0,33.0,486.0,55.0,5
1,55.0,8.0,23.0,237.0,20.0,5
1,37.0,62.0,14.0,273.0,39.0,5
0,101.0,48.0,38.0,677.0,101.0,5
0,27.0,11.0,35.0,169.0,26.0,5
0,20.0,27.0,26.0,219.0,40.0,5
0,39.0,54.0,38.0,416.0,103.0,5
1,79.0,77.0,13.0,516.0,75.0,5
1,48.0,22.0,19.0,211.0,21.0,5
1,48.0,47.0,33.0,281.0,49.0,5
1,57.0,5.0,42.0,215.0,36.0,5
1,49.0,73.0,38.0,392.0,82.0,5
0,72.0,4.0,44.0,508.0,78.0,5
0,68.0,86.0,16.0,749.0,134.0,5
1,78.0,22.0,28.0,330.0,36.0,5
0,66.0,40.0,49.0,536.0,100.0,5
0,36.0,22.0,28.0,253.0,41.0,5
1,67.0,80.0,61.0,420.0,81.0,5
1,60.0,20.0,31.0,274.0,41.0,5
0,21.0,19.0,40.0,192.0,47.0,5
0,97.0,23.0,47.0,665.0,99.0,5
1,22.0,56.0,63.0,245.0,59.0,5
0,72.0,30.0,32.0,523.0,92.0,5
1,62.0,41.0,15.0,282.0,37.0,5
1,72.0,124.0,27.0,529.0,99.0,5
0,53.0,23.0,71.0,422.0,106.0,5
1,81.0,40.0,81.0,478.0,87.0,5
1,70.0,19.0,32.0,258.0,36.0,5
0,87.0,47.0,49.0,658.0,110.0,5
1,40.0,42.0,27.0,251.0,52.0,5
1,20.0,46.0,49.0,205.0,43.0,5
1,70.0,12.0,13.0,306.0,23.0,5
1,89.0,15.0,52.0,337.0,64.0,5
1,54.0,46.0,59.0,360.0,78.0,5
1,49.0,61.0,41.0,358.0,66.0,5
0,50.0,47.0,30.0,512.0,92.0,5
0,44.0,31.0,37.0,357.0,58.0,5
0,60.0,47.0,62.0,492.0,100.0,5
1,123.0,60.0,45.0,692.0,98.0,5
0,72.0,47.0,12.0,546.0,78.0,5
1,40.0,30.0,42.0,226.0,39.0,5
0,101.0,53.0,25.0,863.0,113.0,5
1,93.0,45.0,31.0,476.0,68.0,5
0,68.0,18.0,57.0,451.0,83.0,5
1,75.0,51.0,20.0,391.0,59.0,5
1,65.0,27.0,53.0,276.0,54.0,5
0,36.0,80.0,67.0,573.0,158.0,5
1,101.0,48.0,72.0,467.0,71.0,5
1,95.0,23.0,25.0,310.0,35.0,5
0,76.0,61.0,35.0,630.0,116.0,5
1,52.0,34.0,51.0,301.0,62.0,5
1,59.0,13.0,14.0,238.0,26.0,5
1,41.0,21.0,56.0,215.0,44.0,5
0,64.0,68.0,28.0,626.0,109.0,5
0,34.0,75.0,31.0,447.0,93.0,5
0,73.0,45.0,22.0,536.0,91.0,5
1,80.0,80.0,47.0,518.0,93.0,5
1,65.0,41.0,2.0,380.0,38.0,5
0,66.0,56.0,43.0,653.0,106.0,5
1,89.0,36.0,50.0,464.0,65.0,5
0,68.0,75.0,16.0,569.0,107.0,5
1,48.0,1.0,63.0,266.0,63.0,5
0,80.0,62.0,63.0,772.0,151.0,5
0,68.0,8.0,10.0,418.0,39.0,5
1,48.0,15.0,21.0,216.0,24.0,5
1,35.0,40.0,52.0,286.0,63.0,5
0,57.0,33.0,76.0,536.0,124.0,5
0,58.0,32.0,15.0,449.0,54.0,5
1,53.0,7.0,55.0,245.0,54.0,5
1,56.0,35.0,65.0,283.0,64.0,5
0,54.0,21.0,10.0,338.0,37.0,5
0,41.0,27.0,31.0,316.0,52.0,5
1,80.0,113.0,33.0,551.0,108.0,5
0,68.0,42.0,31.0,492.0,69.0,5
0,64.0,87.0,27.0,801.0,149.0,5
1,70.0,37.0,100.0,360.0,102.0,5
1,62.0,20.0,30.0,287.0,37.0,5
1,75.0,3.0,37.0,304.0,32.0,5
1,56.0,54.0,14.0,340.0,45.0,5
0,80.0,46.0,41.0,698.0,136.0,5
0,69.0,23.0,41.0,561.0,98.0,5
1,84.0,3.0,27.0,377.0,31.0,5
1,91.0,39.0,18.0,365.0,38.0,5
1,77.0,53.0,60.0,544.0,102.0,5
0,57.0,77.0,56.0,592.0,178.0,5
1,67.0,17.0,18.0,272.0,28.0,5
1,91.0,47.0,49.0,379.0,60.0,5
0,49.0,15.0,52.0,273.0,58.0,5
1,19.0,59.0,19.0,202.0,38.0,5
0,90.0,79.0,5.0,702.0,125.0,5
0,83.0,34.0,13.0,577.0,70.0,5
1,72.0,13.0,48.0,372.0,54.0,5
0,57.0,37.0,26.0,453.0,67.0,5
0,53.0,13.0,6.0,403.0,32.0,5
1,75.0,24.0,2.0,299.0,32.0,5
1,89.0,37.0,42.0,433.0,65.0,5
1,74.0,32.0,14.0,353.0,32.0,5
0,45.0,80.0,87.0,639.0,159.0,5
0,67.0,58.0,34.0,669.0,108.0,5
1,39.0,14.0,25.0,187.0,22.0,5
1,77.0,43.0,59.0,408.0,79.0,5
0,95.0,50.0,44.0,646.0,112.0,5
0,84.0,34.0,81.0,739.0,150.0,5
1,73.0,43.0,34.0,357.0,48.0,5
0,91.0,49.0,24.0,730.0,108.0,5
0,76.0,43.0,16.0,562.0,95.0,5
1,75.0,71.0,31.0,415.0,54.0,5
0,49.0,84.0,54.0,685.0,159.0,5
1,109.0,31.0,31.0,461.0,56.0,5
0,35.0,8.0,54.0,283.0,64.0,5
1,86.0,58.0,38.0,495.0,67.0,5
0,52.0,52.0,17.0,475.0,74.0,5
1,54.0,41.0,1.0,289.0,29.0,5
1,36.0,59.0,8.0,225.0,32.0,5
1,26.0,83.0,38.0,331.0,70.0,5
1,33.0,61.0,21.0,289.0,48.0,5
0,95.0,25.0,42.0,728.0,94.0,5
0,78.0,19.0,34.0,503.0,62.0,5
0,57.0,33.0,46.0,467.0,90.0,5
0,58.0,42.0,38.0,498.0,97.0,5
1,42.0,19.0,37.0,232.0,42.0,5
0,36.0,36.0,23.0,254.0,58.0,5
0,32.0,22.0,39.0,258.0,46.0,5
1,63.0,17.0,56.0,363.0,70.0,5
1,29.0,18.0,46.0,194.0,46.0,5
0,70.0,108.0,26.0,846.0,147.0,5
0,82.0,19.0,67.0,519.0,106.0,5
0,66.0,34.0,54.0,575.0,110.0,5
0,55.0,55.0,51.0,593.0,116.0,5
1,38.0,15.0,6.0,150.0,11.0,5
1,54.0,11.0,0.0,195.0,23.0,5
0,53.0,36.0,57.0,432.0,93.0,5
