Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,35.0,57.0,92.0,11186.0,3831.0,497.0,129.0,2
0,20.0,44.0,93.0,6406.0,2832.0,370.0,105.0,2
0,39.0,23.0,96.0,9631.0,2445.0,463.0,131.0,2
0,14.0,102.0,66.0,12522.0,3792.0,658.0,194.0,2
0,4.0,33.0,114.0,6440.0,3119.0,299.0,128.0,2
0,44.0,55.0,61.0,10642.0,2535.0,596.0,136.0,2
1,12.0,23.0,90.0,4831.0,2350.0,221.0,89.0,2
1,20.0,48.0,78.0,7265.0,2828.0,346.0,114.0,2
0,16.0,13.0,99.0,3757.0,2178.0,273.0,109.0,2
0,5.0,52.0,83.0,5786.0,2731.0,312.0,126.0,2
1,42.0,28.0,79.0,7947.0,2679.0,292.0,100.0,2
1,43.0,53.0,79.0,10190.0,3420.0,476.0,128.0,2
1,60.0,48.0,66.0,12989.0,3433.0,618.0,122.0,2
1,19.0,40.0,80.0,5950.0,2072.0,317.0,100.0,2
1,55.0,37.0,85.0,14268.0,3174.0,458.0,122.0,2
0,22.0,67.0,89.0,8637.0,3001.0,414.0,143.0,2
0,32.0,5.0,112.0,6373.0,2511.0,348.0,112.0,2
1,5.0,60.0,106.0,8843.0,3375.0,412.0,141.0,2
1,47.0,35.0,84.0,11263.0,3198.0,447.0,118.0,2
0,15.0,21.0,67.0,3832.0,1365.0,246.0,95.0,2
1,14.0,46.0,60.0,6243.0,2037.0,266.0,74.0,2
0,0.0,69.0,64.0,7736.0,3329.0,438.0,141.0,2
1,26.0,108.0,73.0,12755.0,4409.0,558.0,135.0,2
1,23.0,44.0,81.0,8411.0,2942.0,336.0,110.0,2
0,30.0,26.0,88.0,7908.0,2914.0,380.0,112.0,2
0,62.0,63.0,95.0,17148.0,3755.0,772.0,200.0,2
0,49.0,40.0,90.0,12312.0,2989.0,589.0,145.0,2
1,49.0,46.0,82.0,9741.0,2856.0,515.0,113.0,2
1,25.0,54.0,68.0,9868.0,2934.0,395.0,107.0,2
0,6.0,10.0,76.0,2908.0,1633.0,153.0,61.0,2
0,10.0,4.0,86.0,2895.0,1748.0,211.0,91.0,2
1,55.0,48.0,96.0,13805.0,2946.0,447.0,136.0,2
0,20.0,67.0,73.0,7173.0,2634.0,533.0,167.0,2
0,44.0,71.0,90.0,13135.0,3820.0,555.0,172.0,2
0,32.0,59.0,104.0,9868.0,3272.0,480.0,170.0,2
1,30.0,55.0,88.0,9423.0,3402.0,448.0,133.0,2
1,14.0,32.0,90.0,4313.0,2011.0,298.0,103.0,2
0,47.0,43.0,72.0,10751.0,2385.0,445.0,106.0,2
1,11.0,24.0,87.0,3833.0,1807.0,249.0,99.0,2
1,20.0,44.0,110.0,8779.0,3368.0,345.0,132.0,2
0,71.0,82.0,90.0,19475.0,4584.0,938.0,190.0,2
1,35.0,25.0,96.0,7116.0,2853.0,364.0,103.0,2
1,22.0,44.0,94.0,6408.0,2619.0,347.0,107.0,2
0,27.0,74.0,81.0,7975.0,2873.0,514.0,145.0,2
0,20.0,51.0,89.0,7604.0,3151.0,466.0,164.0,2
1,35.0,34.0,64.0,7825.0,2344.0,392.0,92.0,2
1,20.0,24.0,105.0,6036.0,2788.0,281.0,106.0,2
0,32.0,16.0,90.0,5728.0,2599.0,381.0,123.0,2
1,34.0,73.0,104.0,10979.0,4195.0,497.0,162.0,2
1,29.0,96.0,91.0,13299.0,3630.0,596.0,163.0,2
0,26.0,63.0,82.0,8921.0,3376.0,472.0,171.0,2
1,11.0,43.0,75.0,5315.0,2387.0,285.0,101.0,2
0,11.0,23.0,88.0,5358.0,2663.0,235.0,100.0,2
1,39.0,43.0,97.0,10333.0,3195.0,419.0,129.0,2
0,15.0,63.0,118.0,9056.0,3431.0,552.0,200.0,2
0,31.0,65.0,89.0,9507.0,3167.0,507.0,167.0,2
1,15.0,50.0,83.0,6184.0,2627.0,325.0,101.0,2
0,8.0,42.0,77.0,5168.0,2594.0,315.0,112.0,2
1,20.0,73.0,93.0,10148.0,3751.0,426.0,147.0,2
0,16.0,23.0,68.0,3902.0,1965.0,193.0,77.0,2
1,13.0,35.0,93.0,6099.0,2529.0,270.0,106.0,2
1,28.0,27.0,87.0,7312.0,2974.0,328.0,114.0,2
1,13.0,29.0,67.0,4217.0,1762.0,213.0,69.0,2
0,36.0,45.0,92.0,9184.0,3035.0,479.0,140.0,2
0,34.0,74.0,99.0,10031.0,3603.0,620.0,201.0,2
1,33.0,29.0,109.0,8713.0,3722.0,401.0,126.0,2
1,6.0,65.0,74.0,7531.0,2934.0,306.0,108.0,2
1,53.0,27.0,78.0,11350.0,2700.0,325.0,83.0,2
0,24.0,58.0,51.0,8054.0,2131.0,422.0,120.0,2
1,48.0,8.0,69.0,8150.0,2069.0,374.0,71.0,2
0,11.0,9.0,84.0,3702.0,1885.0,241.0,95.0,2
0,28.0,40.0,81.0,7406.0,2512.0,359.0,120.0,2
1,58.0,73.0,93.0,15743.0,4472.0,609.0,179.0,2
0,81.0,97.0,99.0,16362.0,5709.0,1015.0,247.0,2
1,2.0,3.0,90.0,2836.0,1916.0,168.0,57.0,2
0,23.0,46.0,92.0,7757.0,3016.0,432.0,128.0,2
0,15.0,89.0,83.0,11147.0,4156.0,498.0,168.0,2
0,4.0,48.0,115.0,7410.0,3507.0,401.0,149.0,2
1,27.0,21.0,78.0,5269.0,2206.0,267.0,91.0,2
1,0.0,72.0,70.0,8635.0,3363.0,438.0,144.0,2
1,29.0,98.0,83.0,10959.0,4216.0,498.0,141.0,2
1,45.0,57.0,69.0,11348.0,2863.0,420.0,117.0,2
1,46.0,64.0,69.0,10452.0,2198.0,450.0,105.0,2
1,55.0,24.0,86.0,11516.0,3226.0,501.0,131.0,2
1,36.0,11.0,89.0,6848.0,2236.0,296.0,82.0,2
0,10.0,40.0,79.0,4085.0,1860.0,280.0,94.0,2
0,21.0,19.0,87.0,4528.0,1942.0,273.0,99.0,2
0,46.0,12.0,101.0,9260.0,3280.0,416.0,141.0,2
0,14.0,16.0,93.0,4707.0,2163.0,260.0,101.0,2
1,22.0,48.0,72.0,6912.0,2576.0,319.0,99.0,2
0,29.0,62.0,93.0,8613.0,3089.0,492.0,189.0,2
0,6.0,24.0,96.0,4237.0,2202.0,274.0,108.0,2
1,24.0,35.0,78.0,6141.0,2335.0,276.0,95.0,2
1,3.0,53.0,106.0,8989.0,3744.0,408.0,160.0,2
1,16.0,43.0,79.0,7680.0,2635.0,280.0,94.0,2
0,36.0,3.0,105.0,8094.0,2908.0,395.0,131.0,2
0,34.0,28.0,92.0,7281.0,2335.0,390.0,126.0,2
1,53.0,3.0,101.0,10017.0,2661.0,363.0,107.0,2
0,38.0,52.0,58.0,8425.0,2527.0,333.0,94.0,2
0,12.0,17.0,114.0,5007.0,2874.0,294.0,123.0,2
0,48.0,26.0,73.0,10182.0,2309.0,537.0,122.0,2
1,26.0,55.0,85.0,7849.0,2811.0,460.0,122.0,2
1,42.0,15.0,103.0,7800.0,2353.0,395.0,120.0,2
1,50.0,43.0,88.0,11970.0,3749.0,509.0,130.0,2
1,41.0,3.0,83.0,7427.0,2095.0,317.0,88.0,2
1,20.0,41.0,91.0,6939.0,2830.0,347.0,112.0,2
0,28.0,9.0,96.0,5740.0,2255.0,275.0,103.0,2
1,21.0,50.0,78.0,7207.0,2764.0,350.0,111.0,2
0,33.0,83.0,98.0,14509.0,3636.0,645.0,205.0,2
0,23.0,22.0,110.0,6446.0,2902.0,301.0,120.0,2
1,8.0,62.0,96.0,8360.0,3528.0,363.0,119.0,2
0,31.0,32.0,98.0,6853.0,2815.0,389.0,151.0,2
0,11.0,60.0,110.0,10237.0,4312.0,471.0,161.0,2
0,36.0,59.0,112.0,10480.0,4007.0,493.0,172.0,2
1,6.0,40.0,72.0,4951.0,2038.0,290.0,108.0,2
0,1.0,70.0,111.0,8496.0,3653.0,456.0,207.0,2
0,17.0,61.0,88.0,9743.0,3824.0,366.0,136.0,2
1,59.0,23.0,101.0,12540.0,2931.0,517.0,137.0,2
0,33.0,46.0,84.0,8261.0,2700.0,475.0,133.0,2
1,20.0,104.0,118.0,14210.0,5096.0,659.0,206.0,2
1,7.0,24.0,99.0,4270.0,2125.0,215.0,94.0,2
1,4.0,11.0,103.0,3757.0,2488.0,223.0,110.0,2
0,35.0,49.0,92.0,8759.0,3236.0,497.0,135.0,2
0,48.0,49.0,98.0,13845.0,4413.0,514.0,149.0,2
0,1.0,88.0,95.0,10167.0,3578.0,474.0,139.0,2
1,28.0,139.0,87.0,16399.0,5372.0,796.0,233.0,2
0,35.0,46.0,99.0,11746.0,3803.0,500.0,135.0,2
0,15.0,55.0,82.0,6388.0,2473.0,357.0,120.0,2
0,25.0,23.0,101.0,5510.0,2777.0,331.0,122.0,2
1,40.0,77.0,108.0,12178.0,3902.0,659.0,210.0,2
0,28.0,5.0,76.0,5166.0,1924.0,254.0,80.0,2
1,19.0,35.0,88.0,4900.0,2074.0,291.0,109.0,2
0,5.0,30.0,110.0,5837.0,2731.0,342.0,145.0,2
0,23.0,39.0,77.0,7093.0,2496.0,376.0,122.0,2
0,23.0,60.0,83.0,8467.0,2758.0,358.0,130.0,2
1,10.0,67.0,78.0,8115.0,2804.0,347.0,107.0,2
0,4.0,62.0,82.0,7447.0,2570.0,404.0,153.0,2
0,24.0,81.0,106.0,13631.0,4930.0,500.0,173.0,2
1,17.0,9.0,84.0,3443.0,1864.0,185.0,88.0,2
1,12.0,25.0,82.0,5007.0,2602.0,221.0,77.0,2
1,6.0,33.0,91.0,5970.0,3128.0,274.0,110.0,2
1,42.0,44.0,84.0,9900.0,3206.0,355.0,105.0,2
0,18.0,82.0,66.0,10057.0,3979.0,419.0,142.0,2
1,41.0,67.0,88.0,11264.0,3438.0,539.0,150.0,2
0,2.0,47.0,82.0,6994.0,2688.0,331.0,101.0,2
1,0.0,48.0,92.0,7578.0,3729.0,368.0,139.0,2
1,51.0,30.0,85.0,10640.0,2969.0,394.0,111.0,2
1,32.0,35.0,82.0,7372.0,2415.0,373.0,110.0,2
1,72.0,75.0,86.0,20352.0,4730.0,763.0,161.0,2
1,23.0,23.0,90.0,4964.0,2522.0,280.0,99.0,2
1,9.0,15.0,79.0,3323.0,1838.0,203.0,83.0,2
1,55.0,12.0,81.0,9560.0,2371.0,351.0,69.0,2
0,9.0,19.0,83.0,2930.0,1567.0,204.0,66.0,2
0,18.0,80.0,84.0,9346.0,4416.0,536.0,166.0,2
0,52.0,20.0,90.0,8978.0,2405.0,454.0,118.0,2
1,5.0,3.0,74.0,2782.0,1343.0,164.0,58.0,2
0,22.0,41.0,77.0,6914.0,2714.0,347.0,128.0,2
0,46.0,23.0,82.0,9639.0,2567.0,485.0,134.0,2
0,16.0,38.0,79.0,6408.0,2541.0,302.0,104.0,2
1,57.0,47.0,117.0,15193.0,4056.0,520.0,140.0,2
1,77.0,46.0,92.0,17381.0,4055.0,540.0,122.0,2
1,23.0,55.0,82.0,6603.0,2564.0,379.0,102.0,2
0,16.0,19.0,94.0,5211.0,2190.0,294.0,116.0,2
0,60.0,62.0,102.0,17291.0,5004.0,801.0,200.0,2
0,81.0,64.0,103.0,17363.0,4518.0,795.0,205.0,2
0,22.0,48.0,113.0,10926.0,3784.0,487.0,154.0,2
0,3.0,77.0,73.0,8960.0,3497.0,508.0,192.0,2
1,22.0,41.0,90.0,6206.0,2006.0,372.0,137.0,2
1,34.0,33.0,70.0,7616.0,2211.0,376.0,86.0,2
1,30.0,27.0,106.0,8742.0,3368.0,341.0,114.0,2
0,32.0,27.0,95.0,6414.0,2313.0,364.0,120.0,2
0,60.0,90.0,75.0,17782.0,4492.0,687.0,164.0,2
1,31.0,47.0,98.0,8542.0,2982.0,444.0,128.0,2
0,6.0,17.0,91.0,4234.0,2554.0,219.0,87.0,2
0,28.0,37.0,64.0,6607.0,1957.0,362.0,116.0,2
0,12.0,18.0,72.0,3754.0,1541.0,198.0,75.0,2
1,39.0,27.0,94.0,7101.0,2636.0,384.0,99.0,2
1,18.0,90.0,96.0,12221.0,3815.0,535.0,179.0,2
0,24.0,16.0,90.0,5277.0,2274.0,330.0,114.0,2
1,34.0,1.0,107.0,7176.0,2984.0,302.0,98.0,2
1,10.0,49.0,97.0,7281.0,2978.0,317.0,122.0,2
1,28.0,48.0,81.0,8594.0,2482.0,386.0,118.0,2
1,9.0,36.0,88.0,5728.0,2658.0,275.0,99.0,2
0,41.0,62.0,90.0,14081.0,3637.0,631.0,174.0,2
1,17.0,51.0,117.0,8015.0,3774.0,405.0,152.0,2
0,26.0,4.0,73.0,5120.0,1904.0,261.0,89.0,2
1,41.0,44.0,90.0,10834.0,3753.0,438.0,124.0,2
1,59.0,15.0,76.0,12445.0,3241.0,353.0,68.0,2
1,17.0,35.0,78.0,4698.0,1970.0,249.0,90.0,2
1,5.0,28.0,84.0,4579.0,1896.0,229.0,86.0,2
1,57.0,20.0,107.0,10815.0,3218.0,377.0,106.0,2
1,64.0,146.0,92.0,19355.0,5737.0,964.0,237.0,3
1,70.0,102.0,77.0,20392.0,4967.0,699.0,158.0,3
1,54.0,88.0,78.0,14223.0,3889.0,523.0,131.0,3
0,51.0,72.0,72.0,9722.0,2710.0,650.0,168.0,3
1,55.0,97.0,92.0,18349.0,5066.0,729.0,184.0,3
1,90.0,99.0,93.0,22306.0,5401.0,910.0,193.0,3
0,57.0,67.0,81.0,15266.0,4203.0,636.0,165.0,3
1,15.0,80.0,106.0,8543.0,3447.0,497.0,189.0,3
1,96.0,76.0,107.0,21426.0,5250.0,792.0,195.0,3
1,78.0,106.0,105.0,20872.0,5347.0,648.0,212.0,3
1,69.0,121.0,97.0,25391.0,6396.0,827.0,206.0,3
0,52.0,108.0,92.0,18003.0,5361.0,795.0,220.0,3
1,110.0,147.0,99.0,26239.0,6927.0,1173.0,245.0,3
0,60.0,99.0,66.0,16324.0,3864.0,880.0,214.0,3
1,77.0,106.0,94.0,22413.0,5514.0,758.0,196.0,3
1,52.0,89.0,82.0,14781.0,3900.0,564.0,151.0,3
0,72.0,140.0,82.0,21957.0,5459.0,1112.0,305.0,3
0,42.0,109.0,87.0,14980.0,4244.0,845.0,232.0,3
0,75.0,97.0,78.0,18927.0,5330.0,885.0,205.0,3
0,56.0,89.0,85.0,18118.0,4624.0,648.0,200.0,3
0,75.0,100.0,92.0,20844.0,4702.0,893.0,220.0,3
0,72.0,76.0,88.0,13349.0,3755.0,912.0,211.0,3
0,66.0,85.0,89.0,21559.0,5423.0,908.0,216.0,3
0,64.0,99.0,97.0,19432.0,4921.0,926.0,253.0,3
1,85.0,86.0,91.0,17432.0,4924.0,758.0,204.0,3
0,30.0,94.0,90.0,11727.0,3659.0,518.0,170.0,3
0,80.0,118.0,85.0,20173.0,4865.0,931.0,236.0,3
0,63.0,71.0,87.0,15020.0,4553.0,740.0,182.0,3
1,51.0,129.0,79.0,20088.0,5267.0,851.0,227.0,3
0,70.0,85.0,93.0,17963.0,5321.0,946.0,223.0,3
1,87.0,111.0,107.0,20242.0,5402.0,1053.0,261.0,3
0,114.0,76.0,86.0,20681.0,4199.0,1333.0,296.0,3
0,69.0,105.0,92.0,20303.0,5260.0,958.0,242.0,3
0,55.0,95.0,99.0,17585.0,4777.0,663.0,202.0,3
0,83.0,120.0,92.0,17297.0,4116.0,1111.0,278.0,3
1,66.0,87.0,98.0,20603.0,5377.0,797.0,221.0,3
0,70.0,98.0,88.0,18001.0,4412.0,1022.0,256.0,3
0,76.0,103.0,102.0,22915.0,5083.0,940.0,228.0,3
1,39.0,87.0,101.0,15371.0,4244.0,636.0,169.0,3
1,29.0,75.0,77.0,10157.0,3234.0,490.0,140.0,3
1,72.0,112.0,99.0,23242.0,5821.0,888.0,219.0,3
1,86.0,90.0,77.0,21794.0,4058.0,888.0,176.0,3
1,88.0,119.0,101.0,20938.0,5689.0,939.0,205.0,3
0,80.0,98.0,89.0,18259.0,5173.0,1177.0,200.0,3
1,77.0,74.0,100.0,21095.0,5027.0,809.0,191.0,3
0,60.0,124.0,93.0,17979.0,5250.0,1009.0,252.0,3
0,68.0,113.0,91.0,20238.0,5241.0,964.0,238.0,3
1,54.0,77.0,94.0,15473.0,4078.0,542.0,137.0,3
1,69.0,121.0,124.0,20619.0,5978.0,843.0,274.0,3
1,96.0,70.0,92.0,19140.0,4639.0,682.0,160.0,3
0,54.0,82.0,70.0,13754.0,3565.0,788.0,168.0,3
1,69.0,81.0,91.0,17637.0,4890.0,729.0,186.0,3
0,90.0,128.0,96.0,23961.0,5722.0,1221.0,234.0,3
1,74.0,109.0,82.0,21355.0,4345.0,757.0,194.0,3
1,61.0,87.0,74.0,16547.0,4471.0,731.0,170.0,3
1,53.0,87.0,92.0,14774.0,3632.0,645.0,154.0,3
1,46.0,143.0,59.0,19206.0,4459.0,713.0,171.0,3
1,90.0,109.0,102.0,18448.0,6422.0,860.0,212.0,3
0,106.0,95.0,100.0,26534.0,5748.0,1326.0,258.0,3
0,82.0,70.0,99.0,17528.0,4431.0,875.0,215.0,3
0,68.0,97.0,95.0,19491.0,4485.0,745.0,227.0,3
1,53.0,84.0,85.0,17104.0,4238.0,627.0,167.0,3
0,68.0,91.0,85.0,18520.0,4313.0,860.0,233.0,3
0,83.0,108.0,116.0,22910.0,6331.0,1010.0,320.0,3
1,84.0,112.0,80.0,21828.0,5385.0,888.0,193.0,3
1,73.0,98.0,85.0,18400.0,4084.0,801.0,172.0,3
1,67.0,82.0,77.0,16614.0,3901.0,620.0,147.0,3
1,90.0,89.0,98.0,24611.0,4752.0,699.0,195.0,3
1,52.0,78.0,103.0,19685.0,5026.0,632.0,152.0,3
0,62.0,74.0,97.0,14407.0,3224.0,759.0,177.0,3
1,55.0,100.0,62.0,17844.0,4518.0,608.0,168.0,3
1,57.0,147.0,108.0,23667.0,6825.0,921.0,218.0,3
1,70.0,123.0,87.0,21416.0,5171.0,905.0,227.0,3
0,91.0,80.0,79.0,18581.0,4237.0,932.0,195.0,3
1,58.0,90.0,95.0,15756.0,4173.0,651.0,175.0,3
1,84.0,105.0,106.0,22369.0,4907.0,700.0,213.0,3
1,56.0,131.0,84.0,19650.0,5419.0,890.0,226.0,3
0,79.0,112.0,78.0,22949.0,5205.0,1022.0,222.0,3
1,35.0,65.0,91.0,10676.0,3362.0,455.0,144.0,3
1,37.0,80.0,95.0,13133.0,4940.0,511.0,163.0,3
1,66.0,70.0,97.0,17638.0,4071.0,721.0,194.0,3
0,90.0,97.0,92.0,19475.0,4782.0,834.0,193.0,3
1,106.0,120.0,105.0,29451.0,6461.0,1012.0,248.0,3
1,26.0,103.0,62.0,12623.0,3928.0,538.0,151.0,3
0,70.0,145.0,84.0,24874.0,6064.0,988.0,218.0,3
1,101.0,114.0,83.0,24076.0,6165.0,943.0,218.0,3
0,72.0,131.0,84.0,20598.0,4874.0,1057.0,287.0,3
1,50.0,112.0,99.0,15349.0,4614.0,783.0,206.0,3
0,89.0,87.0,73.0,21437.0,4281.0,1084.0,212.0,3
1,107.0,127.0,90.0,27181.0,4939.0,1108.0,247.0,3
1,78.0,110.0,109.0,22555.0,5914.0,1022.0,220.0,3
1,84.0,75.0,89.0,16885.0,4875.0,762.0,166.0,3
1,53.0,105.0,124.0,17971.0,5217.0,725.0,237.0,3
1,40.0,113.0,98.0,17241.0,4218.0,692.0,174.0,3
0,66.0,86.0,89.0,17922.0,4977.0,721.0,187.0,3
0,49.0,146.0,91.0,20817.0,6627.0,879.0,238.0,3
1,41.0,120.0,97.0,16499.0,5315.0,686.0,176.0,3
1,46.0,97.0,93.0,15026.0,5103.0,604.0,187.0,3
0,72.0,112.0,82.0,21149.0,4464.0,933.0,225.0,3
0,82.0,109.0,76.0,22129.0,4978.0,879.0,215.0,3
1,54.0,101.0,73.0,15146.0,3806.0,735.0,165.0,3
1,62.0,89.0,95.0,15252.0,5241.0,766.0,180.0,3
0,76.0,104.0,91.0,24504.0,5845.0,1121.0,262.0,3
0,68.0,104.0,85.0,19933.0,3627.0,915.0,236.0,3
0,27.0,66.0,105.0,11186.0,3694.0,568.0,158.0,3
1,56.0,98.0,102.0,21425.0,4744.0,679.0,200.0,3
0,25.0,147.0,88.0,17203.0,5260.0,757.0,234.0,3
1,75.0,85.0,100.0,19327.0,4725.0,869.0,187.0,3
0,47.0,99.0,83.0,13130.0,4237.0,775.0,181.0,3
0,55.0,72.0,68.0,12206.0,3220.0,646.0,155.0,3
1,77.0,137.0,83.0,22838.0,6191.0,971.0,235.0,3
1,45.0,95.0,93.0,15399.0,4358.0,549.0,144.0,3
1,68.0,63.0,93.0,17324.0,4785.0,630.0,170.0,3
1,27.0,71.0,81.0,10972.0,3230.0,389.0,121.0,3
1,67.0,71.0,88.0,15843.0,4110.0,749.0,149.0,3
1,37.0,94.0,91.0,16103.0,4585.0,617.0,175.0,3
1,73.0,82.0,85.0,14526.0,4145.0,889.0,186.0,3
0,96.0,77.0,100.0,21502.0,4422.0,1060.0,266.0,3
0,51.0,86.0,88.0,15921.0,3847.0,626.0,168.0,3
1,82.0,95.0,87.0,22800.0,5033.0,967.0,191.0,3
0,60.0,71.0,113.0,12052.0,3866.0,767.0,228.0,3
1,80.0,92.0,64.0,19424.0,4107.0,786.0,138.0,3
1,80.0,79.0,95.0,20160.0,5537.0,843.0,205.0,3
0,66.0,94.0,73.0,18259.0,4774.0,866.0,179.0,3
1,88.0,113.0,87.0,25256.0,5711.0,940.0,222.0,3
0,82.0,123.0,77.0,18272.0,5014.0,1170.0,231.0,3
1,52.0,129.0,95.0,20063.0,6560.0,846.0,241.0,3
0,70.0,76.0,108.0,16803.0,4631.0,897.0,220.0,3
0,111.0,102.0,80.0,27837.0,5540.0,1394.0,287.0,3
1,53.0,96.0,97.0,16792.0,4538.0,705.0,162.0,3
1,40.0,136.0,107.0,21235.0,5548.0,801.0,237.0,3
0,73.0,105.0,110.0,20792.0,5305.0,1038.0,295.0,3
1,73.0,118.0,75.0,23627.0,4913.0,794.0,169.0,3
1,100.0,114.0,101.0,22834.0,4966.0,945.0,212.0,3
0,135.0,108.0,99.0,28169.0,6667.0,1155.0,259.0,3
1,70.0,94.0,98.0,20469.0,4989.0,806.0,157.0,3
1,77.0,90.0,79.0,17859.0,4339.0,754.0,189.0,3
0,52.0,75.0,91.0,15850.0,4313.0,719.0,183.0,3
1,92.0,90.0,78.0,21573.0,5392.0,823.0,167.0,3
1,31.0,104.0,94.0,14782.0,4301.0,569.0,160.0,3
1,62.0,94.0,104.0,20606.0,5600.0,704.0,180.0,3
1,58.0,114.0,92.0,19074.0,5236.0,720.0,195.0,3
1,65.0,123.0,71.0,19707.0,5002.0,715.0,156.0,3
0,81.0,130.0,71.0,25869.0,5382.0,1160.0,251.0,3
1,85.0,105.0,73.0,25729.0,5142.0,780.0,188.0,3
0,82.0,99.0,89.0,20583.0,5050.0,863.0,237.0,3
1,95.0,95.0,83.0,20392.0,4944.0,856.0,191.0,3
0,37.0,96.0,97.0,14953.0,4545.0,754.0,208.0,3
0,54.0,79.0,95.0,12719.0,3957.0,756.0,228.0,3
0,61.0,107.0,93.0,18915.0,5385.0,844.0,215.0,3
1,69.0,96.0,97.0,21018.0,4989.0,605.0,183.0,3
0,96.0,76.0,100.0,22312.0,4131.0,863.0,211.0,3
0,86.0,83.0,97.0,20495.0,5598.0,939.0,260.0,3
1,71.0,123.0,73.0,18840.0,4634.0,731.0,184.0,3
1,72.0,85.0,94.0,18305.0,5621.0,723.0,200.0,3
0,58.0,105.0,88.0,18748.0,5367.0,916.0,220.0,3
1,62.0,94.0,89.0,19493.0,4562.0,573.0,184.0,3
0,91.0,104.0,90.0,24696.0,5960.0,1006.0,233.0,3
0,52.0,112.0,86.0,17309.0,5197.0,811.0,223.0,3
1,45.0,101.0,80.0,12758.0,4364.0,617.0,177.0,3
0,41.0,119.0,69.0,15764.0,4481.0,725.0,225.0,3
1,48.0,91.0,75.0,15375.0,3843.0,638.0,164.0,3
1,94.0,90.0,120.0,25156.0,5588.0,827.0,195.0,3
1,49.0,93.0,84.0,16764.0,4766.0,663.0,154.0,3
0,24.0,74.0,85.0,10973.0,3399.0,532.0,168.0,3
1,67.0,143.0,64.0,23078.0,5728.0,844.0,196.0,3
1,52.0,80.0,109.0,14750.0,4968.0,640.0,172.0,3
0,64.0,131.0,77.0,17660.0,4836.0,1087.0,254.0,3
0,71.0,97.0,60.0,15950.0,4052.0,826.0,186.0,3
0,71.0,90.0,91.0,18768.0,5749.0,788.0,195.0,3
1,77.0,102.0,72.0,20259.0,4326.0,865.0,172.0,3
1,49.0,113.0,87.0,16681.0,4114.0,699.0,184.0,3
0,82.0,102.0,105.0,24658.0,6419.0,945.0,270.0,3
1,83.0,101.0,101.0,18396.0,5422.0,770.0,180.0,3
1,72.0,138.0,94.0,24865.0,6153.0,808.0,233.0,3
1,92.0,90.0,78.0,20384.0,4841.0,856.0,156.0,3
0,67.0,77.0,95.0,13878.0,4035.0,954.0,232.0,3
0,60.0,117.0,112.0,21663.0,6543.0,852.0,264.0,3
0,56.0,123.0,94.0,18720.0,5312.0,999.0,287.0,3
1,56.0,105.0,68.0,18284.0,3914.0,655.0,155.0,3
1,101.0,144.0,90.0,30376.0,6738.0,1091.0,242.0,3
1,71.0,102.0,89.0,15335.0,4618.0,795.0,190.0,3
0,47.0,92.0,110.0,16266.0,5013.0,707.0,202.0,3
0,63.0,63.0,89.0,12770.0,4245.0,621.0,186.0,3
0,48.0,126.0,92.0,18083.0,4945.0,873.0,243.0,3
1,55.0,141.0,86.0,21674.0,6373.0,917.0,234.0,3
0,101.0,96.0,109.0,24431.0,5637.0,1201.0,275.0,3
1,46.0,114.0,110.0,15359.0,5294.0,710.0,199.0,3
1,20.0,88.0,82.0,9758.0,3434.0,538.0,142.0,3
0,73.0,130.0,99.0,19847.0,4733.0,982.0,243.0,3
0,72.0,68.0,96.0,20070.0,4465.0,664.0,214.0,3
0,63.0,64.0,77.0,13077.0,3389.0,734.0,165.0,3
1,82.0,75.0,91.0,17318.0,3782.0,585.0,137.0,3
1,74.0,105.0,117.0,27103.0,6686.0,711.0,229.0,3
0,29.0,124.0,95.0,16521.0,4769.0,802.0,192.0,3
0,69.0,80.0,122.0,16497.0,5436.0,845.0,187.0,3
1,45.0,97.0,105.0,13978.0,4945.0,715.0,220.0,3
0,62.0,147.0,79.0,22877.0,6027.0,1237.0,305.0,3
0,57.0,94.0,79.0,17644.0,4180.0,830.0,206.0,3
0,50.0,123.0,104.0,16976.0,5243.0,845.0,258.0,3
0,57.0,42.0,118.0,14439.0,4320.0,684.0,198.0,4
0,71.0,13.0,102.0,11711.0,3125.0,646.0,159.0,4
1,27.0,14.0,67.0,5089.0,1730.0,215.0,60.0,4
1,74.0,6.0,115.0,13274.0,3171.0,486.0,140.0,4
1,95.0,42.0,73.0,18398.0,3713.0,698.0,121.0,4
1,95.0,45.0,144.0,21399.0,5038.0,852.0,219.0,4
1,58.0,19.0,32.0,9303.0,1511.0,300.0,44.0,4
0,35.0,76.0,85.0,13062.0,3476.0,648.0,197.0,4
0,63.0,76.0,138.0,13649.0,5199.0,805.0,307.0,4
1,68.0,71.0,86.0,14744.0,4300.0,636.0,151.0,4
0,70.0,53.0,91.0,18593.0,4159.0,640.0,163.0,4
1,74.0,42.0,43.0,11585.0,1970.0,546.0,99.0,4
1,24.0,58.0,84.0,7060.0,2724.0,383.0,133.0,4
0,104.0,2.0,113.0,19715.0,3742.0,706.0,161.0,4
1,16.0,45.0,129.0,8469.0,4052.0,354.0,166.0,4
1,64.0,22.0,74.0,8457.0,2290.0,425.0,73.0,4
0,44.0,22.0,47.0,8466.0,1752.0,380.0,71.0,4
0,78.0,30.0,120.0,16046.0,4318.0,792.0,202.0,4
