Y,red,green,blue,ir_3,vis_3,E
0,98.0,27.0,81.0,651.0,139.0,2
0,95.0,63.0,80.0,925.0,180.0,2
1,51.0,24.0,109.0,422.0,102.0,2
1,44.0,39.0,85.0,379.0,118.0,2
1,79.0,91.0,85.0,724.0,172.0,2
1,75.0,51.0,92.0,583.0,147.0,2
1,99.0,4.0,99.0,629.0,98.0,2
1,85.0,21.0,107.0,518.0,126.0,2
0,95.0,19.0,84.0,668.0,116.0,2
0,105.0,27.0,75.0,770.0,135.0,2
1,65.0,25.0,97.0,475.0,125.0,2
1,144.0,35.0,88.0,811.0,125.0,2
0,121.0,55.0,104.0,1124.0,209.0,2
1,106.0,6.0,78.0,596.0,91.0,2
0,69.0,2.0,86.0,508.0,118.0,2
1,137.0,48.0,103.0,887.0,161.0,2
0,123.0,48.0,80.0,1023.0,176.0,2
0,141.0,38.0,79.0,1113.0,204.0,2
1,103.0,55.0,76.0,645.0,142.0,2
1,39.0,72.0,95.0,434.0,135.0,2
1,74.0,121.0,76.0,806.0,162.0,3
0,67.0,50.0,84.0,697.0,155.0,3
0,67.0,78.0,90.0,867.0,190.0,3
1,86.0,79.0,98.0,669.0,183.0,3
1,79.0,66.0,72.0,592.0,131.0,3
1,75.0,56.0,107.0,642.0,143.0,3
0,87.0,32.0,87.0,651.0,150.0,3
1,33.0,67.0,84.0,488.0,125.0,3
1,66.0,112.0,87.0,777.0,184.0,3
0,51.0,94.0,87.0,824.0,204.0,3
0,95.0,42.0,100.0,861.0,164.0,3
1,71.0,55.0,75.0,601.0,115.0,3
1,82.0,117.0,103.0,827.0,192.0,3
0,65.0,21.0,106.0,574.0,175.0,3
1,56.0,59.0,84.0,553.0,114.0,3
1,58.0,86.0,71.0,549.0,160.0,3
0,44.0,118.0,98.0,740.0,206.0,3
1,57.0,44.0,88.0,554.0,134.0,3
0,110.0,89.0,69.0,1001.0,207.0,3
0,85.0,38.0,96.0,764.0,175.0,3
1,87.0,80.0,105.0,830.0,191.0,3
0,85.0,113.0,95.0,1064.0,272.0,3
1,56.0,39.0,107.0,457.0,113.0,3
1,68.0,80.0,87.0,508.0,136.0,3
0,77.0,62.0,92.0,817.0,219.0,3
0,76.0,61.0,67.0,865.0,188.0,3
0,64.0,120.0,97.0,937.0,241.0,3
0,55.0,51.0,93.0,682.0,190.0,3
1,35.0,93.0,85.0,462.0,137.0,3
1,94.0,86.0,74.0,675.0,173.0,3
0,59.0,72.0,112.0,903.0,249.0,3
0,61.0,60.0,68.0,723.0,143.0,3
0,46.0,48.0,63.0,461.0,117.0,3
0,28.0,71.0,75.0,501.0,151.0,3
1,49.0,59.0,99.0,459.0,151.0,3
1,38.0,23.0,80.0,315.0,75.0,3
1,43.0,56.0,81.0,394.0,101.0,3
1,73.0,34.0,86.0,515.0,128.0,3
1,54.0,32.0,81.0,455.0,95.0,3
0,49.0,103.0,95.0,871.0,208.0,3
0,78.0,40.0,92.0,775.0,150.0,3
1,29.0,123.0,99.0,470.0,162.0,3
0,42.0,48.0,91.0,473.0,166.0,3
0,55.0,47.0,73.0,679.0,152.0,3
1,71.0,38.0,92.0,563.0,133.0,3
1,104.0,39.0,88.0,724.0,133.0,3
0,100.0,45.0,64.0,756.0,152.0,3
0,88.0,50.0,110.0,834.0,208.0,3
1,58.0,101.0,65.0,610.0,136.0,3
0,63.0,103.0,95.0,918.0,268.0,3
1,75.0,29.0,89.0,529.0,110.0,3
1,54.0,65.0,95.0,517.0,141.0,3
0,82.0,62.0,83.0,784.0,162.0,3
1,70.0,101.0,100.0,777.0,190.0,3
1,106.0,36.0,94.0,722.0,133.0,3
0,59.0,40.0,104.0,641.0,172.0,3
1,38.0,57.0,75.0,409.0,118.0,3
1,33.0,79.0,63.0,397.0,118.0,3
1,50.0,67.0,94.0,526.0,111.0,3
1,61.0,89.0,105.0,537.0,158.0,3
1,58.0,52.0,84.0,503.0,103.0,3
1,76.0,60.0,81.0,528.0,130.0,3
0,109.0,34.0,82.0,778.0,166.0,3
0,83.0,123.0,78.0,1113.0,250.0,3
0,48.0,47.0,88.0,582.0,177.0,3
1,70.0,58.0,126.0,625.0,155.0,3
0,80.0,88.0,95.0,899.0,226.0,3
1,86.0,101.0,76.0,768.0,169.0,3
1,101.0,76.0,112.0,758.0,123.0,3
1,72.0,52.0,107.0,551.0,133.0,3
0,53.0,41.0,92.0,642.0,163.0,3
1,74.0,34.0,97.0,499.0,128.0,3
1,42.0,52.0,91.0,389.0,114.0,3
0,44.0,52.0,73.0,469.0,154.0,3
1,55.0,46.0,112.0,514.0,159.0,3
1,69.0,29.0,108.0,555.0,148.0,3
0,77.0,87.0,97.0,828.0,195.0,3
1,90.0,70.0,83.0,638.0,144.0,3
1,34.0,66.0,87.0,372.0,113.0,3
1,68.0,58.0,76.0,542.0,109.0,3
0,73.0,50.0,90.0,825.0,174.0,3
0,57.0,80.0,72.0,801.0,194.0,3
0,78.0,80.0,95.0,852.0,243.0,3
1,67.0,82.0,100.0,624.0,200.0,3
1,46.0,21.0,90.0,351.0,113.0,3
0,74.0,82.0,91.0,970.0,197.0,3
1,53.0,53.0,105.0,470.0,126.0,3
0,59.0,62.0,92.0,782.0,168.0,3
1,40.0,25.0,80.0,295.0,67.0,3
0,73.0,44.0,99.0,639.0,163.0,3
0,28.0,46.0,92.0,391.0,120.0,3
1,90.0,81.0,80.0,660.0,128.0,3
1,105.0,51.0,72.0,715.0,137.0,3
0,56.0,58.0,86.0,630.0,150.0,3
0,37.0,74.0,86.0,651.0,175.0,3
1,91.0,94.0,84.0,869.0,189.0,3
1,46.0,65.0,85.0,482.0,145.0,3
0,50.0,24.0,84.0,505.0,122.0,3
0,76.0,29.0,76.0,527.0,129.0,3
1,45.0,28.0,100.0,333.0,95.0,3
0,57.0,61.0,92.0,638.0,161.0,3
0,64.0,71.0,90.0,910.0,225.0,3
1,87.0,92.0,94.0,826.0,177.0,3
1,87.0,63.0,89.0,696.0,158.0,3
1,64.0,29.0,97.0,504.0,118.0,3
1,69.0,71.0,85.0,505.0,149.0,3
0,55.0,91.0,100.0,818.0,216.0,3
0,43.0,53.0,93.0,575.0,147.0,3
1,67.0,19.0,102.0,373.0,109.0,3
1,66.0,59.0,106.0,625.0,150.0,3
1,57.0,40.0,98.0,461.0,120.0,3
0,107.0,121.0,86.0,1428.0,322.0,3
1,106.0,57.0,92.0,683.0,136.0,3
1,85.0,93.0,106.0,861.0,195.0,3
0,43.0,64.0,81.0,498.0,147.0,3
1,46.0,57.0,62.0,357.0,94.0,3
0,100.0,79.0,106.0,1094.0,248.0,3
0,77.0,32.0,101.0,767.0,179.0,3
1,44.0,55.0,95.0,450.0,140.0,3
0,111.0,100.0,86.0,1083.0,222.0,3
0,68.0,79.0,83.0,784.0,187.0,3
1,36.0,62.0,96.0,430.0,121.0,3
1,27.0,71.0,105.0,416.0,117.0,3
1,60.0,57.0,96.0,546.0,124.0,3
0,67.0,57.0,78.0,719.0,145.0,3
0,23.0,63.0,92.0,503.0,169.0,3
1,46.0,97.0,75.0,513.0,129.0,3
1,73.0,59.0,98.0,564.0,122.0,3
0,40.0,61.0,109.0,577.0,169.0,3
0,76.0,34.0,102.0,734.0,194.0,3
1,50.0,61.0,95.0,522.0,163.0,3
0,41.0,35.0,106.0,548.0,152.0,3
1,88.0,46.0,97.0,638.0,143.0,3
1,80.0,46.0,96.0,519.0,154.0,3
0,45.0,61.0,81.0,673.0,196.0,3
1,111.0,52.0,117.0,786.0,189.0,3
0,47.0,29.0,73.0,433.0,104.0,3
1,80.0,61.0,103.0,635.0,175.0,3
0,57.0,75.0,83.0,785.0,177.0,3
1,53.0,81.0,84.0,471.0,129.0,3
1,49.0,119.0,73.0,656.0,189.0,3
1,60.0,93.0,67.0,714.0,146.0,3
1,76.0,115.0,71.0,790.0,178.0,3
0,45.0,27.0,109.0,399.0,155.0,3
0,74.0,27.0,98.0,588.0,133.0,3
0,94.0,89.0,86.0,1067.0,246.0,3
0,62.0,40.0,86.0,576.0,116.0,3
1,50.0,110.0,77.0,648.0,190.0,3
1,48.0,33.0,73.0,365.0,87.0,3
0,95.0,68.0,71.0,847.0,174.0,3
1,80.0,36.0,89.0,619.0,124.0,3
1,55.0,66.0,69.0,557.0,95.0,3
0,64.0,97.0,93.0,773.0,219.0,3
0,87.0,35.0,101.0,774.0,166.0,3
0,38.0,62.0,91.0,563.0,153.0,3
0,29.0,27.0,84.0,363.0,101.0,3
1,50.0,81.0,75.0,547.0,146.0,3
1,117.0,71.0,84.0,865.0,193.0,3
0,51.0,75.0,84.0,709.0,197.0,3
0,61.0,93.0,84.0,750.0,162.0,3
1,56.0,52.0,95.0,467.0,136.0,3
1,41.0,74.0,98.0,504.0,145.0,3
1,39.0,102.0,85.0,551.0,153.0,3
1,73.0,20.0,94.0,412.0,87.0,3
0,66.0,74.0,92.0,850.0,182.0,3
0,62.0,48.0,92.0,760.0,184.0,3
1,52.0,46.0,72.0,490.0,106.0,3
0,101.0,42.0,113.0,887.0,218.0,3
1,31.0,60.0,100.0,382.0,125.0,3
0,62.0,58.0,65.0,759.0,155.0,3
0,25.0,91.0,96.0,594.0,239.0,3
0,59.0,48.0,87.0,624.0,131.0,3
0,75.0,34.0,83.0,693.0,137.0,3
0,7.0,76.0,104.0,461.0,142.0,3
1,44.0,87.0,91.0,601.0,149.0,3
1,66.0,33.0,77.0,511.0,99.0,3
1,71.0,59.0,94.0,630.0,128.0,3
0,63.0,68.0,93.0,593.0,146.0,3
1,78.0,69.0,101.0,676.0,146.0,3
1,63.0,70.0,107.0,581.0,145.0,3
0,55.0,67.0,89.0,737.0,156.0,3
0,83.0,100.0,118.0,1369.0,312.0,3
1,53.0,72.0,92.0,555.0,143.0,3
1,65.0,109.0,92.0,735.0,174.0,3
1,102.0,35.0,82.0,621.0,122.0,3
1,74.0,69.0,83.0,657.0,139.0,3
1,27.0,75.0,79.0,429.0,138.0,3
1,51.0,42.0,91.0,415.0,108.0,3
0,49.0,79.0,85.0,733.0,153.0,3
0,55.0,52.0,90.0,643.0,171.0,3
1,54.0,54.0,76.0,413.0,121.0,3
1,62.0,93.0,100.0,721.0,197.0,3
0,77.0,65.0,78.0,866.0,164.0,3
1,33.0,50.0,97.0,414.0,120.0,3
0,22.0,123.0,83.0,761.0,225.0,3
1,72.0,122.0,88.0,852.0,189.0,3
0,72.0,72.0,99.0,979.0,212.0,3
1,65.0,71.0,77.0,503.0,139.0,3
1,77.0,70.0,80.0,701.0,142.0,3
1,89.0,69.0,99.0,772.0,166.0,3
0,78.0,12.0,51.0,490.0,86.0,4
0,61.0,24.0,32.0,423.0,67.0,4
0,36.0,38.0,12.0,324.0,53.0,4
1,75.0,57.0,105.0,586.0,153.0,4
1,58.0,7.0,18.0,256.0,29.0,4
1,48.0,77.0,4.0,462.0,69.0,4
0,74.0,32.0,59.0,534.0,90.0,4
1,42.0,25.0,45.0,219.0,39.0,4
1,4.0,31.0,70.0,190.0,65.0,4
0,66.0,31.0,28.0,576.0,81.0,4
0,120.0,60.0,72.0,954.0,174.0,4
1,71.0,10.0,46.0,372.0,46.0,4
1,30.0,67.0,43.0,369.0,82.0,4
0,58.0,75.0,48.0,538.0,141.0,4
1,91.0,25.0,52.0,581.0,96.0,4
1,83.0,5.0,54.0,506.0,77.0,4
0,53.0,56.0,60.0,567.0,113.0,4
1,57.0,32.0,40.0,394.0,66.0,4
0,73.0,5.0,58.0,576.0,84.0,4
0,62.0,50.0,36.0,432.0,80.0,4
1,62.0,72.0,61.0,605.0,122.0,4
0,62.0,48.0,17.0,494.0,66.0,4
1,53.0,77.0,17.0,502.0,101.0,4
0,53.0,32.0,11.0,356.0,51.0,4
0,95.0,43.0,40.0,784.0,136.0,4
0,53.0,3.0,21.0,394.0,48.0,4
0,41.0,52.0,47.0,486.0,102.0,4
0,81.0,44.0,33.0,748.0,124.0,4
1,31.0,26.0,23.0,204.0,29.0,4
1,72.0,9.0,14.0,337.0,41.0,4
0,60.0,90.0,38.0,738.0,158.0,4
0,93.0,3.0,35.0,630.0,77.0,4
0,57.0,1.0,26.0,370.0,38.0,4
0,72.0,10.0,38.0,507.0,70.0,4
1,63.0,58.0,13.0,443.0,65.0,4
1,57.0,18.0,19.0,294.0,29.0,4
1,39.0,19.0,33.0,241.0,36.0,4
1,52.0,28.0,42.0,392.0,65.0,4
1,93.0,19.0,38.0,480.0,65.0,4
0,68.0,48.0,44.0,555.0,114.0,4
0,60.0,42.0,16.0,480.0,57.0,4
1,60.0,57.0,28.0,472.0,75.0,4
0,36.0,40.0,49.0,459.0,96.0,4
0,59.0,8.0,28.0,382.0,43.0,4
1,73.0,41.0,61.0,470.0,98.0,4
1,58.0,32.0,31.0,393.0,72.0,4
0,23.0,2.0,40.0,183.0,35.0,4
0,44.0,83.0,47.0,642.0,151.0,4
1,56.0,2.0,63.0,346.0,76.0,4
0,85.0,49.0,32.0,768.0,113.0,4
1,70.0,35.0,15.0,414.0,49.0,4
1,36.0,48.0,27.0,285.0,46.0,4
0,66.0,24.0,71.0,543.0,135.0,4
1,66.0,61.0,81.0,565.0,119.0,4
1,75.0,45.0,32.0,474.0,72.0,4
0,71.0,69.0,49.0,897.0,195.0,4
1,60.0,11.0,27.0,304.0,35.0,4
1,63.0,1.0,49.0,382.0,57.0,4
1,57.0,46.0,13.0,379.0,57.0,4
0,88.0,72.0,52.0,890.0,150.0,4
1,62.0,25.0,59.0,310.0,57.0,4
1,67.0,19.0,41.0,392.0,56.0,4
0,52.0,20.0,30.0,364.0,51.0,4
0,60.0,15.0,37.0,449.0,76.0,4
0,73.0,33.0,62.0,538.0,92.0,4
1,64.0,122.0,45.0,725.0,149.0,4
0,85.0,48.0,12.0,590.0,85.0,4
1,85.0,11.0,42.0,438.0,59.0,4
0,88.0,90.0,25.0,794.0,123.0,4
1,74.0,78.0,31.0,670.0,111.0,4
0,69.0,43.0,57.0,659.0,124.0,4
1,36.0,53.0,20.0,317.0,43.0,4
1,103.0,39.0,53.0,568.0,97.0,4
0,72.0,8.0,67.0,527.0,98.0,4
1,68.0,90.0,72.0,638.0,153.0,4
1,63.0,80.0,25.0,500.0,91.0,4
0,23.0,54.0,35.0,362.0,90.0,4
1,69.0,23.0,51.0,443.0,71.0,4
1,82.0,30.0,14.0,426.0,52.0,4
1,99.0,12.0,56.0,474.0,71.0,4
0,60.0,37.0,28.0,415.0,71.0,4
0,54.0,7.0,31.0,363.0,51.0,4
0,64.0,50.0,22.0,522.0,88.0,4
1,45.0,60.0,47.0,445.0,97.0,4
1,32.0,38.0,2.0,301.0,39.0,4
0,47.0,41.0,43.0,402.0,82.0,4
1,62.0,73.0,50.0,496.0,103.0,4
0,73.0,43.0,16.0,520.0,79.0,4
1,111.0,18.0,63.0,603.0,92.0,4
0,73.0,59.0,63.0,701.0,151.0,4
0,112.0,42.0,10.0,758.0,106.0,4
1,62.0,18.0,21.0,344.0,30.0,4
1,43.0,7.0,52.0,269.0,48.0,4
0,23.0,29.0,76.0,263.0,106.0,4
0,89.0,30.0,15.0,644.0,86.0,4
1,70.0,24.0,55.0,456.0,82.0,4
1,46.0,27.0,65.0,326.0,72.0,4
0,81.0,25.0,10.0,489.0,52.0,4
0,76.0,12.0,31.0,405.0,60.0,4
1,64.0,59.0,33.0,541.0,102.0,4
0,67.0,42.0,31.0,593.0,98.0,4
0,60.0,38.0,27.0,480.0,70.0,4
1,63.0,46.0,100.0,500.0,118.0,4
1,78.0,35.0,30.0,499.0,72.0,4
1,77.0,53.0,37.0,537.0,92.0,4
1,47.0,27.0,14.0,254.0,33.0,4
0,35.0,59.0,41.0,364.0,71.0,4
0,42.0,44.0,41.0,408.0,80.0,4
1,57.0,65.0,27.0,401.0,72.0,4
1,39.0,75.0,18.0,414.0,83.0,4
1,74.0,55.0,60.0,581.0,125.0,4
0,37.0,29.0,56.0,355.0,81.0,4
1,57.0,42.0,18.0,362.0,59.0,4
1,86.0,75.0,49.0,736.0,128.0,4
0,75.0,19.0,52.0,470.0,88.0,4
1,15.0,1.0,19.0,87.0,11.0,4
0,72.0,73.0,5.0,671.0,109.0,4
0,47.0,63.0,13.0,498.0,94.0,4
1,76.0,49.0,48.0,440.0,75.0,4
0,29.0,29.0,26.0,301.0,52.0,4
0,80.0,23.0,6.0,481.0,47.0,4
1,60.0,52.0,2.0,372.0,50.0,4
1,86.0,72.0,42.0,602.0,107.0,4
1,81.0,51.0,14.0,499.0,65.0,4
0,35.0,15.0,87.0,350.0,119.0,4
0,39.0,41.0,34.0,482.0,88.0,4
1,49.0,10.0,25.0,270.0,32.0,4
1,84.0,54.0,59.0,541.0,108.0,4
0,54.0,81.0,44.0,665.0,133.0,4
0,89.0,65.0,81.0,869.0,179.0,4
1,79.0,50.0,34.0,542.0,90.0,4
0,52.0,74.0,24.0,619.0,103.0,4
0,66.0,54.0,16.0,699.0,104.0,4
1,88.0,52.0,31.0,579.0,95.0,4
0,66.0,19.0,54.0,532.0,81.0,4
1,45.0,101.0,31.0,485.0,113.0,4
0,54.0,8.0,54.0,452.0,90.0,4
1,42.0,68.0,38.0,472.0,102.0,4
0,72.0,22.0,17.0,451.0,53.0,4
1,61.0,25.0,1.0,365.0,40.0,4
1,49.0,8.0,8.0,260.0,28.0,4
1,54.0,3.0,38.0,275.0,39.0,4
1,27.0,6.0,21.0,142.0,15.0,4
0,76.0,81.0,42.0,812.0,150.0,4
0,93.0,56.0,34.0,833.0,158.0,4
0,62.0,29.0,46.0,574.0,90.0,4
0,92.0,29.0,38.0,605.0,103.0,4
1,112.0,12.0,37.0,576.0,79.0,4
0,62.0,8.0,23.0,373.0,47.0,4
0,51.0,6.0,39.0,299.0,46.0,4
1,77.0,36.0,56.0,557.0,106.0,4
1,92.0,4.0,46.0,511.0,72.0,4
0,99.0,45.0,26.0,744.0,105.0,4
0,65.0,62.0,67.0,671.0,114.0,4
0,68.0,41.0,54.0,586.0,93.0,4
0,71.0,26.0,51.0,579.0,100.0,4
1,51.0,10.0,6.0,250.0,21.0,4
1,58.0,25.0,0.0,323.0,35.0,4
0,39.0,24.0,57.0,337.0,81.0,4
0,68.0,26.0,27.0,437.0,49.0,4
1,67.0,49.0,69.0,492.0,108.0,4
1,66.0,55.0,13.0,469.0,66.0,4
1,67.0,28.0,58.0,465.0,82.0,4
1,29.0,47.0,55.0,266.0,76.0,4
0,64.0,42.0,37.0,532.0,79.0,4
0,54.0,41.0,37.0,423.0,80.0,4
1,52.0,6.0,40.0,231.0,33.0,4
0,74.0,91.0,2.0,837.0,116.0,4
1,63.0,60.0,55.0,489.0,95.0,4
0,79.0,2.0,21.0,531.0,52.0,4
0,73.0,50.0,17.0,629.0,93.0,4
0,67.0,31.0,66.0,606.0,122.0,4
0,32.0,23.0,30.0,260.0,45.0,4
0,93.0,70.0,2.0,774.0,128.0,4
1,76.0,41.0,41.0,445.0,67.0,4
1,51.0,13.0,33.0,247.0,27.0,4
1,80.0,46.0,44.0,471.0,98.0,4
0,81.0,44.0,21.0,601.0,96.0,4
1,62.0,63.0,39.0,420.0,65.0,4
1,57.0,77.0,44.0,429.0,81.0,4
0,49.0,34.0,47.0,474.0,80.0,4
0,47.0,103.0,20.0,748.0,173.0,4
1,96.0,43.0,19.0,542.0,71.0,4
1,56.0,41.0,98.0,528.0,129.0,4
1,56.0,21.0,51.0,368.0,68.0,4
1,68.0,23.0,6.0,353.0,42.0,4
1,78.0,16.0,31.0,369.0,52.0,4
1,92.0,39.0,49.0,592.0,82.0,4
0,54.0,27.0,20.0,408.0,48.0,4
0,40.0,38.0,44.0,393.0,79.0,4
1,76.0,12.0,56.0,462.0,68.0,4
1,61.0,61.0,59.0,521.0,113.0,4
0,87.0,14.0,9.0,457.0,49.0,4
1,44.0,52.0,15.0,362.0,53.0,4
0,58.0,23.0,40.0,502.0,88.0,4
1,85.0,34.0,31.0,513.0,72.0,4
0,48.0,58.0,63.0,500.0,138.0,4
0,45.0,13.0,48.0,297.0,58.0,4
1,41.0,18.0,31.0,189.0,33.0,4
1,73.0,58.0,52.0,419.0,93.0,4
