Y,red,green,blue,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,led_3_ir,pol_2,E
0,74.0,55.0,108.0,15220.0,3790.0,1696.0,531.0,319.0,199.0,0.0,0.0,1
0,71.0,77.0,126.0,15102.0,5077.0,1763.0,476.0,375.0,204.0,0.0,0.0,1
1,44.0,71.0,107.0,11551.0,4389.0,1343.0,478.0,224.0,139.0,0.0,0.0,1
1,60.0,90.0,89.0,17793.0,4739.0,1472.0,466.0,302.0,132.0,0.0,0.0,1
1,111.0,102.0,113.0,28361.0,5580.0,2535.0,737.0,458.0,179.0,0.0,0.0,1
1,97.0,88.0,113.0,24003.0,5597.0,2751.0,691.0,420.0,150.0,0.0,0.0,1
0,78.0,92.0,104.0,19250.0,4514.0,2176.0,566.0,446.0,233.0,0.0,0.0,1
1,112.0,67.0,135.0,21170.0,5269.0,2444.0,656.0,406.0,177.0,0.0,0.0,1
1,104.0,96.0,96.0,25588.0,5154.0,3106.0,608.0,405.0,175.0,0.0,0.0,1
1,100.0,68.0,84.0,18792.0,3717.0,2379.0,505.0,329.0,113.0,0.0,0.0,1
0,110.0,54.0,110.0,22782.0,4801.0,2742.0,488.0,520.0,242.0,0.0,0.0,1
0,139.0,99.0,130.0,27588.0,5401.0,3494.0,750.0,651.0,282.0,0.0,0.0,1
1,110.0,69.0,98.0,22689.0,4499.0,2421.0,506.0,365.0,126.0,0.0,0.0,1
0,138.0,97.0,80.0,31590.0,5127.0,3002.0,735.0,575.0,222.0,0.0,0.0,1
1,104.0,99.0,101.0,25370.0,5671.0,3040.0,624.0,385.0,149.0,0.0,0.0,1
1,113.0,75.0,93.0,16877.0,5139.0,2945.0,530.0,344.0,163.0,0.0,0.0,1
0,87.0,57.0,109.0,19641.0,4124.0,2103.0,504.0,417.0,170.0,0.0,0.0,1
1,88.0,60.0,94.0,18647.0,2956.0,2103.0,492.0,351.0,141.0,0.0,0.0,1
0,98.0,58.0,127.0,20383.0,5037.0,2131.0,531.0,440.0,198.0,0.0,0.0,1
0,114.0,109.0,127.0,27142.0,6814.0,3042.0,835.0,611.0,311.0,0.0,0.0,1
0,74.0,90.0,101.0,18780.0,4160.0,2336.0,509.0,383.0,175.0,0.0,0.0,1
1,79.0,67.0,123.0,17271.0,4524.0,1926.0,605.0,287.0,140.0,0.0,0.0,1
1,158.0,97.0,90.0,32150.0,5561.0,3582.0,624.0,514.0,182.0,0.0,0.0,1
1,101.0,84.0,79.0,25349.0,4075.0,2625.0,520.0,371.0,143.0,0.0,0.0,1
1,85.0,55.0,111.0,17872.0,4031.0,2039.0,524.0,291.0,137.0,0.0,0.0,1
1,68.0,62.0,99.0,15531.0,4062.0,1761.0,466.0,260.0,113.0,0.0,0.0,1
1,113.0,77.0,122.0,24334.0,5012.0,2531.0,686.0,354.0,167.0,0.0,0.0,1
1,91.0,100.0,66.0,18678.0,4089.0,2169.0,582.0,393.0,130.0,0.0,0.0,1
1,87.0,116.0,134.0,22584.0,5741.0,3160.0,693.0,432.0,173.0,0.0,0.0,1
0,72.0,73.0,111.0,16004.0,5148.0,1657.0,540.0,336.0,220.0,0.0,0.0,1
1,97.0,52.0,98.0,15252.0,4816.0,2324.0,474.0,329.0,130.0,0.0,0.0,1
0,137.0,57.0,118.0,24063.0,5177.0,2797.0,634.0,564.0,210.0,0.0,0.0,1
0,97.0,86.0,119.0,21579.0,4521.0,2731.0,550.0,525.0,216.0,0.0,0.0,1
1,102.0,101.0,101.0,24278.0,4921.0,2469.0,509.0,414.0,150.0,0.0,0.0,1
1,68.0,57.0,94.0,12786.0,3583.0,1744.0,424.0,260.0,115.0,0.0,0.0,1
0,121.0,85.0,107.0,24101.0,4441.0,2903.0,580.0,560.0,214.0,0.0,0.0,1
0,152.0,64.0,101.0,25557.0,5288.0,3095.0,582.0,587.0,218.0,0.0,0.0,1
0,87.0,17.0,113.0,10270.0,3536.0,1608.0,399.0,339.0,148.0,0.0,0.0,1
1,167.0,120.0,103.0,34658.0,6147.0,3567.0,797.0,582.0,215.0,0.0,0.0,1
0,63.0,61.0,101.0,13188.0,3851.0,1629.0,421.0,334.0,163.0,0.0,0.0,1
1,106.0,85.0,93.0,20399.0,5303.0,2392.0,526.0,431.0,144.0,0.0,0.0,1
1,163.0,75.0,101.0,30712.0,4627.0,3324.0,593.0,499.0,202.0,0.0,0.0,1
1,65.0,101.0,114.0,19901.0,5045.0,2134.0,584.0,343.0,160.0,0.0,0.0,1
0,64.0,94.0,121.0,19855.0,3749.0,2157.0,548.0,409.0,198.0,0.0,0.0,1
0,79.0,89.0,110.0,18715.0,5311.0,2526.0,552.0,396.0,231.0,0.0,0.0,1
0,102.0,88.0,118.0,25667.0,5011.0,2527.0,531.0,514.0,252.0,0.0,0.0,1
0,109.0,97.0,102.0,24870.0,5354.0,3141.0,683.0,523.0,258.0,0.0,0.0,1
0,78.0,90.0,131.0,21202.0,4486.0,2431.0,537.0,430.0,224.0,0.0,0.0,1
1,71.0,28.0,92.0,12149.0,3158.0,1010.0,367.0,216.0,107.0,0.0,0.0,1
1,76.0,70.0,133.0,18830.0,5241.0,2272.0,495.0,312.0,180.0,0.0,0.0,1
0,113.0,95.0,138.0,27285.0,5703.0,2818.0,751.0,573.0,315.0,0.0,0.0,1
0,66.0,100.0,109.0,20131.0,4562.0,2348.0,488.0,399.0,225.0,0.0,0.0,1
1,109.0,69.0,110.0,19894.0,5331.0,2518.0,602.0,367.0,130.0,0.0,0.0,1
0,88.0,94.0,108.0,20328.0,4912.0,2539.0,569.0,508.0,268.0,0.0,0.0,1
0,103.0,64.0,89.0,24012.0,3569.0,2049.0,533.0,434.0,163.0,0.0,0.0,1
1,101.0,73.0,101.0,20373.0,4236.0,2644.0,410.0,378.0,169.0,0.0,0.0,1
1,93.0,49.0,85.0,16327.0,3831.0,1758.0,363.0,307.0,121.0,0.0,0.0,1
0,93.0,69.0,102.0,15673.0,4167.0,2440.0,540.0,488.0,193.0,0.0,0.0,1
1,124.0,63.0,124.0,26826.0,5452.0,2928.0,575.0,423.0,151.0,0.0,0.0,1
1,109.0,32.0,107.0,20096.0,3831.0,1918.0,471.0,325.0,103.0,0.0,0.0,1
0,105.0,61.0,115.0,20154.0,4989.0,2614.0,497.0,471.0,206.0,0.0,0.0,1
0,88.0,77.0,103.0,18838.0,5111.0,2139.0,545.0,455.0,208.0,0.0,0.0,1
1,114.0,83.0,113.0,25552.0,4954.0,2721.0,644.0,416.0,191.0,0.0,0.0,1
0,124.0,105.0,84.0,30330.0,5139.0,2709.0,675.0,631.0,259.0,0.0,0.0,1
0,114.0,92.0,111.0,23698.0,5871.0,2941.0,629.0,595.0,238.0,0.0,0.0,1
0,100.0,72.0,115.0,20764.0,5021.0,2331.0,546.0,471.0,199.0,0.0,0.0,1
0,93.0,88.0,108.0,17355.0,5802.0,2364.0,653.0,426.0,248.0,0.0,0.0,1
1,95.0,62.0,95.0,14601.0,4788.0,2264.0,525.0,342.0,164.0,0.0,0.0,1
0,102.0,62.0,123.0,17765.0,5169.0,2508.0,574.0,441.0,226.0,0.0,0.0,1
1,118.0,77.0,107.0,20230.0,4125.0,2808.0,629.0,425.0,134.0,0.0,0.0,1
0,89.0,78.0,98.0,19635.0,4909.0,2395.0,449.0,431.0,211.0,0.0,0.0,1
0,110.0,69.0,114.0,21595.0,4239.0,2603.0,485.0,502.0,253.0,0.0,0.0,1
1,88.0,76.0,130.0,19244.0,4541.0,2756.0,606.0,357.0,173.0,0.0,0.0,1
0,87.0,105.0,101.0,21982.0,5418.0,2534.0,679.0,457.0,250.0,0.0,0.0,1
0,61.0,73.0,116.0,16699.0,4419.0,1847.0,476.0,330.0,222.0,0.0,0.0,1
1,136.0,115.0,94.0,27095.0,5358.0,3564.0,638.0,510.0,197.0,0.0,0.0,1
0,80.0,41.0,128.0,13854.0,4072.0,1940.0,505.0,323.0,194.0,0.0,0.0,1
0,77.0,49.0,108.0,16835.0,3441.0,2040.0,427.0,359.0,171.0,0.0,0.0,1
1,83.0,67.0,126.0,20014.0,5563.0,2169.0,555.0,285.0,161.0,0.0,0.0,1
1,80.0,51.0,101.0,15672.0,3315.0,1906.0,428.0,274.0,122.0,0.0,0.0,1
0,122.0,50.0,106.0,21014.0,3444.0,2337.0,467.0,480.0,212.0,0.0,0.0,1
1,70.0,65.0,120.0,13097.0,4101.0,1505.0,537.0,291.0,137.0,0.0,0.0,1
0,124.0,81.0,116.0,26615.0,4570.0,2711.0,755.0,544.0,235.0,0.0,0.0,1
0,131.0,111.0,132.0,26598.0,6424.0,3472.0,730.0,662.0,262.0,0.0,0.0,1
1,96.0,91.0,89.0,26451.0,4432.0,2656.0,587.0,365.0,158.0,0.0,0.0,1
0,140.0,78.0,106.0,29128.0,3934.0,3524.0,607.0,595.0,238.0,0.0,0.0,1
0,115.0,100.0,141.0,29723.0,6657.0,3226.0,778.0,604.0,269.0,0.0,0.0,1
1,117.0,93.0,123.0,24755.0,5927.0,2962.0,591.0,429.0,169.0,0.0,0.0,1
0,112.0,119.0,113.0,23648.0,6509.0,3115.0,610.0,602.0,328.0,0.0,0.0,1
1,82.0,67.0,116.0,19470.0,3782.0,2247.0,451.0,283.0,146.0,0.0,0.0,1
1,64.0,49.0,108.0,15984.0,3733.0,1392.0,436.0,245.0,118.0,0.0,0.0,1
1,101.0,72.0,109.0,21635.0,5239.0,2534.0,648.0,365.0,143.0,0.0,0.0,1
0,96.0,93.0,91.0,21319.0,4782.0,2274.0,601.0,526.0,241.0,0.0,0.0,1
1,97.0,68.0,88.0,17746.0,4118.0,2592.0,568.0,352.0,128.0,0.0,0.0,1
0,111.0,79.0,102.0,19033.0,4794.0,2577.0,513.0,486.0,197.0,0.0,0.0,1
1,79.0,38.0,92.0,14572.0,3126.0,1737.0,373.0,257.0,111.0,0.0,0.0,1
1,96.0,84.0,99.0,19581.0,3920.0,2330.0,614.0,363.0,153.0,0.0,0.0,1
0,83.0,90.0,113.0,21273.0,5589.0,2086.0,592.0,502.0,245.0,0.0,0.0,1
1,86.0,88.0,121.0,20464.0,4618.0,2735.0,498.0,389.0,143.0,0.0,0.0,1
1,99.0,74.0,100.0,19224.0,4521.0,2534.0,558.0,356.0,133.0,0.0,0.0,1
0,50.0,99.0,123.0,14696.0,4638.0,1991.0,540.0,443.0,239.0,0.0,0.0,1
1,98.0,119.0,90.0,20930.0,4686.0,2662.0,613.0,423.0,182.0,0.0,0.0,1
1,76.0,106.0,98.0,20110.0,4961.0,1866.0,602.0,337.0,150.0,0.0,0.0,1
0,76.0,105.0,90.0,17236.0,4598.0,2503.0,631.0,469.0,223.0,0.0,0.0,1
1,184.0,100.0,112.0,36876.0,6086.0,3847.0,838.0,544.0,195.0,0.0,0.0,1
1,80.0,104.0,116.0,22174.0,4490.0,2867.0,616.0,381.0,170.0,0.0,0.0,1
0,145.0,55.0,105.0,27324.0,5308.0,2790.0,603.0,562.0,186.0,0.0,0.0,1
0,111.0,78.0,99.0,21327.0,4987.0,2786.0,704.0,489.0,199.0,0.0,0.0,1
0,77.0,62.0,123.0,14538.0,4856.0,1722.0,578.0,409.0,197.0,0.0,0.0,1
1,90.0,113.0,121.0,20687.0,5606.0,2603.0,671.0,433.0,195.0,0.0,0.0,1
0,98.0,87.0,126.0,23971.0,5567.0,2542.0,627.0,561.0,251.0,0.0,0.0,1
0,129.0,65.0,109.0,23892.0,4800.0,2509.0,559.0,540.0,247.0,0.0,0.0,1
1,135.0,60.0,84.0,24885.0,3932.0,2730.0,523.0,412.0,132.0,0.0,0.0,1
1,103.0,88.0,152.0,24959.0,5519.0,3005.0,708.0,447.0,195.0,0.0,0.0,1
0,96.0,68.0,132.0,20317.0,5669.0,2402.0,585.0,498.0,238.0,0.0,0.0,1
1,91.0,93.0,92.0,16290.0,5055.0,2214.0,475.0,393.0,142.0,0.0,0.0,1
0,121.0,66.0,119.0,23348.0,5096.0,2558.0,513.0,503.0,198.0,0.0,0.0,1
0,104.0,89.0,113.0,22532.0,4861.0,2666.0,665.0,561.0,211.0,0.0,0.0,1
0,85.0,91.0,103.0,18537.0,4931.0,2299.0,615.0,446.0,205.0,0.0,0.0,1
1,126.0,77.0,110.0,25671.0,5282.0,2775.0,535.0,424.0,180.0,0.0,0.0,1
1,66.0,69.0,143.0,16032.0,5164.0,2276.0,624.0,322.0,147.0,0.0,0.0,1
1,82.0,146.0,88.0,23812.0,5813.0,2919.0,721.0,398.0,168.0,0.0,0.0,1
1,56.0,51.0,118.0,16522.0,3512.0,1705.0,496.0,215.0,123.0,0.0,0.0,1
0,106.0,99.0,132.0,26772.0,4890.0,2790.0,751.0,571.0,224.0,0.0,0.0,1
0,114.0,116.0,108.0,27093.0,5999.0,3339.0,597.0,593.0,264.0,0.0,0.0,1
1,88.0,72.0,96.0,19129.0,3913.0,2129.0,620.0,305.0,120.0,0.0,0.0,1
0,82.0,76.0,114.0,16999.0,3997.0,2161.0,470.0,446.0,214.0,0.0,0.0,1
0,111.0,73.0,100.0,22847.0,4295.0,2739.0,576.0,516.0,188.0,0.0,0.0,1
1,103.0,81.0,104.0,18336.0,4831.0,2339.0,582.0,354.0,163.0,0.0,0.0,1
0,110.0,87.0,119.0,22214.0,5720.0,2713.0,619.0,521.0,232.0,0.0,0.0,1
0,97.0,72.0,119.0,19303.0,5435.0,2442.0,570.0,524.0,197.0,0.0,0.0,1
0,57.0,82.0,118.0,17137.0,4787.0,1785.0,500.0,431.0,190.0,0.0,0.0,1
0,132.0,84.0,115.0,26750.0,5230.0,3080.0,670.0,616.0,266.0,0.0,0.0,1
0,114.0,63.0,108.0,20778.0,4156.0,2531.0,658.0,458.0,159.0,0.0,0.0,1
0,167.0,78.0,110.0,32050.0,6306.0,3357.0,632.0,643.0,238.0,0.0,0.0,1
0,99.0,40.0,115.0,14508.0,4529.0,1995.0,423.0,428.0,184.0,0.0,0.0,1
1,99.0,88.0,131.0,18784.0,5872.0,2630.0,668.0,385.0,169.0,0.0,0.0,1
1,107.0,95.0,94.0,21917.0,5517.0,2254.0,587.0,431.0,155.0,0.0,0.0,1
0,132.0,114.0,117.0,29507.0,5395.0,3653.0,679.0,647.0,303.0,0.0,0.0,1
1,125.0,73.0,137.0,26391.0,5766.0,2791.0,742.0,448.0,162.0,0.0,0.0,1
1,86.0,80.0,98.0,19416.0,5172.0,2503.0,527.0,372.0,159.0,0.0,0.0,1
0,90.0,132.0,99.0,22748.0,5584.0,3041.0,671.0,546.0,250.0,0.0,0.0,1
1,99.0,99.0,125.0,26918.0,5265.0,2422.0,654.0,414.0,185.0,0.0,0.0,1
0,93.0,95.0,124.0,26306.0,5759.0,2394.0,667.0,538.0,221.0,0.0,0.0,1
1,83.0,84.0,120.0,20830.0,4984.0,2264.0,591.0,393.0,199.0,0.0,0.0,1
0,79.0,48.0,98.0,16782.0,3533.0,1896.0,382.0,352.0,173.0,0.0,0.0,1
0,63.0,63.0,92.0,16006.0,2894.0,1857.0,364.0,302.0,151.0,0.0,0.0,1
0,63.0,77.0,97.0,14830.0,3364.0,1981.0,421.0,378.0,186.0,0.0,0.0,1
1,96.0,69.0,110.0,24291.0,3739.0,2432.0,597.0,342.0,160.0,0.0,0.0,1
1,118.0,82.0,103.0,22763.0,5856.0,2857.0,626.0,418.0,179.0,0.0,0.0,1
0,100.0,116.0,105.0,26471.0,5407.0,2363.0,759.0,520.0,258.0,0.0,0.0,1
0,139.0,60.0,125.0,24538.0,5967.0,3133.0,680.0,550.0,218.0,0.0,0.0,1
0,98.0,102.0,111.0,21276.0,5831.0,2488.0,741.0,554.0,251.0,0.0,0.0,1
0,85.0,71.0,103.0,19407.0,4454.0,2238.0,413.0,424.0,223.0,0.0,0.0,1
0,89.0,77.0,115.0,21215.0,5625.0,1855.0,594.0,425.0,194.0,0.0,0.0,1
1,59.0,84.0,120.0,16936.0,4162.0,1852.0,580.0,303.0,139.0,0.0,0.0,1
1,111.0,94.0,114.0,25822.0,5386.0,2727.0,630.0,402.0,175.0,0.0,0.0,1
1,119.0,106.0,106.0,24612.0,6090.0,2940.0,703.0,474.0,168.0,0.0,0.0,1
0,103.0,73.0,95.0,21183.0,4611.0,2195.0,584.0,482.0,204.0,0.0,0.0,1
0,77.0,89.0,125.0,19101.0,5122.0,2746.0,653.0,435.0,240.0,0.0,0.0,1
1,83.0,78.0,117.0,19360.0,4988.0,2205.0,618.0,331.0,179.0,0.0,0.0,1
0,104.0,85.0,114.0,25914.0,5394.0,2569.0,662.0,506.0,252.0,0.0,0.0,1
1,61.0,84.0,95.0,17159.0,4268.0,2278.0,425.0,300.0,155.0,0.0,0.0,1
0,91.0,57.0,111.0,14230.0,3800.0,1955.0,518.0,392.0,155.0,0.0,0.0,1
0,48.0,50.0,112.0,10117.0,3646.0,1360.0,484.0,233.0,170.0,0.0,0.0,1
1,143.0,98.0,101.0,32265.0,5611.0,3871.0,723.0,486.0,204.0,0.0,0.0,1
0,141.0,91.0,129.0,29057.0,5685.0,3628.0,756.0,645.0,228.0,0.0,0.0,1
1,119.0,69.0,107.0,24660.0,5516.0,2269.0,700.0,384.0,165.0,0.0,0.0,1
1,112.0,92.0,110.0,23103.0,5682.0,3021.0,686.0,410.0,183.0,0.0,0.0,1
1,112.0,106.0,116.0,24687.0,5602.0,2826.0,781.0,456.0,176.0,0.0,0.0,1
1,88.0,119.0,117.0,24488.0,6240.0,2401.0,727.0,416.0,196.0,0.0,0.0,1
1,73.0,122.0,123.0,19920.0,5050.0,2384.0,674.0,385.0,186.0,0.0,0.0,1
1,109.0,98.0,101.0,24177.0,4822.0,2742.0,578.0,420.0,190.0,0.0,0.0,1
0,96.0,118.0,117.0,22969.0,6801.0,2686.0,749.0,492.0,267.0,0.0,0.0,1
1,94.0,70.0,103.0,22174.0,4017.0,2212.0,588.0,360.0,134.0,0.0,0.0,1
0,97.0,90.0,108.0,22303.0,4190.0,2891.0,552.0,505.0,201.0,0.0,0.0,1
0,113.0,95.0,105.0,26531.0,5246.0,2233.0,658.0,551.0,209.0,0.0,0.0,1
0,107.0,73.0,100.0,16901.0,4803.0,2828.0,586.0,509.0,230.0,0.0,0.0,1
1,105.0,84.0,106.0,20296.0,5460.0,2375.0,585.0,397.0,148.0,0.0,0.0,1
0,78.0,70.0,127.0,19980.0,4790.0,2159.0,590.0,437.0,191.0,0.0,0.0,1
1,133.0,65.0,92.0,25086.0,4441.0,3351.0,527.0,418.0,162.0,0.0,0.0,1
1,122.0,111.0,109.0,23868.0,4968.0,3309.0,647.0,475.0,217.0,0.0,0.0,1
0,116.0,122.0,111.0,24615.0,5833.0,3026.0,741.0,663.0,283.0,0.0,0.0,1
1,84.0,91.0,114.0,19016.0,5316.0,2679.0,600.0,362.0,154.0,0.0,0.0,1
0,113.0,63.0,92.0,21494.0,4082.0,2449.0,438.0,464.0,207.0,0.0,0.0,1
0,138.0,106.0,92.0,33215.0,5344.0,3365.0,685.0,631.0,237.0,0.0,0.0,1
1,93.0,58.0,127.0,20259.0,4112.0,2426.0,568.0,351.0,139.0,0.0,0.0,1
0,108.0,66.0,107.0,22892.0,4634.0,2523.0,502.0,500.0,194.0,0.0,0.0,1
0,111.0,65.0,87.0,23916.0,3883.0,2299.0,551.0,496.0,191.0,0.0,0.0,1
0,129.0,86.0,110.0,26265.0,6066.0,2617.0,599.0,588.0,222.0,0.0,0.0,1
1,92.0,98.0,120.0,23038.0,5124.0,2660.0,735.0,379.0,170.0,0.0,0.0,1
1,141.0,105.0,131.0,31546.0,5430.0,3509.0,829.0,515.0,210.0,0.0,0.0,1
0,99.0,88.0,99.0,21169.0,4053.0,2533.0,639.0,532.0,223.0,0.0,0.0,1
0,114.0,52.0,110.0,17766.0,3663.0,2291.0,547.0,487.0,198.0,0.0,0.0,1
0,84.0,95.0,85.0,22884.0,3859.0,2790.0,519.0,491.0,219.0,0.0,0.0,1
0,149.0,105.0,117.0,29216.0,5769.0,3330.0,724.0,689.0,229.0,0.0,0.0,1
0,118.0,63.0,93.0,21716.0,3894.0,2120.0,482.0,520.0,194.0,0.0,0.0,1
0,97.0,97.0,109.0,26009.0,5214.0,2412.0,580.0,539.0,239.0,0.0,0.0,1
0,95.0,81.0,117.0,22405.0,5410.0,2179.0,699.0,509.0,209.0,0.0,0.0,1
0,99.0,47.0,123.0,21760.0,3835.0,2241.0,509.0,437.0,248.0,0.0,0.0,1
1,96.0,79.0,104.0,18001.0,5161.0,2491.0,631.0,356.0,160.0,0.0,0.0,1
0,122.0,71.0,110.0,23329.0,4463.0,2914.0,541.0,516.0,223.0,0.0,0.0,1
1,119.0,82.0,94.0,22831.0,4575.0,2877.0,631.0,406.0,178.0,0.0,0.0,1
1,131.0,96.0,111.0,30120.0,5641.0,3354.0,690.0,467.0,212.0,0.0,0.0,1
0,68.0,103.0,99.0,16967.0,4747.0,2017.0,608.0,432.0,211.0,0.0,0.0,1
0,156.0,109.0,81.0,28270.0,6378.0,3404.0,672.0,692.0,228.0,0.0,0.0,1
1,71.0,78.0,96.0,16289.0,4215.0,1800.0,508.0,315.0,126.0,0.0,0.0,1
1,85.0,86.0,103.0,14641.0,4628.0,2184.0,496.0,327.0,168.0,0.0,0.0,1
0,103.0,93.0,108.0,21342.0,5476.0,2236.0,564.0,476.0,242.0,0.0,0.0,1
1,79.0,112.0,130.0,23142.0,6233.0,2545.0,686.0,375.0,240.0,0.0,0.0,1
1,132.0,97.0,116.0,30194.0,5910.0,3565.0,832.0,458.0,183.0,0.0,0.0,1
0,86.0,70.0,115.0,20491.0,3989.0,2043.0,604.0,462.0,214.0,0.0,0.0,1
1,72.0,75.0,95.0,14438.0,3161.0,1949.0,365.0,285.0,123.0,0.0,0.0,1
1,123.0,70.0,109.0,24460.0,4989.0,2607.0,604.0,426.0,181.0,0.0,0.0,1
1,86.0,45.0,130.0,20553.0,4478.0,1914.0,538.0,316.0,162.0,0.0,0.0,1
0,63.0,40.0,106.0,13585.0,3766.0,1621.0,379.0,307.0,133.0,0.0,0.0,1
1,100.0,96.0,96.0,23810.0,4691.0,2650.0,642.0,414.0,190.0,0.0,0.0,1
0,110.0,57.0,131.0,22454.0,5298.0,2154.0,548.0,491.0,229.0,0.0,0.0,1
0,87.0,75.0,119.0,20442.0,4282.0,2216.0,566.0,443.0,222.0,0.0,0.0,1
0,91.0,117.0,103.0,23529.0,5093.0,3033.0,639.0,560.0,237.0,0.0,0.0,1
1,91.0,67.0,108.0,17711.0,4308.0,2128.0,525.0,323.0,140.0,0.0,0.0,1
1,131.0,71.0,133.0,27125.0,5549.0,2977.0,804.0,452.0,197.0,0.0,0.0,1
0,84.0,68.0,111.0,19138.0,4411.0,2021.0,583.0,468.0,203.0,0.0,0.0,1
1,57.0,72.0,107.0,16008.0,4559.0,1765.0,446.0,267.0,150.0,0.0,0.0,1
0,149.0,51.0,130.0,29328.0,4948.0,3062.0,642.0,576.0,226.0,0.0,0.0,1
0,76.0,59.0,131.0,17506.0,4871.0,2011.0,517.0,374.0,201.0,0.0,0.0,1
0,73.0,112.0,105.0,21377.0,4521.0,2403.0,568.0,508.0,263.0,0.0,0.0,1
0,86.0,88.0,119.0,19493.0,5022.0,2630.0,560.0,496.0,199.0,0.0,0.0,1
0,106.0,66.0,117.0,21289.0,4552.0,2830.0,534.0,447.0,200.0,0.0,0.0,1
1,112.0,67.0,114.0,23002.0,4476.0,2488.0,569.0,402.0,178.0,0.0,0.0,1
1,85.0,78.0,102.0,18752.0,4242.0,2156.0,552.0,357.0,159.0,0.0,0.0,1
0,89.0,87.0,109.0,22621.0,4573.0,2571.0,675.0,421.0,205.0,0.0,0.0,1
0,108.0,79.0,105.0,21774.0,3524.0,2725.0,599.0,472.0,218.0,0.0,0.0,1
0,144.0,122.0,105.0,30566.0,6905.0,3869.0,647.0,669.0,269.0,0.0,0.0,1
1,102.0,99.0,113.0,23367.0,5022.0,2824.0,637.0,390.0,158.0,0.0,0.0,1
1,98.0,93.0,109.0,22989.0,5375.0,2676.0,559.0,415.0,171.0,0.0,0.0,1
0,93.0,80.0,101.0,20039.0,4938.0,2367.0,535.0,494.0,216.0,0.0,0.0,1
0,79.0,84.0,87.0,22803.0,3827.0,2456.0,542.0,450.0,198.0,0.0,0.0,1
0,27.0,85.0,101.0,12204.0,3533.0,1207.0,419.0,302.0,155.0,0.0,0.0,1
1,102.0,86.0,115.0,21234.0,5107.0,2986.0,616.0,371.0,182.0,0.0,0.0,1
1,148.0,66.0,116.0,25032.0,5296.0,3047.0,578.0,461.0,187.0,0.0,0.0,1
0,114.0,84.0,119.0,24373.0,5060.0,2974.0,701.0,560.0,208.0,0.0,0.0,1
1,81.0,95.0,107.0,18309.0,5415.0,2365.0,664.0,366.0,178.0,0.0,0.0,1
0,135.0,68.0,126.0,29874.0,4896.0,3052.0,645.0,567.0,269.0,0.0,0.0,1
1,103.0,109.0,103.0,25496.0,5919.0,2788.0,602.0,465.0,170.0,0.0,0.0,1
1,64.0,83.0,91.0,14664.0,4371.0,1929.0,462.0,295.0,130.0,0.0,0.0,1
1,109.0,59.0,83.0,19411.0,3631.0,2759.0,420.0,354.0,138.0,0.0,0.0,1
0,137.0,93.0,99.0,27269.0,5269.0,2951.0,686.0,583.0,241.0,0.0,0.0,1
0,92.0,68.0,91.0,22218.0,4669.0,2003.0,584.0,434.0,172.0,0.0,0.0,1
0,136.0,51.0,140.0,23537.0,5633.0,2950.0,730.0,560.0,256.0,0.0,0.0,1
1,102.0,50.0,99.0,19773.0,4261.0,1732.0,516.0,320.0,130.0,0.0,0.0,1
0,111.0,51.0,116.0,21719.0,4292.0,3025.0,517.0,447.0,190.0,0.0,0.0,1
0,95.0,56.0,113.0,15932.0,3842.0,2357.0,565.0,377.0,192.0,0.0,0.0,1
1,107.0,68.0,111.0,20084.0,4644.0,2360.0,577.0,361.0,161.0,0.0,0.0,1
1,85.0,67.0,114.0,16201.0,4410.0,2494.0,518.0,360.0,160.0,0.0,0.0,1
1,129.0,74.0,99.0,26963.0,4259.0,2941.0,702.0,431.0,149.0,0.0,0.0,1
0,157.0,84.0,120.0,28368.0,6387.0,3496.0,696.0,663.0,258.0,0.0,0.0,1
0,104.0,72.0,108.0,22373.0,4871.0,2551.0,565.0,537.0,241.0,0.0,0.0,1
1,119.0,85.0,89.0,26663.0,4848.0,2764.0,611.0,398.0,136.0,0.0,0.0,1
1,114.0,93.0,102.0,19972.0,5634.0,3067.0,604.0,443.0,189.0,0.0,0.0,1
0,115.0,67.0,119.0,23779.0,4016.0,2882.0,551.0,533.0,242.0,0.0,0.0,1
0,94.0,79.0,125.0,19731.0,5121.0,2433.0,579.0,520.0,189.0,0.0,0.0,1
1,145.0,105.0,92.0,30826.0,6083.0,3287.0,795.0,495.0,192.0,0.0,0.0,1
1,49.0,88.0,110.0,15800.0,3826.0,2013.0,496.0,281.0,140.0,0.0,0.0,1
0,100.0,55.0,135.0,18462.0,4862.0,2043.0,524.0,469.0,202.0,0.0,0.0,1
1,60.0,113.0,125.0,19447.0,5473.0,2244.0,669.0,319.0,162.0,0.0,0.0,1
1,112.0,75.0,134.0,26965.0,3815.0,2583.0,679.0,409.0,186.0,0.0,0.0,1
1,113.0,84.0,102.0,21793.0,4462.0,3259.0,604.0,372.0,176.0,0.0,0.0,1
1,85.0,71.0,120.0,21209.0,3919.0,2159.0,622.0,367.0,179.0,0.0,0.0,1
1,75.0,84.0,102.0,17429.0,3893.0,2073.0,486.0,317.0,145.0,0.0,0.0,1
1,117.0,84.0,109.0,27963.0,5926.0,2667.0,657.0,406.0,163.0,0.0,0.0,1
1,74.0,59.0,92.0,18834.0,3912.0,2072.0,475.0,280.0,136.0,0.0,0.0,1
1,92.0,60.0,73.0,12148.0,2902.0,2104.0,443.0,284.0,119.0,0.0,0.0,1
