Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,72.0,22.0,91.0,10395.0,2759.0,606.0,118.0,2
0,58.0,80.0,124.0,17960.0,4279.0,866.0,292.0,2
1,50.0,47.0,94.0,12910.0,3817.0,449.0,128.0,2
1,87.0,62.0,70.0,18678.0,3501.0,556.0,109.0,2
0,128.0,39.0,87.0,23706.0,4100.0,888.0,199.0,2
1,79.0,27.0,106.0,15489.0,3879.0,489.0,115.0,2
1,107.0,30.0,101.0,19253.0,5047.0,637.0,144.0,2
0,103.0,14.0,83.0,17168.0,3263.0,749.0,125.0,2
1,118.0,29.0,86.0,20280.0,3614.0,751.0,132.0,2
0,180.0,102.0,96.0,40020.0,8090.0,1586.0,285.0,2
0,75.0,66.0,89.0,19564.0,4362.0,742.0,188.0,2
1,19.0,69.0,89.0,10081.0,3516.0,335.0,115.0,2
0,83.0,66.0,89.0,15277.0,4214.0,792.0,162.0,2
1,66.0,27.0,83.0,10851.0,3016.0,442.0,97.0,2
0,109.0,42.0,84.0,20591.0,3554.0,810.0,167.0,2
0,74.0,55.0,108.0,17055.0,4403.0,693.0,192.0,2
0,66.0,54.0,83.0,12681.0,3361.0,634.0,144.0,2
0,89.0,37.0,76.0,16197.0,3212.0,655.0,146.0,2
0,83.0,26.0,100.0,12161.0,3468.0,717.0,171.0,2
1,77.0,8.0,70.0,14795.0,3033.0,372.0,62.0,2
1,129.0,80.0,95.0,29035.0,5809.0,919.0,199.0,2
0,109.0,30.0,88.0,17549.0,3320.0,824.0,174.0,2
0,47.0,34.0,107.0,10881.0,3809.0,606.0,179.0,2
0,82.0,17.0,86.0,14789.0,3454.0,621.0,136.0,2
0,52.0,4.0,95.0,10108.0,2851.0,423.0,151.0,2
1,120.0,20.0,90.0,20948.0,4037.0,671.0,137.0,2
1,110.0,10.0,86.0,15696.0,3082.0,581.0,111.0,2
1,108.0,14.0,75.0,19087.0,3233.0,557.0,98.0,2
1,92.0,50.0,83.0,16552.0,3476.0,765.0,157.0,2
1,48.0,25.0,107.0,9881.0,3647.0,388.0,104.0,2
0,138.0,19.0,92.0,20977.0,4385.0,965.0,178.0,2
0,65.0,56.0,87.0,14015.0,3313.0,758.0,226.0,2
1,77.0,4.0,88.0,10857.0,3108.0,540.0,101.0,2
0,52.0,13.0,73.0,8603.0,2373.0,441.0,86.0,2
0,86.0,26.0,87.0,14418.0,2943.0,632.0,145.0,2
1,110.0,47.0,95.0,26856.0,4972.0,776.0,147.0,2
1,119.0,94.0,86.0,27845.0,5922.0,758.0,197.0,2
0,71.0,88.0,65.0,18852.0,4121.0,791.0,155.0,2
0,120.0,70.0,78.0,21237.0,4940.0,1014.0,204.0,2
1,88.0,30.0,85.0,12975.0,3216.0,567.0,106.0,2
0,45.0,37.0,103.0,10046.0,3085.0,522.0,165.0,2
1,82.0,52.0,94.0,20005.0,4563.0,631.0,144.0,2
1,180.0,25.0,73.0,30986.0,4366.0,942.0,140.0,2
0,122.0,62.0,91.0,29244.0,5997.0,1166.0,228.0,2
1,146.0,45.0,91.0,28255.0,4562.0,949.0,180.0,2
1,105.0,97.0,97.0,23880.0,6637.0,887.0,196.0,2
0,108.0,31.0,94.0,20942.0,4340.0,845.0,147.0,2
1,81.0,9.0,88.0,13596.0,2923.0,435.0,93.0,2
1,86.0,6.0,89.0,14053.0,3461.0,513.0,106.0,2
1,148.0,21.0,86.0,26052.0,4980.0,825.0,131.0,2
0,126.0,34.0,105.0,20789.0,4773.0,938.0,205.0,2
1,174.0,30.0,89.0,27250.0,4466.0,905.0,161.0,2
1,70.0,54.0,92.0,16089.0,4487.0,542.0,128.0,2
0,93.0,102.0,83.0,25621.0,5532.0,1048.0,189.0,2
0,70.0,64.0,88.0,18189.0,4210.0,669.0,171.0,2
0,130.0,18.0,95.0,20128.0,3734.0,1047.0,190.0,2
1,56.0,45.0,90.0,11724.0,3447.0,580.0,114.0,2
0,123.0,59.0,103.0,25647.0,5317.0,1171.0,237.0,2
1,62.0,67.0,103.0,16034.0,3908.0,590.0,130.0,2
0,124.0,89.0,104.0,24088.0,6132.0,1062.0,265.0,2
1,74.0,48.0,96.0,14630.0,3250.0,582.0,137.0,2
0,86.0,23.0,93.0,16409.0,3408.0,760.0,184.0,2
1,106.0,51.0,73.0,16879.0,3600.0,619.0,85.0,2
1,80.0,13.0,114.0,15895.0,3826.0,587.0,130.0,2
0,83.0,14.0,95.0,16384.0,3849.0,659.0,125.0,2
1,89.0,26.0,93.0,16190.0,3775.0,591.0,108.0,2
1,119.0,44.0,89.0,20930.0,4761.0,862.0,159.0,2
0,49.0,55.0,65.0,11600.0,2907.0,533.0,140.0,2
1,97.0,73.0,93.0,20529.0,4734.0,655.0,158.0,2
1,52.0,7.0,101.0,10502.0,2914.0,369.0,98.0,2
1,120.0,43.0,111.0,23816.0,4479.0,801.0,179.0,2
0,57.0,50.0,87.0,15221.0,3656.0,677.0,167.0,2
0,90.0,29.0,84.0,15568.0,3236.0,586.0,130.0,2
0,128.0,56.0,90.0,22673.0,4708.0,997.0,198.0,2
1,90.0,41.0,79.0,15793.0,3726.0,621.0,122.0,2
1,60.0,17.0,71.0,9015.0,1659.0,400.0,82.0,2
0,74.0,50.0,80.0,13699.0,3216.0,625.0,159.0,2
1,61.0,23.0,89.0,12903.0,2471.0,467.0,104.0,2
0,130.0,31.0,95.0,21531.0,4432.0,1209.0,203.0,2
1,98.0,11.0,118.0,19843.0,3762.0,633.0,124.0,2
0,65.0,50.0,95.0,14341.0,4397.0,608.0,186.0,2
0,81.0,4.0,119.0,12947.0,3516.0,813.0,183.0,2
1,48.0,73.0,89.0,15921.0,4451.0,653.0,137.0,2
1,89.0,95.0,77.0,25596.0,5126.0,944.0,187.0,2
0,101.0,28.0,65.0,16844.0,3152.0,815.0,135.0,2
0,115.0,9.0,105.0,19854.0,3735.0,882.0,182.0,2
1,94.0,75.0,93.0,20086.0,4164.0,612.0,166.0,2
1,60.0,16.0,79.0,10332.0,2695.0,417.0,92.0,2
0,103.0,21.0,100.0,20091.0,4227.0,897.0,173.0,2
0,128.0,54.0,97.0,22664.0,4784.0,1044.0,235.0,2
1,101.0,15.0,90.0,17039.0,3893.0,602.0,126.0,2
0,77.0,28.0,92.0,14748.0,3416.0,669.0,137.0,2
0,88.0,38.0,88.0,17371.0,3995.0,848.0,203.0,2
1,89.0,69.0,89.0,19699.0,4181.0,648.0,157.0,2
1,46.0,70.0,99.0,16018.0,4222.0,580.0,160.0,2
1,129.0,38.0,98.0,20494.0,4207.0,757.0,165.0,2
1,63.0,44.0,80.0,14174.0,2895.0,472.0,120.0,2
0,82.0,26.0,72.0,13401.0,2503.0,544.0,92.0,2
0,115.0,13.0,77.0,18360.0,3620.0,817.0,155.0,2
1,133.0,42.0,86.0,25503.0,4798.0,868.0,149.0,2
1,91.0,40.0,75.0,19133.0,3807.0,615.0,123.0,2
1,126.0,29.0,96.0,19132.0,4155.0,744.0,129.0,2
0,54.0,98.0,74.0,16695.0,4335.0,765.0,218.0,2
1,50.0,96.0,86.0,15453.0,3694.0,648.0,165.0,2
1,32.0,67.0,103.0,10284.0,4325.0,368.0,143.0,2
0,97.0,14.0,97.0,15789.0,3611.0,707.0,167.0,2
1,53.0,17.0,60.0,9430.0,1788.0,381.0,62.0,2
0,102.0,87.0,95.0,27370.0,5180.0,985.0,198.0,2
0,100.0,55.0,80.0,18772.0,4138.0,837.0,159.0,2
1,135.0,14.0,97.0,23174.0,4745.0,755.0,144.0,2
0,74.0,104.0,69.0,17420.0,4698.0,925.0,231.0,2
0,140.0,43.0,100.0,26659.0,4476.0,1025.0,201.0,2
1,66.0,8.0,88.0,10254.0,2685.0,506.0,99.0,2
1,133.0,3.0,103.0,23384.0,4083.0,677.0,143.0,2
1,104.0,33.0,100.0,17545.0,4466.0,774.0,145.0,2
0,103.0,42.0,72.0,17134.0,2874.0,798.0,180.0,2
0,141.0,2.0,75.0,23687.0,3669.0,999.0,166.0,2
1,66.0,17.0,81.0,9649.0,2286.0,378.0,89.0,2
1,77.0,50.0,102.0,14992.0,3800.0,675.0,141.0,2
0,145.0,11.0,84.0,22610.0,4032.0,901.0,176.0,2
0,63.0,54.0,105.0,18035.0,3788.0,724.0,174.0,2
1,143.0,20.0,99.0,24699.0,4624.0,859.0,154.0,2
0,66.0,12.0,83.0,11963.0,3278.0,521.0,130.0,2
0,63.0,71.0,91.0,19499.0,5150.0,655.0,186.0,2
1,9.0,60.0,105.0,8039.0,4013.0,320.0,142.0,2
0,103.0,15.0,91.0,15619.0,3083.0,789.0,168.0,2
1,117.0,105.0,78.0,24837.0,5576.0,1023.0,194.0,2
0,69.0,17.0,84.0,14639.0,2923.0,585.0,133.0,2
1,107.0,60.0,77.0,21436.0,4110.0,796.0,152.0,2
0,83.0,29.0,95.0,14414.0,3727.0,757.0,158.0,2
1,27.0,24.0,88.0,6464.0,2220.0,307.0,103.0,2
1,147.0,19.0,81.0,23979.0,4007.0,819.0,126.0,2
1,100.0,33.0,84.0,17863.0,3425.0,649.0,138.0,2
1,115.0,54.0,68.0,22028.0,4777.0,809.0,140.0,2
0,165.0,16.0,97.0,25963.0,4329.0,1111.0,225.0,2
0,97.0,51.0,108.0,17690.0,4598.0,1009.0,210.0,2
0,151.0,79.0,89.0,27651.0,5380.0,1204.0,223.0,2
0,93.0,35.0,107.0,17111.0,3174.0,897.0,190.0,2
1,94.0,21.0,119.0,16892.0,3940.0,661.0,126.0,2
0,126.0,18.0,89.0,21967.0,4095.0,914.0,155.0,2
0,31.0,81.0,82.0,10820.0,3446.0,575.0,171.0,2
1,86.0,60.0,98.0,19039.0,4595.0,644.0,161.0,2
1,103.0,26.0,107.0,19539.0,4245.0,601.0,142.0,2
0,99.0,38.0,111.0,18366.0,4203.0,843.0,207.0,2
0,34.0,70.0,91.0,11741.0,3217.0,616.0,167.0,2
0,43.0,9.0,92.0,8451.0,2397.0,371.0,116.0,2
0,93.0,4.0,94.0,16731.0,3547.0,699.0,131.0,2
1,76.0,21.0,82.0,12766.0,2901.0,483.0,88.0,2
1,108.0,113.0,86.0,29758.0,6003.0,865.0,161.0,2
0,76.0,22.0,75.0,9571.0,2336.0,515.0,114.0,2
0,110.0,33.0,92.0,22199.0,4838.0,890.0,164.0,2
1,39.0,27.0,92.0,7480.0,2772.0,344.0,91.0,2
1,96.0,11.0,91.0,15609.0,3038.0,523.0,122.0,2
1,76.0,10.0,92.0,10486.0,3025.0,415.0,81.0,2
1,97.0,49.0,69.0,22489.0,3835.0,668.0,139.0,2
0,74.0,40.0,90.0,14654.0,3248.0,671.0,150.0,2
0,108.0,35.0,84.0,18603.0,3438.0,964.0,176.0,2
1,113.0,23.0,83.0,18254.0,3458.0,637.0,122.0,2
0,109.0,89.0,96.0,25340.0,6224.0,1092.0,236.0,2
1,146.0,5.0,89.0,27250.0,4022.0,761.0,138.0,2
0,98.0,35.0,99.0,19386.0,4076.0,852.0,186.0,2
0,83.0,3.0,95.0,15142.0,3523.0,684.0,159.0,2
0,15.0,31.0,92.0,5777.0,2747.0,328.0,128.0,2
0,147.0,53.0,71.0,26627.0,4472.0,1077.0,173.0,2
0,106.0,0.0,107.0,18417.0,3734.0,856.0,158.0,2
1,140.0,14.0,97.0,25008.0,4318.0,813.0,126.0,2
1,118.0,40.0,82.0,22593.0,4217.0,707.0,126.0,2
1,55.0,47.0,99.0,11557.0,3496.0,528.0,123.0,2
0,92.0,36.0,100.0,16359.0,3645.0,837.0,177.0,2
1,167.0,56.0,89.0,32188.0,5555.0,933.0,185.0,2
1,77.0,36.0,86.0,15551.0,3255.0,441.0,82.0,2
0,98.0,27.0,81.0,17524.0,3876.0,651.0,139.0,2
0,95.0,63.0,80.0,14633.0,3475.0,925.0,180.0,2
1,51.0,24.0,109.0,10608.0,3293.0,422.0,102.0,2
1,44.0,39.0,85.0,9274.0,3401.0,379.0,118.0,2
1,79.0,91.0,85.0,19551.0,4733.0,724.0,172.0,2
1,75.0,51.0,92.0,16380.0,3907.0,583.0,147.0,2
1,99.0,4.0,99.0,15218.0,3767.0,629.0,98.0,2
1,85.0,21.0,107.0,16192.0,3696.0,518.0,126.0,2
0,95.0,19.0,84.0,20596.0,3506.0,668.0,116.0,2
0,105.0,27.0,75.0,17878.0,3098.0,770.0,135.0,2
1,65.0,25.0,97.0,12592.0,3367.0,475.0,125.0,2
1,144.0,35.0,88.0,25181.0,4894.0,811.0,125.0,2
0,121.0,55.0,104.0,23351.0,5722.0,1124.0,209.0,2
1,106.0,6.0,78.0,17365.0,2733.0,596.0,91.0,2
0,69.0,2.0,86.0,11921.0,2745.0,508.0,118.0,2
1,137.0,48.0,103.0,28524.0,5869.0,887.0,161.0,2
0,123.0,48.0,80.0,22089.0,4614.0,1023.0,176.0,2
0,141.0,38.0,79.0,27391.0,4741.0,1113.0,204.0,2
1,103.0,55.0,76.0,21481.0,4698.0,645.0,142.0,2
1,39.0,72.0,95.0,10768.0,3658.0,434.0,135.0,2
1,74.0,121.0,76.0,21148.0,5890.0,806.0,162.0,3
0,67.0,50.0,84.0,17506.0,3467.0,697.0,155.0,3
0,67.0,78.0,90.0,20357.0,4350.0,867.0,190.0,3
1,86.0,79.0,98.0,17973.0,4592.0,669.0,183.0,3
1,79.0,66.0,72.0,18795.0,4121.0,592.0,131.0,3
1,75.0,56.0,107.0,17693.0,5391.0,642.0,143.0,3
0,87.0,32.0,87.0,13695.0,3034.0,651.0,150.0,3
1,33.0,67.0,84.0,12022.0,3524.0,488.0,125.0,3
1,66.0,112.0,87.0,17374.0,5504.0,777.0,184.0,3
0,51.0,94.0,87.0,15697.0,3926.0,824.0,204.0,3
0,95.0,42.0,100.0,16624.0,4252.0,861.0,164.0,3
1,71.0,55.0,75.0,16486.0,3639.0,601.0,115.0,3
1,82.0,117.0,103.0,23908.0,5984.0,827.0,192.0,3
0,65.0,21.0,106.0,12616.0,3478.0,574.0,175.0,3
1,56.0,59.0,84.0,14701.0,3744.0,553.0,114.0,3
1,58.0,86.0,71.0,17209.0,4550.0,549.0,160.0,3
0,44.0,118.0,98.0,13385.0,4648.0,740.0,206.0,3
1,57.0,44.0,88.0,13372.0,3031.0,554.0,134.0,3
0,110.0,89.0,69.0,20501.0,5103.0,1001.0,207.0,3
0,85.0,38.0,96.0,15192.0,3815.0,764.0,175.0,3
1,87.0,80.0,105.0,20940.0,5395.0,830.0,191.0,3
0,85.0,113.0,95.0,21002.0,5243.0,1064.0,272.0,3
1,56.0,39.0,107.0,13407.0,3978.0,457.0,113.0,3
1,68.0,80.0,87.0,16183.0,4264.0,508.0,136.0,3
0,77.0,62.0,92.0,19405.0,4386.0,817.0,219.0,3
0,76.0,61.0,67.0,17919.0,3469.0,865.0,188.0,3
0,64.0,120.0,97.0,19270.0,4916.0,937.0,241.0,3
0,55.0,51.0,93.0,11305.0,4051.0,682.0,190.0,3
1,35.0,93.0,85.0,14422.0,4295.0,462.0,137.0,3
1,94.0,86.0,74.0,23882.0,4468.0,675.0,173.0,3
0,59.0,72.0,112.0,18508.0,4634.0,903.0,249.0,3
0,61.0,60.0,68.0,13141.0,3035.0,723.0,143.0,3
0,46.0,48.0,63.0,11368.0,2990.0,461.0,117.0,3
0,28.0,71.0,75.0,10937.0,3270.0,501.0,151.0,3
1,49.0,59.0,99.0,14204.0,3336.0,459.0,151.0,3
1,38.0,23.0,80.0,7338.0,2087.0,315.0,75.0,3
1,43.0,56.0,81.0,12516.0,3065.0,394.0,101.0,3
1,73.0,34.0,86.0,12630.0,2934.0,515.0,128.0,3
1,54.0,32.0,81.0,10255.0,2942.0,455.0,95.0,3
0,49.0,103.0,95.0,13131.0,3870.0,871.0,208.0,3
0,78.0,40.0,92.0,17078.0,3717.0,775.0,150.0,3
1,29.0,123.0,99.0,16554.0,5409.0,470.0,162.0,3
0,42.0,48.0,91.0,10425.0,3106.0,473.0,166.0,3
0,55.0,47.0,73.0,10590.0,2962.0,679.0,152.0,3
1,71.0,38.0,92.0,14881.0,3434.0,563.0,133.0,3
1,104.0,39.0,88.0,20946.0,4290.0,724.0,133.0,3
0,100.0,45.0,64.0,15516.0,3150.0,756.0,152.0,3
0,88.0,50.0,110.0,19654.0,4999.0,834.0,208.0,3
1,58.0,101.0,65.0,17350.0,4210.0,610.0,136.0,3
0,63.0,103.0,95.0,19364.0,4780.0,918.0,268.0,3
1,75.0,29.0,89.0,12627.0,3142.0,529.0,110.0,3
1,54.0,65.0,95.0,13662.0,3775.0,517.0,141.0,3
0,82.0,62.0,83.0,18001.0,4759.0,784.0,162.0,3
1,70.0,101.0,100.0,18661.0,5087.0,777.0,190.0,3
1,106.0,36.0,94.0,18506.0,3860.0,722.0,133.0,3
0,59.0,40.0,104.0,10550.0,3118.0,641.0,172.0,3
1,38.0,57.0,75.0,10438.0,3487.0,409.0,118.0,3
1,33.0,79.0,63.0,9906.0,2824.0,397.0,118.0,3
1,50.0,67.0,94.0,15175.0,3359.0,526.0,111.0,3
1,61.0,89.0,105.0,15897.0,4713.0,537.0,158.0,3
1,58.0,52.0,84.0,10644.0,3170.0,503.0,103.0,3
1,76.0,60.0,81.0,16330.0,3496.0,528.0,130.0,3
0,109.0,34.0,82.0,16271.0,3674.0,778.0,166.0,3
0,83.0,123.0,78.0,22863.0,5570.0,1113.0,250.0,3
0,48.0,47.0,88.0,9832.0,3658.0,582.0,177.0,3
1,70.0,58.0,126.0,18758.0,4896.0,625.0,155.0,3
0,80.0,88.0,95.0,18408.0,3943.0,899.0,226.0,3
1,86.0,101.0,76.0,23800.0,5758.0,768.0,169.0,3
1,101.0,76.0,112.0,25323.0,5666.0,758.0,123.0,3
1,72.0,52.0,107.0,16996.0,5143.0,551.0,133.0,3
0,53.0,41.0,92.0,10599.0,2862.0,642.0,163.0,3
1,74.0,34.0,97.0,11664.0,3273.0,499.0,128.0,3
1,42.0,52.0,91.0,9663.0,2907.0,389.0,114.0,3
0,44.0,52.0,73.0,12124.0,3264.0,469.0,154.0,3
1,55.0,46.0,112.0,15971.0,4797.0,514.0,159.0,3
1,69.0,29.0,108.0,15931.0,4068.0,555.0,148.0,3
0,77.0,87.0,97.0,21468.0,4482.0,828.0,195.0,3
1,90.0,70.0,83.0,19164.0,3700.0,638.0,144.0,3
1,34.0,66.0,87.0,10524.0,3602.0,372.0,113.0,3
1,68.0,58.0,76.0,16258.0,3698.0,542.0,109.0,3
0,73.0,50.0,90.0,14453.0,3876.0,825.0,174.0,3
0,57.0,80.0,72.0,14986.0,4038.0,801.0,194.0,3
0,78.0,80.0,95.0,17597.0,4343.0,852.0,243.0,3
1,67.0,82.0,100.0,20470.0,4053.0,624.0,200.0,3
1,46.0,21.0,90.0,10116.0,2208.0,351.0,113.0,3
0,74.0,82.0,91.0,12772.0,4287.0,970.0,197.0,3
1,53.0,53.0,105.0,11688.0,3016.0,470.0,126.0,3
0,59.0,62.0,92.0,15088.0,4238.0,782.0,168.0,3
1,40.0,25.0,80.0,8634.0,2293.0,295.0,67.0,3
0,73.0,44.0,99.0,16132.0,3180.0,639.0,163.0,3
0,28.0,46.0,92.0,8518.0,2408.0,391.0,120.0,3
1,90.0,81.0,80.0,17798.0,4333.0,660.0,128.0,3
1,105.0,51.0,72.0,18397.0,3859.0,715.0,137.0,3
0,56.0,58.0,86.0,13632.0,3651.0,630.0,150.0,3
0,37.0,74.0,86.0,11680.0,3090.0,651.0,175.0,3
1,91.0,94.0,84.0,21097.0,5170.0,869.0,189.0,3
1,46.0,65.0,85.0,14050.0,3463.0,482.0,145.0,3
0,50.0,24.0,84.0,9910.0,3043.0,505.0,122.0,3
0,76.0,29.0,76.0,13495.0,2860.0,527.0,129.0,3
1,45.0,28.0,100.0,9416.0,2866.0,333.0,95.0,3
0,57.0,61.0,92.0,14162.0,4005.0,638.0,161.0,3
0,64.0,71.0,90.0,14389.0,2843.0,910.0,225.0,3
1,87.0,92.0,94.0,22225.0,5355.0,826.0,177.0,3
1,87.0,63.0,89.0,16787.0,4789.0,696.0,158.0,3
1,64.0,29.0,97.0,13147.0,3618.0,504.0,118.0,3
1,69.0,71.0,85.0,16510.0,3402.0,505.0,149.0,3
0,55.0,91.0,100.0,15204.0,3996.0,818.0,216.0,3
0,43.0,53.0,93.0,9073.0,3030.0,575.0,147.0,3
1,67.0,19.0,102.0,10669.0,3342.0,373.0,109.0,3
1,66.0,59.0,106.0,17124.0,4319.0,625.0,150.0,3
1,57.0,40.0,98.0,10937.0,2789.0,461.0,120.0,3
0,107.0,121.0,86.0,25366.0,5104.0,1428.0,322.0,3
1,106.0,57.0,92.0,19675.0,4261.0,683.0,136.0,3
1,85.0,93.0,106.0,16923.0,4579.0,861.0,195.0,3
0,43.0,64.0,81.0,13411.0,3604.0,498.0,147.0,3
1,46.0,57.0,62.0,9537.0,2535.0,357.0,94.0,3
0,100.0,79.0,106.0,23194.0,5116.0,1094.0,248.0,3
0,77.0,32.0,101.0,13097.0,3600.0,767.0,179.0,3
1,44.0,55.0,95.0,12459.0,3788.0,450.0,140.0,3
0,111.0,100.0,86.0,25278.0,5594.0,1083.0,222.0,3
0,68.0,79.0,83.0,18534.0,4671.0,784.0,187.0,3
1,36.0,62.0,96.0,12301.0,3821.0,430.0,121.0,3
1,27.0,71.0,105.0,13006.0,4099.0,416.0,117.0,3
1,60.0,57.0,96.0,14514.0,3747.0,546.0,124.0,3
0,67.0,57.0,78.0,16273.0,4310.0,719.0,145.0,3
0,23.0,63.0,92.0,9607.0,3103.0,503.0,169.0,3
1,46.0,97.0,75.0,16144.0,3750.0,513.0,129.0,3
1,73.0,59.0,98.0,11249.0,4141.0,564.0,122.0,3
0,40.0,61.0,109.0,13859.0,4044.0,577.0,169.0,3
0,76.0,34.0,102.0,18671.0,4015.0,734.0,194.0,3
1,50.0,61.0,95.0,12114.0,3709.0,522.0,163.0,3
0,41.0,35.0,106.0,10183.0,3013.0,548.0,152.0,3
1,88.0,46.0,97.0,17698.0,4223.0,638.0,143.0,3
1,80.0,46.0,96.0,16167.0,4396.0,519.0,154.0,3
0,45.0,61.0,81.0,12784.0,3044.0,673.0,196.0,3
1,111.0,52.0,117.0,26391.0,5036.0,786.0,189.0,3
0,47.0,29.0,73.0,8503.0,2374.0,433.0,104.0,3
1,80.0,61.0,103.0,19234.0,4530.0,635.0,175.0,3
0,57.0,75.0,83.0,15137.0,3903.0,785.0,177.0,3
1,53.0,81.0,84.0,13678.0,3362.0,471.0,129.0,3
1,49.0,119.0,73.0,16399.0,4043.0,656.0,189.0,3
1,60.0,93.0,67.0,16924.0,3709.0,714.0,146.0,3
1,76.0,115.0,71.0,20619.0,5609.0,790.0,178.0,3
0,45.0,27.0,109.0,10097.0,3353.0,399.0,155.0,3
0,74.0,27.0,98.0,11687.0,2870.0,588.0,133.0,3
0,94.0,89.0,86.0,20998.0,4925.0,1067.0,246.0,3
0,62.0,40.0,86.0,11870.0,2858.0,576.0,116.0,3
1,50.0,110.0,77.0,17097.0,4305.0,648.0,190.0,3
1,48.0,33.0,73.0,10309.0,2831.0,365.0,87.0,3
0,95.0,68.0,71.0,22016.0,4524.0,847.0,174.0,3
1,80.0,36.0,89.0,16242.0,3707.0,619.0,124.0,3
1,55.0,66.0,69.0,11760.0,3561.0,557.0,95.0,3
0,64.0,97.0,93.0,17551.0,4872.0,773.0,219.0,3
0,87.0,35.0,101.0,16600.0,3624.0,774.0,166.0,3
0,38.0,62.0,91.0,12034.0,3449.0,563.0,153.0,3
0,29.0,27.0,84.0,6231.0,2258.0,363.0,101.0,3
1,50.0,81.0,75.0,13511.0,4204.0,547.0,146.0,3
1,117.0,71.0,84.0,20170.0,4054.0,865.0,193.0,3
0,51.0,75.0,84.0,14245.0,3667.0,709.0,197.0,3
0,61.0,93.0,84.0,15255.0,4396.0,750.0,162.0,3
1,56.0,52.0,95.0,13875.0,3274.0,467.0,136.0,3
1,41.0,74.0,98.0,13040.0,4319.0,504.0,145.0,3
1,39.0,102.0,85.0,19007.0,5767.0,551.0,153.0,3
1,73.0,20.0,94.0,12127.0,3082.0,412.0,87.0,3
0,66.0,74.0,92.0,15727.0,4153.0,850.0,182.0,3
0,62.0,48.0,92.0,13591.0,3719.0,760.0,184.0,3
1,52.0,46.0,72.0,11136.0,3615.0,490.0,106.0,3
0,101.0,42.0,113.0,21401.0,4456.0,887.0,218.0,3
1,31.0,60.0,100.0,11229.0,3357.0,382.0,125.0,3
0,62.0,58.0,65.0,12379.0,2928.0,759.0,155.0,3
0,25.0,91.0,96.0,12539.0,4109.0,594.0,239.0,3
0,59.0,48.0,87.0,12263.0,3057.0,624.0,131.0,3
0,75.0,34.0,83.0,14967.0,3607.0,693.0,137.0,3
0,7.0,76.0,104.0,8607.0,4295.0,461.0,142.0,3
1,44.0,87.0,91.0,16603.0,4606.0,601.0,149.0,3
1,66.0,33.0,77.0,12424.0,2567.0,511.0,99.0,3
1,71.0,59.0,94.0,13090.0,3848.0,630.0,128.0,3
0,63.0,68.0,93.0,17793.0,4916.0,593.0,146.0,3
1,78.0,69.0,101.0,18338.0,4180.0,676.0,146.0,3
1,63.0,70.0,107.0,17693.0,4200.0,581.0,145.0,3
0,55.0,67.0,89.0,12378.0,3873.0,737.0,156.0,3
0,83.0,100.0,118.0,21450.0,5644.0,1369.0,312.0,3
1,53.0,72.0,92.0,15469.0,4179.0,555.0,143.0,3
1,65.0,109.0,92.0,19884.0,4517.0,735.0,174.0,3
1,102.0,35.0,82.0,18728.0,3627.0,621.0,122.0,3
1,74.0,69.0,83.0,16691.0,4233.0,657.0,139.0,3
1,27.0,75.0,79.0,9512.0,2951.0,429.0,138.0,3
1,51.0,42.0,91.0,11343.0,3415.0,415.0,108.0,3
0,49.0,79.0,85.0,14924.0,3471.0,733.0,153.0,3
0,55.0,52.0,90.0,12084.0,3482.0,643.0,171.0,3
1,54.0,54.0,76.0,16146.0,3315.0,413.0,121.0,3
1,62.0,93.0,100.0,16069.0,4526.0,721.0,197.0,3
0,77.0,65.0,78.0,14788.0,3835.0,866.0,164.0,3
1,33.0,50.0,97.0,8261.0,3341.0,414.0,120.0,3
0,22.0,123.0,83.0,13723.0,4236.0,761.0,225.0,3
1,72.0,122.0,88.0,19633.0,4985.0,852.0,189.0,3
0,72.0,72.0,99.0,18848.0,5561.0,979.0,212.0,3
1,65.0,71.0,77.0,14040.0,3370.0,503.0,139.0,3
1,77.0,70.0,80.0,13885.0,3215.0,701.0,142.0,3
1,89.0,69.0,99.0,24124.0,5190.0,772.0,166.0,3
0,78.0,12.0,51.0,11353.0,2259.0,490.0,86.0,4
0,61.0,24.0,32.0,7765.0,1315.0,423.0,67.0,4
0,36.0,38.0,12.0,5509.0,1077.0,324.0,53.0,4
1,75.0,57.0,105.0,16626.0,4292.0,586.0,153.0,4
1,58.0,7.0,18.0,7139.0,1011.0,256.0,29.0,4
1,48.0,77.0,4.0,12067.0,2316.0,462.0,69.0,4
0,74.0,32.0,59.0,13974.0,2712.0,534.0,90.0,4
1,42.0,25.0,45.0,8079.0,1920.0,219.0,39.0,4
1,4.0,31.0,70.0,4222.0,2291.0,190.0,65.0,4
0,66.0,31.0,28.0,11600.0,1790.0,576.0,81.0,4
0,120.0,60.0,72.0,21771.0,4070.0,954.0,174.0,4
1,71.0,10.0,46.0,12382.0,2003.0,372.0,46.0,4
1,30.0,67.0,43.0,8778.0,2487.0,369.0,82.0,4
0,58.0,75.0,48.0,12091.0,2893.0,538.0,141.0,4
1,91.0,25.0,52.0,14270.0,2495.0,581.0,96.0,4
1,83.0,5.0,54.0,8917.0,1642.0,506.0,77.0,4
0,53.0,56.0,60.0,13387.0,2519.0,567.0,113.0,4
1,57.0,32.0,40.0,10148.0,2094.0,394.0,66.0,4
0,73.0,5.0,58.0,11677.0,2200.0,576.0,84.0,4
