Y,red,green,blue,ir_3,vis_3,E
1,73.0,40.0,52.0,948.0,123.0,2
1,81.0,27.0,92.0,1000.0,128.0,2
1,55.0,60.0,98.0,1050.0,161.0,2
0,51.0,30.0,101.0,517.0,104.0,2
0,24.0,33.0,84.0,324.0,108.0,2
0,48.0,55.0,76.0,605.0,152.0,2
0,75.0,19.0,81.0,531.0,94.0,2
1,103.0,26.0,107.0,1218.0,172.0,2
1,74.0,47.0,94.0,947.0,118.0,2
0,29.0,49.0,69.0,515.0,157.0,2
0,81.0,17.0,81.0,686.0,136.0,2
0,51.0,54.0,68.0,551.0,111.0,2
0,48.0,27.0,106.0,501.0,151.0,2
0,48.0,41.0,79.0,580.0,136.0,2
0,68.0,6.0,78.0,547.0,117.0,2
1,38.0,67.0,103.0,913.0,163.0,2
0,26.0,11.0,118.0,311.0,145.0,2
0,55.0,17.0,71.0,492.0,99.0,2
1,74.0,40.0,82.0,1073.0,140.0,2
0,45.0,36.0,86.0,538.0,136.0,2
1,97.0,75.0,93.0,1199.0,198.0,2
1,70.0,94.0,86.0,1187.0,219.0,2
0,33.0,5.0,89.0,327.0,100.0,2
0,55.0,4.0,88.0,516.0,139.0,2
1,73.0,96.0,86.0,1257.0,196.0,2
0,41.0,35.0,88.0,520.0,160.0,2
0,70.0,9.0,86.0,493.0,106.0,3
1,107.0,20.0,89.0,869.0,162.0,3
1,72.0,32.0,90.0,736.0,130.0,3
1,82.0,25.0,73.0,592.0,103.0,3
1,89.0,42.0,92.0,669.0,128.0,3
1,127.0,40.0,83.0,1069.0,180.0,3
1,111.0,61.0,84.0,1091.0,190.0,3
1,103.0,76.0,86.0,918.0,177.0,3
1,53.0,39.0,101.0,647.0,162.0,3
1,116.0,33.0,112.0,1098.0,196.0,3
1,93.0,7.0,100.0,944.0,186.0,3
1,121.0,73.0,86.0,1221.0,240.0,3
1,83.0,32.0,78.0,810.0,142.0,3
1,60.0,43.0,91.0,621.0,147.0,3
1,128.0,19.0,99.0,931.0,155.0,3
1,81.0,34.0,84.0,830.0,147.0,3
1,94.0,35.0,95.0,867.0,168.0,3
0,88.0,10.0,84.0,628.0,119.0,3
1,64.0,78.0,68.0,869.0,192.0,3
1,125.0,15.0,110.0,997.0,178.0,3
1,126.0,69.0,78.0,1019.0,183.0,3
1,148.0,5.0,83.0,1080.0,159.0,3
1,93.0,106.0,92.0,1068.0,269.0,3
1,142.0,10.0,92.0,1039.0,189.0,3
1,97.0,31.0,73.0,904.0,147.0,3
1,111.0,7.0,78.0,783.0,113.0,3
0,65.0,2.0,97.0,477.0,110.0,3
1,132.0,53.0,76.0,1161.0,193.0,3
1,87.0,4.0,86.0,652.0,130.0,3
1,84.0,2.0,64.0,655.0,94.0,3
0,36.0,8.0,90.0,376.0,128.0,3
1,103.0,23.0,82.0,826.0,141.0,3
1,98.0,33.0,90.0,903.0,185.0,3
1,109.0,2.0,86.0,921.0,163.0,3
1,150.0,35.0,86.0,1223.0,193.0,3
1,133.0,49.0,88.0,1153.0,205.0,3
1,134.0,49.0,92.0,1188.0,198.0,3
1,102.0,60.0,93.0,993.0,189.0,3
0,69.0,8.0,91.0,633.0,145.0,3
1,77.0,72.0,102.0,990.0,218.0,3
1,142.0,59.0,83.0,1114.0,194.0,3
1,94.0,49.0,73.0,686.0,157.0,3
1,128.0,66.0,95.0,1242.0,232.0,3
1,111.0,40.0,81.0,881.0,185.0,3
1,108.0,17.0,101.0,825.0,143.0,3
1,85.0,40.0,87.0,829.0,160.0,3
1,132.0,38.0,95.0,948.0,163.0,3
1,80.0,23.0,106.0,856.0,147.0,3
1,94.0,49.0,96.0,844.0,208.0,3
1,162.0,54.0,109.0,1276.0,235.0,3
1,116.0,51.0,113.0,1009.0,258.0,3
1,97.0,44.0,92.0,900.0,163.0,3
1,104.0,17.0,118.0,755.0,165.0,3
1,94.0,48.0,83.0,889.0,172.0,3
1,115.0,25.0,92.0,846.0,159.0,3
1,94.0,29.0,63.0,811.0,132.0,3
1,111.0,23.0,98.0,926.0,158.0,3
1,113.0,78.0,104.0,1014.0,211.0,3
1,107.0,58.0,65.0,941.0,165.0,3
1,103.0,47.0,84.0,960.0,212.0,3
0,79.0,23.0,67.0,631.0,90.0,3
1,79.0,49.0,99.0,868.0,187.0,3
1,121.0,13.0,93.0,878.0,145.0,3
1,86.0,37.0,92.0,813.0,175.0,3
1,110.0,47.0,106.0,1042.0,215.0,3
1,87.0,80.0,92.0,835.0,171.0,3
1,73.0,118.0,100.0,1106.0,231.0,3
1,94.0,61.0,93.0,1179.0,204.0,3
1,88.0,35.0,96.0,707.0,155.0,3
1,83.0,51.0,87.0,793.0,185.0,3
1,106.0,52.0,81.0,881.0,161.0,3
0,83.0,30.0,83.0,654.0,115.0,3
1,117.0,43.0,84.0,983.0,171.0,3
1,115.0,46.0,104.0,956.0,196.0,3
1,113.0,11.0,90.0,895.0,144.0,3
0,68.0,49.0,75.0,532.0,117.0,3
1,140.0,43.0,95.0,1063.0,190.0,3
1,100.0,25.0,72.0,672.0,108.0,3
1,132.0,30.0,106.0,1039.0,201.0,3
1,79.0,32.0,92.0,844.0,150.0,3
1,106.0,78.0,98.0,1021.0,203.0,3
1,145.0,25.0,109.0,1020.0,175.0,3
1,175.0,50.0,69.0,1288.0,187.0,3
0,51.0,22.0,71.0,431.0,88.0,3
1,99.0,12.0,97.0,765.0,139.0,3
1,86.0,17.0,91.0,630.0,127.0,3
1,62.0,66.0,95.0,844.0,203.0,3
1,104.0,25.0,85.0,755.0,137.0,3
0,36.0,41.0,87.0,555.0,142.0,3
1,107.0,86.0,93.0,1248.0,239.0,3
1,128.0,71.0,112.0,1249.0,225.0,3
1,130.0,34.0,73.0,955.0,160.0,3
1,142.0,15.0,77.0,1014.0,157.0,3
1,116.0,24.0,87.0,917.0,146.0,3
1,78.0,40.0,97.0,628.0,155.0,3
1,96.0,57.0,76.0,982.0,181.0,3
1,130.0,71.0,105.0,1160.0,212.0,3
1,84.0,42.0,81.0,646.0,143.0,3
1,96.0,36.0,63.0,810.0,121.0,3
1,107.0,57.0,79.0,947.0,193.0,3
1,68.0,62.0,87.0,845.0,170.0,3
1,99.0,14.0,72.0,673.0,116.0,3
1,58.0,50.0,99.0,712.0,163.0,3
1,88.0,43.0,83.0,812.0,169.0,3
1,117.0,29.0,80.0,909.0,159.0,3
1,114.0,13.0,103.0,827.0,163.0,3
1,139.0,67.0,88.0,1146.0,210.0,3
1,119.0,23.0,72.0,872.0,139.0,3
1,80.0,33.0,96.0,709.0,149.0,3
1,133.0,54.0,97.0,1108.0,222.0,3
1,103.0,106.0,77.0,1002.0,207.0,3
1,125.0,86.0,76.0,1288.0,235.0,3
1,136.0,28.0,102.0,1074.0,211.0,3
1,124.0,36.0,108.0,1055.0,217.0,3
1,93.0,46.0,89.0,905.0,188.0,3
1,106.0,19.0,107.0,767.0,147.0,3
1,96.0,76.0,91.0,968.0,235.0,3
1,113.0,53.0,94.0,976.0,203.0,3
1,99.0,43.0,112.0,873.0,190.0,3
1,72.0,38.0,126.0,846.0,184.0,3
1,109.0,37.0,100.0,933.0,189.0,3
1,79.0,53.0,76.0,836.0,190.0,3
1,116.0,49.0,92.0,900.0,170.0,3
0,69.0,1.0,62.0,525.0,103.0,3
0,39.0,35.0,105.0,508.0,158.0,3
1,89.0,5.0,85.0,671.0,117.0,3
1,147.0,40.0,100.0,1214.0,194.0,3
1,113.0,8.0,97.0,846.0,170.0,3
1,95.0,30.0,72.0,775.0,141.0,3
1,71.0,59.0,94.0,833.0,189.0,3
1,61.0,28.0,92.0,509.0,105.0,3
1,115.0,30.0,84.0,976.0,168.0,3
1,133.0,48.0,74.0,916.0,167.0,3
0,46.0,34.0,84.0,499.0,121.0,3
1,105.0,40.0,98.0,915.0,177.0,3
1,115.0,10.0,81.0,786.0,140.0,3
1,86.0,51.0,107.0,908.0,212.0,3
1,101.0,22.0,86.0,785.0,142.0,3
1,122.0,15.0,117.0,985.0,211.0,3
1,106.0,43.0,83.0,1045.0,177.0,3
1,92.0,33.0,75.0,815.0,141.0,3
0,64.0,34.0,80.0,649.0,155.0,3
1,99.0,36.0,94.0,919.0,166.0,3
1,98.0,28.0,65.0,667.0,114.0,3
1,77.0,18.0,85.0,605.0,102.0,3
0,63.0,57.0,89.0,646.0,167.0,3
1,101.0,11.0,106.0,895.0,166.0,3
1,89.0,65.0,98.0,783.0,204.0,3
1,80.0,24.0,107.0,761.0,175.0,3
1,67.0,83.0,92.0,833.0,178.0,3
1,125.0,36.0,99.0,1059.0,173.0,3
1,91.0,28.0,82.0,746.0,142.0,3
1,124.0,28.0,88.0,893.0,164.0,3
1,51.0,67.0,106.0,741.0,180.0,3
0,29.0,71.0,96.0,520.0,158.0,3
1,136.0,67.0,105.0,1238.0,223.0,3
1,111.0,60.0,96.0,1071.0,208.0,3
1,164.0,35.0,101.0,1193.0,190.0,3
1,99.0,52.0,98.0,878.0,182.0,3
0,75.0,16.0,85.0,643.0,123.0,3
1,142.0,54.0,91.0,1134.0,188.0,3
0,76.0,35.0,105.0,649.0,142.0,3
1,92.0,93.0,91.0,967.0,203.0,3
1,138.0,54.0,95.0,1223.0,205.0,3
1,65.0,78.0,81.0,894.0,204.0,3
1,97.0,5.0,103.0,782.0,160.0,3
1,130.0,51.0,98.0,989.0,168.0,3
1,88.0,42.0,85.0,754.0,144.0,3
1,145.0,57.0,95.0,1229.0,215.0,3
1,170.0,34.0,84.0,1185.0,197.0,3
1,99.0,13.0,84.0,783.0,151.0,3
1,88.0,22.0,75.0,668.0,103.0,3
1,148.0,28.0,94.0,1124.0,182.0,3
1,175.0,8.0,95.0,1189.0,176.0,3
1,97.0,0.0,87.0,738.0,132.0,3
1,58.0,41.0,95.0,717.0,165.0,3
1,97.0,55.0,89.0,872.0,172.0,3
1,114.0,63.0,71.0,1059.0,201.0,3
1,108.0,24.0,67.0,795.0,131.0,3
1,111.0,11.0,80.0,865.0,136.0,3
1,148.0,20.0,73.0,971.0,154.0,3
1,110.0,76.0,69.0,1081.0,218.0,3
1,67.0,46.0,75.0,735.0,159.0,3
1,106.0,4.0,94.0,872.0,161.0,3
0,80.0,19.0,75.0,626.0,138.0,3
1,121.0,3.0,71.0,799.0,128.0,3
1,90.0,76.0,84.0,911.0,148.0,3
1,100.0,15.0,100.0,743.0,161.0,3
1,113.0,15.0,97.0,851.0,150.0,3
1,76.0,66.0,76.0,789.0,192.0,3
1,106.0,104.0,80.0,1134.0,245.0,3
1,75.0,6.0,90.0,655.0,122.0,3
1,124.0,22.0,77.0,887.0,149.0,3
1,89.0,28.0,107.0,860.0,161.0,3
1,103.0,45.0,84.0,989.0,171.0,3
1,124.0,30.0,88.0,908.0,165.0,3
1,147.0,36.0,100.0,1028.0,209.0,3
1,89.0,33.0,99.0,889.0,156.0,3
0,66.0,29.0,92.0,596.0,136.0,3
1,145.0,33.0,100.0,1115.0,218.0,3
1,37.0,137.0,107.0,1395.0,195.0,4
1,49.0,83.0,78.0,1325.0,164.0,4
0,60.0,66.0,103.0,799.0,201.0,4
0,54.0,45.0,73.0,552.0,122.0,4
1,67.0,77.0,92.0,1310.0,153.0,4
1,66.0,78.0,83.0,1306.0,148.0,4
1,81.0,39.0,82.0,1269.0,130.0,4
1,92.0,56.0,92.0,1397.0,153.0,4
1,65.0,50.0,81.0,1277.0,126.0,4
1,60.0,88.0,95.0,1393.0,183.0,4
1,35.0,107.0,94.0,1283.0,178.0,4
1,89.0,90.0,87.0,1437.0,181.0,4
1,60.0,139.0,87.0,1457.0,214.0,4
1,68.0,78.0,88.0,1356.0,149.0,4
1,48.0,88.0,81.0,1242.0,142.0,4
0,61.0,66.0,77.0,688.0,162.0,4
1,62.0,129.0,75.0,1376.0,192.0,4
1,39.0,91.0,89.0,1281.0,168.0,4
1,93.0,76.0,76.0,1590.0,198.0,4
0,44.0,66.0,83.0,509.0,144.0,4
1,87.0,81.0,102.0,1627.0,187.0,4
0,32.0,50.0,84.0,443.0,125.0,4
1,112.0,61.0,73.0,1424.0,125.0,4
1,39.0,79.0,99.0,1179.0,109.0,4
1,59.0,63.0,82.0,1268.0,131.0,4
1,35.0,73.0,108.0,1248.0,168.0,4
0,23.0,103.0,100.0,667.0,215.0,4
1,76.0,44.0,85.0,1269.0,125.0,4
1,29.0,116.0,90.0,1315.0,162.0,4
0,23.0,61.0,81.0,383.0,113.0,4
1,36.0,94.0,88.0,1312.0,162.0,4
1,52.0,49.0,94.0,1194.0,118.0,4
1,60.0,86.0,111.0,1402.0,179.0,4
0,23.0,74.0,88.0,468.0,159.0,4
1,62.0,105.0,88.0,1422.0,182.0,4
1,73.0,63.0,94.0,1355.0,148.0,4
1,73.0,77.0,106.0,1376.0,159.0,4
1,81.0,84.0,92.0,1439.0,172.0,4
0,36.0,63.0,91.0,616.0,176.0,4
1,89.0,49.0,88.0,1390.0,127.0,4
1,80.0,95.0,77.0,1399.0,159.0,4
1,72.0,68.0,108.0,1391.0,176.0,4
1,85.0,103.0,94.0,1478.0,156.0,4
1,66.0,77.0,110.0,1319.0,163.0,4
0,47.0,47.0,89.0,640.0,135.0,4
1,66.0,110.0,87.0,1361.0,169.0,4
1,64.0,96.0,94.0,1347.0,172.0,4
0,52.0,51.0,95.0,603.0,149.0,4
1,73.0,107.0,99.0,1567.0,224.0,4
1,76.0,43.0,84.0,1222.0,125.0,4
1,74.0,58.0,84.0,1345.0,142.0,4
1,69.0,56.0,80.0,1242.0,122.0,4
1,47.0,116.0,83.0,1345.0,145.0,4
1,72.0,91.0,96.0,1498.0,205.0,4
1,54.0,64.0,107.0,1227.0,129.0,4
0,57.0,63.0,85.0,618.0,170.0,4
1,53.0,134.0,96.0,1394.0,175.0,4
1,93.0,92.0,94.0,1536.0,194.0,4
1,79.0,74.0,69.0,1428.0,174.0,4
0,71.0,42.0,98.0,687.0,177.0,4
1,53.0,76.0,65.0,1305.0,140.0,4
1,73.0,60.0,101.0,1244.0,145.0,4
0,42.0,69.0,83.0,520.0,169.0,4
0,64.0,90.0,88.0,859.0,207.0,4
1,72.0,95.0,108.0,1402.0,165.0,4
1,95.0,78.0,91.0,1438.0,165.0,4
1,120.0,58.0,106.0,1624.0,169.0,4
1,81.0,67.0,87.0,1290.0,126.0,4
1,62.0,53.0,93.0,1251.0,133.0,4
1,74.0,47.0,105.0,1435.0,150.0,4
1,75.0,80.0,78.0,1362.0,138.0,4
1,58.0,139.0,101.0,1506.0,195.0,4
1,68.0,109.0,79.0,1449.0,154.0,4
1,71.0,55.0,94.0,1303.0,123.0,4
1,40.0,67.0,90.0,1242.0,162.0,4
1,72.0,87.0,97.0,1455.0,168.0,4
1,68.0,119.0,69.0,1579.0,185.0,4
1,54.0,96.0,106.0,1369.0,176.0,4
1,58.0,36.0,99.0,1294.0,119.0,4
1,60.0,55.0,111.0,1251.0,154.0,4
1,93.0,42.0,81.0,1372.0,150.0,4
1,54.0,77.0,95.0,1276.0,128.0,4
1,73.0,105.0,86.0,1508.0,197.0,4
1,51.0,84.0,82.0,1246.0,117.0,4
1,41.0,136.0,87.0,1394.0,176.0,4
0,47.0,98.0,98.0,799.0,182.0,4
1,85.0,119.0,87.0,1467.0,213.0,4
1,54.0,95.0,107.0,1311.0,174.0,4
1,67.0,63.0,94.0,1316.0,130.0,4
1,99.0,113.0,120.0,1660.0,240.0,4
1,88.0,92.0,97.0,1481.0,178.0,4
1,62.0,49.0,89.0,1227.0,136.0,4
1,45.0,87.0,81.0,1225.0,141.0,4
1,53.0,96.0,95.0,1348.0,143.0,4
1,66.0,62.0,92.0,1347.0,156.0,4
1,78.0,137.0,93.0,1516.0,190.0,4
1,88.0,105.0,78.0,1450.0,175.0,4
1,67.0,76.0,100.0,1349.0,160.0,4
1,63.0,95.0,94.0,1341.0,153.0,4
1,78.0,91.0,103.0,1375.0,163.0,4
1,82.0,82.0,77.0,1476.0,163.0,4
0,43.0,67.0,91.0,650.0,144.0,4
1,73.0,84.0,86.0,1295.0,147.0,4
1,68.0,85.0,91.0,1426.0,166.0,4
1,57.0,38.0,83.0,1133.0,115.0,4
1,42.0,77.0,99.0,1188.0,129.0,4
1,85.0,138.0,104.0,1561.0,247.0,4
0,52.0,61.0,62.0,562.0,129.0,4
1,60.0,78.0,84.0,1314.0,152.0,4
0,77.0,45.0,68.0,534.0,134.0,4
1,112.0,126.0,81.0,1609.0,207.0,4
1,99.0,74.0,82.0,1521.0,192.0,4
0,57.0,33.0,67.0,491.0,105.0,4
0,63.0,44.0,83.0,598.0,157.0,4
1,70.0,44.0,92.0,1247.0,141.0,4
0,48.0,72.0,81.0,678.0,191.0,4
1,92.0,58.0,91.0,1357.0,114.0,4
0,75.0,52.0,81.0,799.0,170.0,4
1,68.0,62.0,95.0,1309.0,141.0,4
1,64.0,74.0,100.0,1364.0,172.0,4
1,64.0,43.0,122.0,1213.0,146.0,4
1,76.0,70.0,94.0,1405.0,170.0,4
1,73.0,54.0,108.0,1219.0,164.0,4
0,15.0,72.0,100.0,497.0,198.0,4
1,62.0,96.0,102.0,1364.0,167.0,4
1,31.0,109.0,73.0,1260.0,147.0,4
1,66.0,117.0,91.0,1319.0,160.0,4
0,36.0,50.0,96.0,522.0,145.0,4
1,58.0,82.0,88.0,1313.0,162.0,4
1,80.0,75.0,108.0,1500.0,200.0,4
1,56.0,125.0,95.0,1486.0,187.0,4
1,58.0,87.0,75.0,1274.0,117.0,4
1,72.0,102.0,101.0,1480.0,190.0,4
1,61.0,97.0,92.0,1425.0,163.0,4
1,66.0,90.0,107.0,1365.0,175.0,4
0,39.0,72.0,95.0,575.0,200.0,4
1,74.0,68.0,94.0,1313.0,160.0,4
0,52.0,49.0,70.0,538.0,103.0,4
1,45.0,68.0,87.0,1113.0,119.0,4
1,69.0,86.0,88.0,1337.0,146.0,4
1,60.0,73.0,92.0,1262.0,116.0,4
1,62.0,97.0,79.0,1397.0,162.0,4
1,63.0,108.0,90.0,1344.0,185.0,4
1,56.0,117.0,98.0,1465.0,193.0,4
1,47.0,87.0,97.0,1296.0,172.0,4
1,78.0,79.0,81.0,1372.0,139.0,4
0,39.0,74.0,91.0,596.0,179.0,4
1,84.0,75.0,93.0,1468.0,176.0,4
1,53.0,54.0,85.0,1135.0,130.0,4
1,96.0,88.0,92.0,1442.0,185.0,4
1,63.0,75.0,107.0,1344.0,182.0,4
1,56.0,50.0,81.0,1193.0,139.0,4
0,57.0,59.0,96.0,624.0,167.0,4
1,86.0,109.0,94.0,1389.0,194.0,4
1,88.0,62.0,105.0,1424.0,167.0,4
1,86.0,87.0,90.0,1497.0,178.0,4
1,81.0,73.0,88.0,1501.0,154.0,4
1,62.0,85.0,89.0,1448.0,174.0,4
1,75.0,95.0,81.0,1422.0,173.0,4
1,46.0,81.0,89.0,1188.0,124.0,4
1,76.0,103.0,105.0,1375.0,197.0,4
1,62.0,69.0,89.0,1232.0,130.0,4
1,103.0,68.0,85.0,1635.0,183.0,4
1,76.0,71.0,77.0,1336.0,154.0,4
1,93.0,47.0,105.0,1410.0,159.0,4
1,30.0,133.0,82.0,1304.0,157.0,4
1,74.0,56.0,97.0,1189.0,124.0,4
1,67.0,118.0,102.0,1463.0,192.0,4
1,79.0,77.0,93.0,1402.0,150.0,4
1,62.0,67.0,94.0,1334.0,166.0,4
1,42.0,83.0,80.0,1237.0,114.0,4
1,51.0,97.0,78.0,1264.0,158.0,4
1,57.0,83.0,76.0,1353.0,151.0,4
1,36.0,81.0,126.0,1262.0,180.0,4
1,4.0,128.0,83.0,1222.0,152.0,4
1,67.0,68.0,90.0,1146.0,125.0,4
1,77.0,51.0,79.0,1294.0,131.0,4
1,83.0,102.0,97.0,1626.0,187.0,4
1,54.0,109.0,109.0,1434.0,194.0,4
1,41.0,86.0,103.0,1208.0,123.0,4
1,49.0,135.0,99.0,1525.0,214.0,4
1,92.0,82.0,80.0,1386.0,166.0,4
1,71.0,71.0,97.0,1315.0,125.0,4
0,29.0,34.0,77.0,341.0,116.0,4
1,49.0,113.0,78.0,1285.0,119.0,4
1,27.0,131.0,100.0,1358.0,196.0,4
1,91.0,75.0,108.0,1428.0,163.0,4
1,45.0,98.0,108.0,1321.0,156.0,4
1,44.0,65.0,85.0,1146.0,136.0,4
1,85.0,117.0,87.0,1531.0,207.0,4
1,111.0,40.0,60.0,1367.0,111.0,4
0,32.0,36.0,91.0,439.0,138.0,4
0,51.0,49.0,92.0,646.0,159.0,4
1,57.0,86.0,99.0,1318.0,131.0,4
1,70.0,110.0,73.0,1435.0,167.0,4
0,58.0,55.0,81.0,632.0,183.0,4
1,63.0,76.0,106.0,1314.0,186.0,4
1,60.0,139.0,83.0,1439.0,180.0,4
1,57.0,72.0,79.0,1296.0,166.0,4
1,61.0,109.0,93.0,1420.0,160.0,4
1,57.0,77.0,76.0,2043.0,59.0,5
0,62.0,14.0,67.0,476.0,96.0,5
1,64.0,68.0,47.0,2065.0,61.0,5
0,35.0,8.0,74.0,347.0,81.0,5
0,68.0,42.0,50.0,621.0,116.0,5
0,53.0,23.0,91.0,536.0,114.0,5
0,54.0,21.0,26.0,402.0,57.0,5
0,58.0,42.0,57.0,508.0,103.0,5
1,82.0,19.0,87.0,2009.0,55.0,5
1,101.0,48.0,58.0,2100.0,55.0,5
1,80.0,46.0,60.0,2036.0,41.0,5
0,58.0,32.0,33.0,510.0,85.0,5
0,44.0,31.0,56.0,468.0,90.0,5
1,66.0,34.0,73.0,2029.0,56.0,5
1,79.0,20.0,82.0,2014.0,52.0,5
0,54.0,13.0,51.0,455.0,78.0,5
0,72.0,10.0,35.0,467.0,56.0,5
0,53.0,36.0,77.0,604.0,129.0,5
0,27.0,11.0,55.0,251.0,74.0,5
1,97.0,23.0,67.0,2071.0,50.0,5
0,44.0,65.0,24.0,551.0,92.0,5
0,52.0,25.0,50.0,462.0,81.0,5
0,68.0,8.0,27.0,445.0,60.0,5
0,67.0,58.0,54.0,640.0,128.0,5
0,36.0,22.0,47.0,329.0,58.0,5
1,45.0,80.0,107.0,2063.0,61.0,5
1,76.0,61.0,55.0,2023.0,58.0,5
0,41.0,27.0,50.0,335.0,70.0,5
0,57.0,37.0,45.0,514.0,84.0,5
0,21.0,19.0,60.0,213.0,66.0,5
0,65.0,33.0,29.0,564.0,81.0,5
0,50.0,47.0,49.0,478.0,105.0,5
1,64.0,87.0,46.0,2019.0,54.0,5
1,57.0,33.0,96.0,2000.0,55.0,5
0,57.0,33.0,66.0,504.0,123.0,5
1,60.0,47.0,82.0,2030.0,54.0,5
1,68.0,75.0,33.0,2038.0,53.0,5
0,69.0,41.0,39.0,553.0,74.0,5
0,66.0,40.0,69.0,598.0,151.0,5
1,84.0,34.0,101.0,2036.0,64.0,5
0,53.0,13.0,21.0,347.0,34.0,5
0,36.0,80.0,87.0,602.0,174.0,5
1,72.0,47.0,29.0,2037.0,46.0,5
1,49.0,84.0,74.0,2043.0,61.0,5
0,83.0,34.0,30.0,661.0,94.0,5
0,59.0,30.0,47.0,498.0,101.0,5
1,73.0,45.0,41.0,2014.0,39.0,5
1,91.0,49.0,43.0,2047.0,49.0,5
1,74.0,57.0,35.0,2017.0,49.0,5
1,95.0,25.0,61.0,2028.0,41.0,5
1,102.0,24.0,11.0,2037.0,38.0,5
0,68.0,18.0,76.0,589.0,111.0,5
1,110.0,23.0,38.0,2034.0,39.0,5
0,52.0,52.0,35.0,487.0,107.0,5
1,67.0,77.0,56.0,2059.0,50.0,5
0,20.0,27.0,45.0,205.0,56.0,5
1,77.0,52.0,80.0,2020.0,57.0,5
1,88.0,47.0,11.0,2013.0,46.0,5
0,23.0,5.0,39.0,185.0,39.0,5
1,55.0,55.0,70.0,2013.0,59.0,5
0,26.0,2.0,39.0,173.0,31.0,5
1,80.0,62.0,83.0,2066.0,60.0,5
0,69.0,23.0,61.0,453.0,93.0,5
0,67.0,33.0,56.0,576.0,101.0,5
1,90.0,79.0,19.0,2052.0,49.0,5
0,68.0,40.0,60.0,663.0,116.0,5
1,80.0,73.0,92.0,2079.0,63.0,5
0,69.0,30.0,52.0,444.0,85.0,5
1,74.0,44.0,55.0,2037.0,50.0,5
1,60.0,72.0,79.0,2041.0,57.0,5
0,49.0,15.0,71.0,452.0,105.0,5
0,53.0,61.0,59.0,629.0,150.0,5
0,55.0,17.0,45.0,377.0,59.0,5
1,87.0,47.0,69.0,2032.0,58.0,5
1,65.0,38.0,64.0,2006.0,39.0,5
0,39.0,54.0,57.0,480.0,117.0,5
0,72.0,4.0,64.0,508.0,86.0,5
1,34.0,75.0,50.0,1981.0,48.0,5
1,91.0,58.0,68.0,2045.0,56.0,5
1,68.0,86.0,33.0,2040.0,59.0,5
0,78.0,19.0,53.0,633.0,89.0,5
1,95.0,50.0,64.0,2085.0,61.0,5
0,30.0,28.0,78.0,343.0,100.0,5
0,32.0,22.0,58.0,285.0,64.0,5
0,75.0,30.0,66.0,618.0,127.0,5
0,66.0,56.0,63.0,684.0,142.0,5
0,72.0,30.0,51.0,547.0,90.0,5
1,56.0,76.0,38.0,2025.0,50.0,5
0,59.0,46.0,86.0,616.0,181.0,5
1,70.0,108.0,45.0,2089.0,64.0,5
1,101.0,53.0,44.0,2063.0,51.0,5
0,36.0,36.0,42.0,345.0,79.0,5
0,43.0,19.0,68.0,412.0,85.0,5
0,60.0,48.0,28.0,454.0,86.0,5
0,76.0,43.0,34.0,645.0,95.0,5
0,41.0,43.0,71.0,455.0,107.0,5
1,89.0,15.0,72.0,2017.0,50.0,5
0,49.0,61.0,61.0,520.0,134.0,5
0,20.0,46.0,68.0,318.0,89.0,5
0,46.0,68.0,50.0,656.0,153.0,5
0,59.0,13.0,32.0,367.0,60.0,5
0,35.0,40.0,71.0,449.0,137.0,5
1,79.0,29.0,72.0,2016.0,49.0,5
0,52.0,40.0,21.0,400.0,64.0,5
0,48.0,22.0,37.0,319.0,48.0,5
1,86.0,58.0,57.0,2087.0,65.0,5
1,61.0,71.0,51.0,1976.0,50.0,5
0,34.0,1.0,59.0,284.0,76.0,5
0,75.0,24.0,13.0,506.0,49.0,5
0,75.0,3.0,56.0,547.0,90.0,5
0,42.0,19.0,57.0,352.0,65.0,5
0,41.0,21.0,76.0,348.0,94.0,5
1,84.0,3.0,46.0,2020.0,38.0,5
1,95.0,23.0,44.0,2036.0,45.0,5
0,62.0,41.0,33.0,527.0,90.0,5
1,92.0,20.0,16.0,2009.0,34.0,5
1,65.0,40.0,69.0,2021.0,55.0,5
0,70.0,19.0,52.0,523.0,97.0,5
1,101.0,48.0,92.0,2091.0,62.0,5
1,123.0,60.0,65.0,2129.0,63.0,5
1,80.0,113.0,52.0,2144.0,66.0,5
0,41.0,47.0,76.0,496.0,151.0,5
1,67.0,80.0,81.0,2082.0,83.0,5
0,19.0,59.0,37.0,391.0,72.0,5
1,89.0,66.0,81.0,2093.0,74.0,5
0,55.0,8.0,41.0,374.0,69.0,5
0,81.0,40.0,101.0,848.0,172.0,5
1,75.0,51.0,39.0,2048.0,50.0,5
0,34.0,34.0,36.0,288.0,49.0,5
1,71.0,80.0,64.0,2069.0,65.0,5
1,67.0,48.0,118.0,2055.0,65.0,5
0,54.0,11.0,4.0,341.0,24.0,5
0,37.0,62.0,32.0,497.0,111.0,5
0,54.0,41.0,7.0,416.0,55.0,5
1,77.0,78.0,31.0,2062.0,50.0,5
0,48.0,47.0,52.0,537.0,116.0,5
1,93.0,45.0,51.0,2052.0,50.0,5
0,57.0,5.0,61.0,419.0,74.0,5
1,109.0,31.0,50.0,2049.0,45.0,5
0,52.0,34.0,71.0,543.0,127.0,5
0,40.0,42.0,46.0,335.0,80.0,5
0,48.0,15.0,39.0,348.0,53.0,5
1,70.0,37.0,120.0,2065.0,69.0,5
0,22.0,56.0,83.0,443.0,125.0,5
