Y,red,green,blue,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,led_3_ir,pol_2,E
0,131.0,99.0,87.0,29568.0,4165.0,3269.0,580.0,1257.0,251.0,0.0,0.0,0
0,109.0,68.0,101.0,21560.0,4936.0,2656.0,572.0,874.0,218.0,0.0,0.0,0
0,104.0,72.0,91.0,22214.0,4914.0,2286.0,570.0,430.0,90.0,0.0,0.0,0
0,86.0,35.0,95.0,16152.0,3102.0,1740.0,412.0,619.0,128.0,0.0,0.0,0
0,110.0,83.0,99.0,25398.0,5571.0,2574.0,616.0,955.0,199.0,0.0,0.0,0
1,71.0,76.0,106.0,21208.0,4618.0,1960.0,555.0,736.0,156.0,0.0,0.0,0
0,75.0,60.0,119.0,15540.0,4522.0,1604.0,482.0,707.0,205.0,0.0,0.0,0
1,91.0,60.0,154.0,21183.0,4724.0,2321.0,582.0,794.0,170.0,0.0,0.0,0
1,130.0,69.0,126.0,30383.0,5455.0,2491.0,666.0,824.0,185.0,0.0,0.0,0
1,123.0,68.0,103.0,26008.0,5514.0,2901.0,540.0,851.0,164.0,0.0,0.0,0
1,73.0,78.0,112.0,16419.0,4130.0,1863.0,588.0,585.0,155.0,0.0,0.0,0
1,70.0,84.0,108.0,17860.0,4070.0,2058.0,515.0,543.0,139.0,0.0,0.0,0
0,73.0,76.0,112.0,17193.0,4598.0,2282.0,466.0,805.0,174.0,0.0,0.0,0
1,142.0,95.0,120.0,32495.0,6342.0,3181.0,694.0,1017.0,256.0,0.0,0.0,0
0,98.0,71.0,117.0,22772.0,4293.0,2212.0,643.0,459.0,81.0,0.0,0.0,0
0,130.0,88.0,111.0,28363.0,5232.0,3171.0,681.0,513.0,109.0,0.0,0.0,0
0,124.0,80.0,115.0,23415.0,5221.0,2640.0,611.0,450.0,97.0,0.0,0.0,0
1,87.0,89.0,102.0,19101.0,4377.0,2253.0,644.0,740.0,226.0,0.0,0.0,0
1,56.0,69.0,71.0,13039.0,3285.0,1548.0,439.0,445.0,110.0,0.0,0.0,0
0,126.0,74.0,125.0,24233.0,5448.0,3128.0,541.0,540.0,93.0,0.0,0.0,0
1,90.0,73.0,97.0,21106.0,4780.0,2673.0,419.0,839.0,131.0,0.0,0.0,0
0,103.0,85.0,109.0,23962.0,5147.0,2240.0,649.0,418.0,109.0,0.0,0.0,0
0,100.0,71.0,112.0,21035.0,5005.0,2674.0,680.0,474.0,98.0,0.0,0.0,0
0,91.0,80.0,107.0,20565.0,4539.0,2399.0,491.0,402.0,91.0,0.0,0.0,0
1,116.0,113.0,110.0,27096.0,6673.0,2425.0,791.0,1062.0,246.0,0.0,0.0,0
0,99.0,105.0,79.0,25872.0,5160.0,2738.0,592.0,551.0,90.0,0.0,0.0,0
1,93.0,83.0,83.0,18331.0,5237.0,2207.0,464.0,798.0,179.0,0.0,0.0,0
0,90.0,79.0,101.0,22852.0,4307.0,2376.0,529.0,714.0,213.0,0.0,0.0,0
0,130.0,76.0,106.0,29966.0,4573.0,3022.0,705.0,1111.0,243.0,0.0,0.0,0
1,88.0,78.0,88.0,17290.0,4390.0,2097.0,497.0,785.0,165.0,0.0,0.0,0
0,84.0,70.0,63.0,19777.0,2622.0,2443.0,403.0,365.0,64.0,0.0,0.0,0
1,152.0,75.0,101.0,30399.0,5718.0,2779.0,629.0,971.0,230.0,0.0,0.0,0
1,100.0,77.0,83.0,21696.0,3696.0,2643.0,423.0,793.0,195.0,0.0,0.0,0
0,103.0,93.0,93.0,22935.0,3832.0,2702.0,652.0,796.0,201.0,0.0,0.0,0
0,79.0,99.0,86.0,18074.0,4316.0,2042.0,531.0,927.0,191.0,0.0,0.0,0
0,123.0,108.0,122.0,31277.0,5584.0,3152.0,715.0,1125.0,303.0,0.0,0.0,0
1,148.0,109.0,101.0,31151.0,6110.0,3804.0,770.0,1426.0,279.0,0.0,0.0,0
1,168.0,57.0,118.0,30326.0,5847.0,2825.0,695.0,1012.0,169.0,0.0,0.0,0
1,112.0,90.0,122.0,22015.0,5419.0,2547.0,695.0,960.0,261.0,0.0,0.0,0
0,71.0,55.0,89.0,14795.0,3531.0,1751.0,344.0,788.0,149.0,0.0,0.0,0
1,112.0,101.0,121.0,23186.0,5684.0,3544.0,724.0,860.0,198.0,0.0,0.0,0
0,121.0,78.0,126.0,27982.0,4576.0,3080.0,680.0,479.0,124.0,0.0,0.0,0
1,43.0,78.0,81.0,12281.0,2748.0,1732.0,377.0,456.0,159.0,0.0,0.0,0
0,100.0,106.0,92.0,27840.0,4574.0,2916.0,534.0,901.0,221.0,0.0,0.0,0
1,77.0,71.0,147.0,16949.0,5889.0,2282.0,643.0,676.0,189.0,0.0,0.0,0
1,77.0,89.0,109.0,18934.0,5197.0,2358.0,542.0,653.0,138.0,0.0,0.0,0
1,57.0,55.0,108.0,10141.0,4100.0,1967.0,459.0,608.0,123.0,0.0,0.0,0
0,87.0,114.0,100.0,23582.0,5819.0,2845.0,497.0,978.0,244.0,0.0,0.0,0
1,143.0,81.0,116.0,24466.0,5127.0,3494.0,661.0,972.0,184.0,0.0,0.0,0
1,101.0,70.0,124.0,20016.0,5277.0,2360.0,488.0,696.0,203.0,0.0,0.0,0
1,76.0,81.0,118.0,16360.0,4853.0,1998.0,605.0,617.0,175.0,0.0,0.0,0
1,88.0,60.0,148.0,21205.0,5253.0,2455.0,561.0,689.0,158.0,0.0,0.0,0
0,123.0,81.0,103.0,24298.0,4988.0,3053.0,559.0,483.0,88.0,0.0,0.0,0
0,128.0,42.0,95.0,22156.0,4154.0,2368.0,499.0,457.0,81.0,0.0,0.0,0
0,83.0,80.0,106.0,20485.0,4427.0,2010.0,546.0,871.0,202.0,0.0,0.0,0
1,87.0,96.0,109.0,15543.0,6216.0,2413.0,670.0,866.0,200.0,0.0,0.0,0
0,96.0,78.0,121.0,22579.0,4877.0,2420.0,595.0,799.0,225.0,0.0,0.0,0
0,103.0,63.0,71.0,18726.0,4577.0,2033.0,387.0,404.0,68.0,0.0,0.0,0
0,90.0,110.0,92.0,22185.0,5113.0,2638.0,603.0,425.0,86.0,0.0,0.0,0
1,59.0,101.0,96.0,22224.0,4420.0,2155.0,538.0,625.0,177.0,0.0,0.0,0
0,91.0,99.0,95.0,19864.0,5347.0,2371.0,452.0,524.0,75.0,0.0,0.0,0
1,83.0,86.0,88.0,17854.0,4316.0,2579.0,551.0,751.0,157.0,0.0,0.0,0
0,73.0,130.0,110.0,22527.0,5183.0,2633.0,701.0,473.0,109.0,0.0,0.0,0
0,142.0,61.0,85.0,24180.0,5075.0,2983.0,485.0,1243.0,226.0,0.0,0.0,0
0,109.0,65.0,120.0,24335.0,4498.0,3198.0,538.0,448.0,92.0,0.0,0.0,0
0,132.0,54.0,89.0,23025.0,3699.0,2753.0,497.0,1030.0,159.0,0.0,0.0,0
0,118.0,87.0,94.0,26458.0,4303.0,2483.0,710.0,972.0,253.0,0.0,0.0,0
1,128.0,64.0,112.0,21754.0,5120.0,2728.0,560.0,873.0,199.0,0.0,0.0,0
0,69.0,76.0,105.0,14309.0,3566.0,2197.0,429.0,384.0,68.0,0.0,0.0,0
0,80.0,73.0,109.0,17963.0,4151.0,1897.0,554.0,353.0,87.0,0.0,0.0,0
1,72.0,54.0,130.0,15377.0,4379.0,1808.0,518.0,708.0,139.0,0.0,0.0,0
0,117.0,80.0,79.0,20124.0,4846.0,2682.0,647.0,970.0,203.0,0.0,0.0,0
1,108.0,103.0,136.0,25281.0,5371.0,3147.0,744.0,980.0,260.0,0.0,0.0,0
0,94.0,86.0,104.0,23108.0,4399.0,2582.0,456.0,443.0,92.0,0.0,0.0,0
1,106.0,93.0,121.0,25571.0,4978.0,2751.0,707.0,982.0,257.0,0.0,0.0,0
1,82.0,98.0,114.0,22416.0,4798.0,2382.0,667.0,694.0,178.0,0.0,0.0,0
1,118.0,90.0,112.0,28142.0,5506.0,2928.0,665.0,890.0,200.0,0.0,0.0,0
1,98.0,83.0,109.0,21363.0,5332.0,3047.0,649.0,905.0,207.0,0.0,0.0,0
1,122.0,36.0,105.0,19625.0,3653.0,2404.0,463.0,807.0,159.0,0.0,0.0,0
1,41.0,108.0,116.0,15647.0,5301.0,1783.0,613.0,735.0,230.0,0.0,0.0,0
1,131.0,76.0,116.0,22900.0,3846.0,3117.0,632.0,980.0,155.0,0.0,0.0,0
1,92.0,82.0,110.0,17854.0,4436.0,1941.0,517.0,883.0,187.0,0.0,0.0,0
1,104.0,65.0,111.0,20959.0,4011.0,2549.0,582.0,783.0,171.0,0.0,0.0,0
1,101.0,26.0,132.0,16595.0,4333.0,2510.0,464.0,693.0,156.0,0.0,0.0,0
1,93.0,76.0,90.0,22612.0,4302.0,2582.0,527.0,776.0,158.0,0.0,0.0,0
0,67.0,110.0,130.0,19679.0,5945.0,2264.0,693.0,900.0,215.0,0.0,0.0,0
1,115.0,80.0,121.0,23360.0,4916.0,3116.0,601.0,745.0,185.0,0.0,0.0,0
1,111.0,79.0,123.0,25031.0,5331.0,2913.0,667.0,792.0,169.0,0.0,0.0,0
1,63.0,69.0,111.0,17049.0,4440.0,1891.0,483.0,651.0,125.0,0.0,0.0,0
0,105.0,59.0,95.0,20040.0,3767.0,2339.0,402.0,945.0,193.0,0.0,0.0,0
0,131.0,104.0,91.0,29524.0,5609.0,2701.0,595.0,582.0,100.0,0.0,0.0,0
1,90.0,114.0,100.0,17669.0,5099.0,2595.0,565.0,1030.0,213.0,0.0,0.0,0
1,111.0,60.0,111.0,22334.0,4226.0,2504.0,451.0,952.0,184.0,0.0,0.0,0
0,72.0,84.0,102.0,19176.0,4271.0,1868.0,608.0,340.0,101.0,0.0,0.0,0
1,85.0,127.0,116.0,21751.0,5308.0,2900.0,733.0,896.0,204.0,0.0,0.0,0
1,81.0,80.0,104.0,16138.0,4363.0,2411.0,552.0,780.0,157.0,0.0,0.0,0
0,116.0,52.0,100.0,20771.0,4459.0,2732.0,552.0,436.0,90.0,0.0,0.0,0
0,110.0,81.0,102.0,22857.0,4644.0,2940.0,541.0,482.0,70.0,0.0,0.0,0
1,116.0,79.0,109.0,26778.0,4841.0,2810.0,548.0,856.0,213.0,0.0,0.0,0
1,89.0,78.0,122.0,19675.0,4096.0,2614.0,601.0,786.0,175.0,0.0,0.0,0
1,129.0,72.0,112.0,26599.0,5373.0,3219.0,628.0,926.0,177.0,0.0,0.0,0
0,85.0,48.0,107.0,17825.0,3392.0,2043.0,403.0,749.0,172.0,0.0,0.0,0
0,58.0,30.0,113.0,11971.0,3456.0,1421.0,390.0,290.0,52.0,0.0,0.0,0
1,81.0,71.0,133.0,20796.0,4528.0,2324.0,572.0,706.0,136.0,0.0,0.0,0
0,127.0,93.0,123.0,29598.0,5599.0,3393.0,746.0,1092.0,283.0,0.0,0.0,0
1,148.0,60.0,101.0,26288.0,4633.0,3009.0,512.0,1151.0,217.0,0.0,0.0,0
1,108.0,70.0,120.0,21658.0,5391.0,2572.0,661.0,843.0,198.0,0.0,0.0,0
0,125.0,97.0,101.0,26521.0,4990.0,2691.0,745.0,1105.0,247.0,0.0,0.0,0
0,104.0,96.0,133.0,21773.0,5807.0,2378.0,733.0,956.0,279.0,0.0,0.0,0
0,55.0,83.0,127.0,14253.0,4744.0,1753.0,559.0,795.0,211.0,0.0,0.0,0
0,55.0,53.0,97.0,12756.0,3293.0,1518.0,391.0,621.0,172.0,0.0,0.0,0
0,141.0,62.0,95.0,24737.0,5096.0,2380.0,565.0,531.0,78.0,0.0,0.0,0
0,75.0,71.0,133.0,19226.0,4526.0,2055.0,598.0,430.0,112.0,0.0,0.0,0
0,93.0,106.0,120.0,24330.0,5712.0,2840.0,665.0,1101.0,277.0,0.0,0.0,0
0,120.0,79.0,96.0,28173.0,5878.0,2720.0,576.0,1109.0,216.0,0.0,0.0,0
1,112.0,73.0,102.0,23489.0,4618.0,2614.0,383.0,713.0,143.0,0.0,0.0,0
0,103.0,113.0,99.0,23679.0,6175.0,2746.0,713.0,1075.0,269.0,0.0,0.0,0
0,88.0,64.0,125.0,18794.0,4830.0,2372.0,566.0,461.0,89.0,0.0,0.0,0
0,76.0,120.0,79.0,22315.0,4631.0,2448.0,594.0,771.0,238.0,0.0,0.0,0
1,80.0,59.0,121.0,18029.0,4146.0,2535.0,518.0,766.0,179.0,0.0,0.0,0
1,111.0,80.0,90.0,19942.0,5574.0,2350.0,555.0,1012.0,189.0,0.0,0.0,0
0,89.0,66.0,100.0,19012.0,3938.0,2610.0,476.0,417.0,78.0,0.0,0.0,0
0,123.0,72.0,114.0,23859.0,4658.0,3053.0,681.0,520.0,85.0,0.0,0.0,0
1,110.0,91.0,111.0,21718.0,4791.0,2303.0,695.0,694.0,172.0,0.0,0.0,0
1,130.0,78.0,87.0,20945.0,5035.0,2488.0,564.0,1038.0,172.0,0.0,0.0,0
1,81.0,63.0,134.0,14801.0,4842.0,2208.0,576.0,698.0,197.0,0.0,0.0,0
1,128.0,46.0,113.0,23834.0,3977.0,2799.0,507.0,960.0,151.0,0.0,0.0,0
0,120.0,64.0,107.0,25944.0,4030.0,2881.0,580.0,1015.0,194.0,0.0,0.0,0
1,77.0,41.0,108.0,15004.0,3053.0,1768.0,530.0,507.0,174.0,0.0,0.0,0
0,132.0,90.0,102.0,25204.0,5175.0,3498.0,667.0,1357.0,238.0,0.0,0.0,0
0,72.0,116.0,127.0,21823.0,6071.0,2699.0,610.0,949.0,260.0,0.0,0.0,0
1,98.0,50.0,124.0,17391.0,4585.0,2103.0,577.0,740.0,182.0,0.0,0.0,0
0,91.0,56.0,123.0,17452.0,4480.0,2244.0,597.0,360.0,89.0,0.0,0.0,0
1,114.0,62.0,108.0,21776.0,4759.0,2224.0,625.0,766.0,164.0,0.0,0.0,0
0,106.0,78.0,120.0,21856.0,5517.0,2640.0,594.0,1077.0,215.0,0.0,0.0,0
0,124.0,83.0,97.0,23752.0,3854.0,3168.0,700.0,475.0,118.0,0.0,0.0,0
1,138.0,93.0,110.0,27086.0,5570.0,3091.0,716.0,1178.0,254.0,0.0,0.0,0
1,88.0,50.0,135.0,18560.0,4937.0,1969.0,630.0,652.0,149.0,0.0,0.0,0
0,48.0,99.0,106.0,13843.0,4685.0,2041.0,480.0,454.0,79.0,0.0,0.0,0
1,102.0,93.0,85.0,26866.0,4621.0,2388.0,635.0,659.0,144.0,0.0,0.0,0
1,64.0,105.0,126.0,18490.0,4962.0,2000.0,620.0,782.0,212.0,0.0,0.0,0
1,93.0,73.0,118.0,18739.0,5179.0,2558.0,522.0,712.0,172.0,0.0,0.0,0
0,97.0,52.0,131.0,23915.0,5007.0,2173.0,566.0,386.0,85.0,0.0,0.0,0
0,125.0,74.0,125.0,23255.0,5375.0,3148.0,705.0,987.0,279.0,0.0,0.0,0
1,102.0,88.0,87.0,20064.0,4755.0,3078.0,516.0,867.0,161.0,0.0,0.0,0
0,104.0,109.0,129.0,27823.0,5330.0,2750.0,585.0,1232.0,243.0,0.0,0.0,0
0,96.0,43.0,106.0,20162.0,4205.0,2522.0,445.0,793.0,172.0,0.0,0.0,0
0,93.0,48.0,106.0,13981.0,3888.0,2010.0,448.0,798.0,199.0,0.0,0.0,0
0,91.0,39.0,116.0,18971.0,3730.0,2173.0,426.0,868.0,165.0,0.0,0.0,0
0,82.0,28.0,110.0,15794.0,3403.0,1733.0,348.0,683.0,137.0,0.0,0.0,0
0,95.0,90.0,109.0,23470.0,5754.0,2557.0,649.0,394.0,83.0,0.0,0.0,0
1,70.0,89.0,131.0,18865.0,4756.0,2232.0,770.0,649.0,168.0,0.0,0.0,0
1,81.0,111.0,141.0,19467.0,6070.0,2506.0,818.0,942.0,240.0,0.0,0.0,0
1,111.0,79.0,84.0,21430.0,3856.0,2682.0,528.0,821.0,166.0,0.0,0.0,0
1,98.0,68.0,127.0,22946.0,3980.0,2473.0,728.0,740.0,194.0,0.0,0.0,0
0,111.0,57.0,99.0,19975.0,4516.0,2398.0,481.0,955.0,188.0,0.0,0.0,0
0,123.0,102.0,126.0,27654.0,5105.0,3089.0,753.0,1344.0,270.0,0.0,0.0,0
1,108.0,86.0,109.0,21696.0,5289.0,2754.0,495.0,796.0,152.0,0.0,0.0,0
0,129.0,73.0,107.0,27497.0,5731.0,3137.0,608.0,469.0,104.0,0.0,0.0,0
0,141.0,55.0,74.0,23045.0,4556.0,2894.0,513.0,1003.0,170.0,0.0,0.0,0
1,116.0,85.0,95.0,24299.0,5461.0,2661.0,564.0,867.0,156.0,0.0,0.0,0
1,85.0,69.0,106.0,20945.0,4409.0,1743.0,579.0,545.0,178.0,0.0,0.0,0
0,98.0,123.0,108.0,24309.0,5407.0,3013.0,636.0,1104.0,276.0,0.0,0.0,0
0,117.0,84.0,133.0,26364.0,5170.0,2947.0,575.0,934.0,240.0,0.0,0.0,0
1,127.0,107.0,118.0,26547.0,4928.0,3884.0,756.0,1177.0,236.0,0.0,0.0,0
0,74.0,84.0,106.0,16128.0,4657.0,2171.0,494.0,430.0,66.0,0.0,0.0,0
0,42.0,108.0,128.0,18117.0,4178.0,2070.0,505.0,696.0,216.0,0.0,0.0,0
1,90.0,51.0,100.0,14890.0,4139.0,2645.0,493.0,709.0,141.0,0.0,0.0,0
0,76.0,46.0,105.0,17321.0,3476.0,2151.0,391.0,352.0,83.0,0.0,0.0,0
0,110.0,99.0,104.0,25807.0,5156.0,2956.0,649.0,540.0,108.0,0.0,0.0,0
1,86.0,87.0,75.0,22047.0,4148.0,2537.0,540.0,570.0,154.0,0.0,0.0,0
1,164.0,65.0,111.0,33149.0,5337.0,3596.0,700.0,1104.0,184.0,0.0,0.0,0
0,79.0,117.0,113.0,18836.0,5486.0,3123.0,627.0,468.0,133.0,0.0,0.0,0
1,116.0,88.0,120.0,26026.0,5306.0,2843.0,632.0,768.0,196.0,0.0,0.0,0
1,76.0,75.0,104.0,19589.0,4595.0,1950.0,473.0,709.0,194.0,0.0,0.0,0
0,100.0,80.0,125.0,22805.0,5402.0,2197.0,671.0,936.0,234.0,0.0,0.0,0
0,120.0,78.0,90.0,22149.0,4499.0,2618.0,585.0,452.0,86.0,0.0,0.0,0
0,64.0,105.0,108.0,20309.0,3331.0,2162.0,596.0,837.0,237.0,0.0,0.0,0
0,57.0,81.0,105.0,16083.0,4362.0,1946.0,539.0,337.0,79.0,0.0,0.0,0
1,76.0,109.0,130.0,21033.0,5927.0,2502.0,675.0,780.0,169.0,0.0,0.0,0
0,98.0,58.0,115.0,17328.0,4860.0,1878.0,539.0,892.0,204.0,0.0,0.0,0
1,99.0,57.0,106.0,19138.0,3749.0,2368.0,484.0,809.0,174.0,0.0,0.0,0
0,111.0,60.0,121.0,23603.0,4522.0,2574.0,526.0,920.0,240.0,0.0,0.0,0
1,102.0,67.0,100.0,21424.0,4782.0,2193.0,597.0,628.0,158.0,0.0,0.0,0
1,71.0,86.0,111.0,17511.0,4635.0,2089.0,611.0,592.0,173.0,0.0,0.0,0
0,114.0,69.0,106.0,19953.0,4967.0,2693.0,588.0,1098.0,217.0,0.0,0.0,0
1,129.0,76.0,127.0,28926.0,4607.0,2817.0,540.0,1094.0,218.0,0.0,0.0,0
0,47.0,81.0,113.0,13932.0,4638.0,1696.0,558.0,665.0,184.0,0.0,0.0,0
0,104.0,83.0,101.0,21421.0,4543.0,2572.0,629.0,462.0,99.0,0.0,0.0,0
0,82.0,112.0,88.0,23236.0,4266.0,2501.0,649.0,911.0,222.0,0.0,0.0,0
1,86.0,106.0,96.0,22493.0,5175.0,2920.0,609.0,1001.0,185.0,0.0,0.0,0
1,87.0,87.0,85.0,19404.0,4364.0,2457.0,576.0,685.0,128.0,0.0,0.0,0
0,138.0,94.0,120.0,26105.0,5128.0,3319.0,721.0,594.0,111.0,0.0,0.0,0
1,82.0,58.0,112.0,22414.0,3808.0,1848.0,495.0,754.0,147.0,0.0,0.0,0
1,107.0,117.0,98.0,24137.0,5442.0,2916.0,597.0,993.0,249.0,0.0,0.0,0
1,162.0,72.0,102.0,32309.0,5230.0,3283.0,560.0,1113.0,180.0,0.0,0.0,0
0,93.0,52.0,106.0,17834.0,3687.0,2266.0,361.0,768.0,191.0,0.0,0.0,0
0,89.0,48.0,114.0,18704.0,4331.0,2066.0,569.0,943.0,161.0,0.0,0.0,0
0,99.0,101.0,116.0,26572.0,5225.0,2568.0,686.0,415.0,109.0,0.0,0.0,0
1,97.0,26.0,110.0,20695.0,3748.0,2061.0,416.0,556.0,135.0,0.0,0.0,0
1,49.0,86.0,112.0,13853.0,4156.0,1919.0,609.0,558.0,147.0,0.0,0.0,0
1,117.0,86.0,107.0,23663.0,4555.0,3010.0,722.0,920.0,236.0,0.0,0.0,0
1,107.0,101.0,105.0,24964.0,5700.0,2589.0,673.0,870.0,206.0,0.0,0.0,0
1,98.0,92.0,112.0,19979.0,4794.0,2939.0,555.0,914.0,226.0,0.0,0.0,0
1,84.0,66.0,108.0,18190.0,4592.0,2282.0,530.0,613.0,139.0,0.0,0.0,0
1,136.0,70.0,118.0,27209.0,5968.0,2659.0,665.0,785.0,199.0,0.0,0.0,0
1,40.0,119.0,109.0,16200.0,5441.0,1877.0,660.0,748.0,178.0,0.0,0.0,0
0,87.0,92.0,97.0,20874.0,3881.0,2260.0,581.0,479.0,94.0,0.0,0.0,0
1,61.0,92.0,117.0,16686.0,4113.0,2231.0,525.0,678.0,210.0,0.0,0.0,0
0,89.0,83.0,108.0,18373.0,4618.0,2670.0,634.0,402.0,98.0,0.0,0.0,0
0,131.0,75.0,109.0,24363.0,4633.0,2969.0,548.0,1155.0,230.0,0.0,0.0,0
1,85.0,52.0,104.0,18833.0,3051.0,2001.0,400.0,737.0,169.0,0.0,0.0,0
0,116.0,78.0,117.0,24342.0,5679.0,2831.0,637.0,914.0,240.0,0.0,0.0,0
0,103.0,54.0,93.0,18850.0,4319.0,1923.0,494.0,405.0,72.0,0.0,0.0,0
1,100.0,94.0,124.0,22045.0,5534.0,2648.0,729.0,928.0,207.0,0.0,0.0,0
0,112.0,74.0,117.0,24347.0,5323.0,2573.0,704.0,492.0,98.0,0.0,0.0,0
1,165.0,75.0,139.0,32970.0,5652.0,3494.0,883.0,1270.0,215.0,0.0,0.0,0
1,55.0,89.0,98.0,15717.0,3971.0,1739.0,573.0,619.0,153.0,0.0,0.0,0
1,117.0,107.0,117.0,28388.0,6390.0,2498.0,696.0,933.0,235.0,0.0,0.0,0
0,73.0,99.0,101.0,18387.0,4756.0,2110.0,574.0,403.0,95.0,0.0,0.0,0
0,57.0,106.0,135.0,17735.0,5346.0,1923.0,723.0,425.0,103.0,0.0,0.0,0
1,85.0,93.0,113.0,18469.0,5048.0,2745.0,636.0,890.0,190.0,0.0,0.0,0
1,118.0,67.0,103.0,21844.0,5463.0,2259.0,545.0,719.0,144.0,0.0,0.0,0
1,171.0,70.0,105.0,30464.0,5353.0,3251.0,615.0,1197.0,242.0,0.0,0.0,0
0,146.0,93.0,115.0,30228.0,6592.0,3325.0,755.0,526.0,118.0,0.0,0.0,0
1,122.0,67.0,119.0,23846.0,5498.0,3044.0,639.0,989.0,213.0,0.0,0.0,0
0,128.0,120.0,109.0,26296.0,6230.0,2976.0,762.0,1342.0,321.0,0.0,0.0,0
0,61.0,52.0,123.0,12590.0,3725.0,1688.0,457.0,308.0,65.0,0.0,0.0,0
0,131.0,60.0,84.0,20004.0,4506.0,2577.0,504.0,1044.0,173.0,0.0,0.0,0
1,107.0,63.0,107.0,22101.0,4655.0,2197.0,532.0,837.0,161.0,0.0,0.0,0
0,106.0,71.0,100.0,21055.0,4088.0,2676.0,560.0,895.0,194.0,0.0,0.0,0
1,110.0,86.0,89.0,20043.0,4248.0,2832.0,457.0,888.0,165.0,0.0,0.0,0
1,130.0,60.0,119.0,20939.0,4576.0,3220.0,541.0,839.0,156.0,0.0,0.0,0
0,131.0,61.0,119.0,22583.0,4737.0,3218.0,723.0,1058.0,245.0,0.0,0.0,0
0,90.0,88.0,123.0,23940.0,4681.0,2733.0,602.0,774.0,213.0,0.0,0.0,0
1,115.0,109.0,76.0,30221.0,5166.0,2495.0,639.0,890.0,169.0,0.0,0.0,0
0,123.0,97.0,103.0,23983.0,6349.0,2591.0,733.0,1032.0,245.0,0.0,0.0,0
1,134.0,37.0,125.0,22954.0,4568.0,2668.0,637.0,928.0,169.0,0.0,0.0,0
0,108.0,87.0,90.0,24709.0,4003.0,2594.0,673.0,523.0,85.0,0.0,0.0,0
0,78.0,68.0,136.0,16546.0,4898.0,1656.0,623.0,446.0,85.0,0.0,0.0,0
0,139.0,89.0,104.0,29221.0,5523.0,3361.0,595.0,584.0,92.0,0.0,0.0,0
0,100.0,70.0,99.0,21401.0,4987.0,2647.0,491.0,490.0,89.0,0.0,0.0,0
0,65.0,117.0,105.0,22300.0,4331.0,2099.0,657.0,860.0,234.0,0.0,0.0,0
0,125.0,64.0,101.0,24754.0,5324.0,2352.0,564.0,903.0,213.0,0.0,0.0,0
0,53.0,74.0,111.0,14186.0,3473.0,1855.0,510.0,716.0,225.0,0.0,0.0,0
1,80.0,86.0,133.0,19278.0,4742.0,2507.0,562.0,950.0,191.0,0.0,0.0,0
0,110.0,74.0,104.0,22604.0,5207.0,2982.0,603.0,968.0,227.0,0.0,0.0,0
1,49.0,77.0,115.0,14358.0,3607.0,1776.0,496.0,597.0,173.0,0.0,0.0,0
1,74.0,99.0,96.0,18102.0,5168.0,2150.0,641.0,664.0,163.0,0.0,0.0,0
1,148.0,67.0,118.0,25142.0,5606.0,3286.0,608.0,1176.0,206.0,0.0,0.0,0
0,154.0,61.0,117.0,25872.0,4783.0,2856.0,613.0,1172.0,246.0,0.0,0.0,0
0,65.0,108.0,120.0,21176.0,5602.0,2294.0,556.0,1023.0,246.0,0.0,0.0,0
0,92.0,54.0,93.0,16369.0,4102.0,1495.0,485.0,812.0,175.0,0.0,0.0,0
0,119.0,91.0,115.0,24832.0,5517.0,3316.0,646.0,1124.0,205.0,0.0,0.0,0
1,120.0,117.0,90.0,24893.0,5769.0,3286.0,667.0,1029.0,197.0,0.0,0.0,0
1,87.0,78.0,138.0,19981.0,5758.0,2182.0,608.0,786.0,160.0,0.0,0.0,0
0,128.0,89.0,111.0,27221.0,5752.0,2906.0,618.0,1229.0,248.0,0.0,0.0,0
0,107.0,64.0,100.0,19214.0,4785.0,2045.0,481.0,444.0,70.0,0.0,0.0,0
1,67.0,92.0,107.0,15696.0,4501.0,1938.0,544.0,716.0,167.0,0.0,0.0,0
0,59.0,60.0,113.0,12329.0,4153.0,1921.0,404.0,358.0,62.0,0.0,0.0,0
1,107.0,87.0,114.0,24025.0,4915.0,2582.0,628.0,841.0,167.0,0.0,0.0,0
0,73.0,109.0,129.0,20983.0,5766.0,2725.0,682.0,519.0,96.0,0.0,0.0,0
0,157.0,48.0,126.0,29286.0,5290.0,3029.0,735.0,553.0,97.0,0.0,0.0,0
1,91.0,100.0,103.0,21847.0,4435.0,2013.0,625.0,785.0,190.0,0.0,0.0,0
0,101.0,75.0,107.0,19344.0,4609.0,2655.0,641.0,746.0,211.0,0.0,0.0,0
1,152.0,73.0,115.0,31657.0,4512.0,3205.0,593.0,1150.0,220.0,0.0,0.0,0
0,127.0,104.0,97.0,25260.0,5780.0,2868.0,667.0,558.0,104.0,0.0,0.0,0
0,69.0,66.0,98.0,15245.0,3499.0,2123.0,457.0,708.0,174.0,0.0,0.0,0
0,80.0,93.0,112.0,17222.0,5108.0,2196.0,774.0,816.0,246.0,0.0,0.0,0
1,120.0,107.0,128.0,27697.0,6513.0,3017.0,762.0,1003.0,206.0,0.0,0.0,0
1,108.0,80.0,106.0,21336.0,4770.0,3267.0,549.0,858.0,209.0,0.0,0.0,0
0,92.0,103.0,118.0,22647.0,6206.0,2619.0,656.0,450.0,116.0,0.0,0.0,0
