Y,red,green,blue,ir_3,vis_3,E
0,58.0,63.0,80.0,348.0,161.0,2
1,10.0,24.0,109.0,93.0,58.0,2
1,34.0,39.0,85.0,133.0,62.0,2
1,69.0,91.0,85.0,250.0,113.0,2
1,78.0,51.0,92.0,198.0,82.0,2
1,53.0,4.0,99.0,156.0,76.0,2
1,78.0,21.0,107.0,199.0,75.0,2
0,77.0,19.0,84.0,326.0,133.0,2
0,59.0,27.0,75.0,226.0,103.0,2
1,29.0,25.0,97.0,116.0,59.0,2
1,41.0,35.0,88.0,132.0,84.0,2
0,59.0,55.0,104.0,297.0,180.0,2
1,68.0,6.0,78.0,144.0,57.0,2
0,52.0,2.0,86.0,208.0,125.0,2
1,53.0,48.0,103.0,181.0,85.0,2
0,82.0,48.0,80.0,382.0,145.0,2
0,53.0,38.0,79.0,303.0,143.0,2
1,48.0,55.0,76.0,160.0,87.0,2
1,64.0,72.0,95.0,264.0,98.0,2
1,146.0,57.0,76.0,627.0,97.0,3
0,131.0,34.0,84.0,880.0,159.0,3
0,86.0,8.0,90.0,576.0,160.0,3
1,149.0,52.0,98.0,648.0,102.0,3
1,145.0,30.0,72.0,573.0,86.0,3
1,156.0,19.0,107.0,613.0,112.0,3
0,133.0,51.0,87.0,1164.0,207.0,3
1,149.0,13.0,84.0,601.0,84.0,3
1,147.0,0.0,87.0,594.0,98.0,3
0,135.0,40.0,87.0,996.0,209.0,3
0,123.0,118.0,100.0,1314.0,295.0,3
1,117.0,46.0,75.0,557.0,94.0,3
1,147.0,5.0,103.0,571.0,99.0,3
0,182.0,30.0,106.0,1411.0,247.0,3
1,140.0,76.0,84.0,647.0,127.0,3
1,164.0,63.0,71.0,709.0,120.0,3
0,161.0,23.0,98.0,1137.0,199.0,3
1,174.0,28.0,88.0,694.0,110.0,3
0,225.0,50.0,69.0,1560.0,208.0,3
0,138.0,35.0,96.0,1136.0,206.0,3
1,89.0,35.0,105.0,416.0,93.0,3
0,144.0,35.0,95.0,1147.0,191.0,3
1,130.0,24.0,107.0,545.0,98.0,3
1,166.0,24.0,87.0,640.0,105.0,3
0,137.0,80.0,92.0,1078.0,230.0,3
0,129.0,23.0,67.0,991.0,159.0,3
0,149.0,12.0,97.0,1110.0,188.0,3
0,144.0,61.0,93.0,1200.0,222.0,3
1,139.0,5.0,85.0,529.0,88.0,3
1,183.0,48.0,74.0,677.0,109.0,3
0,166.0,33.0,112.0,1277.0,257.0,3
0,114.0,78.0,68.0,1038.0,212.0,3
0,144.0,29.0,63.0,938.0,152.0,3
0,118.0,49.0,75.0,992.0,191.0,3
1,175.0,36.0,99.0,628.0,107.0,3
1,167.0,29.0,80.0,586.0,96.0,3
1,165.0,10.0,81.0,600.0,87.0,3
1,151.0,22.0,86.0,590.0,87.0,3
1,115.0,78.0,81.0,652.0,108.0,3
0,190.0,43.0,95.0,1381.0,233.0,3
0,129.0,32.0,92.0,937.0,173.0,3
1,139.0,33.0,99.0,587.0,111.0,3
0,119.0,8.0,91.0,843.0,160.0,3
0,147.0,31.0,73.0,1044.0,164.0,3
1,166.0,49.0,92.0,719.0,127.0,3
1,174.0,30.0,88.0,607.0,101.0,3
0,134.0,2.0,64.0,890.0,126.0,3
0,175.0,15.0,110.0,1166.0,203.0,3
1,148.0,28.0,65.0,593.0,77.0,3
0,112.0,66.0,95.0,986.0,194.0,3
1,143.0,46.0,89.0,606.0,99.0,3
1,225.0,8.0,95.0,825.0,120.0,3
0,177.0,40.0,83.0,1386.0,235.0,3
1,197.0,40.0,100.0,770.0,123.0,3
1,163.0,53.0,94.0,646.0,117.0,3
0,165.0,46.0,104.0,1324.0,244.0,3
1,142.0,33.0,75.0,570.0,91.0,3
1,146.0,36.0,63.0,548.0,79.0,3
1,198.0,28.0,94.0,733.0,108.0,3
1,180.0,71.0,105.0,738.0,121.0,3
1,220.0,34.0,84.0,853.0,121.0,3
1,134.0,42.0,81.0,604.0,106.0,3
0,153.0,23.0,82.0,1077.0,172.0,3
0,133.0,32.0,78.0,988.0,184.0,3
0,183.0,49.0,88.0,1309.0,206.0,3
1,122.0,38.0,126.0,616.0,136.0,3
0,178.0,66.0,95.0,1402.0,221.0,3
1,126.0,66.0,76.0,633.0,94.0,3
1,178.0,71.0,112.0,816.0,143.0,3
1,136.0,51.0,107.0,610.0,124.0,3
0,147.0,44.0,92.0,1373.0,230.0,3
1,163.0,8.0,97.0,587.0,103.0,3
1,142.0,93.0,91.0,766.0,150.0,3
0,144.0,49.0,73.0,968.0,186.0,3
1,149.0,43.0,112.0,568.0,113.0,3
1,174.0,36.0,108.0,696.0,109.0,3
0,115.0,2.0,97.0,757.0,143.0,3
1,156.0,43.0,83.0,676.0,110.0,3
1,118.0,62.0,87.0,521.0,97.0,3
1,175.0,86.0,76.0,702.0,117.0,3
0,122.0,32.0,90.0,829.0,186.0,3
0,150.0,25.0,72.0,1124.0,184.0,3
0,182.0,38.0,95.0,1213.0,202.0,3
1,150.0,15.0,100.0,537.0,94.0,3
1,125.0,6.0,90.0,499.0,78.0,3
0,136.0,17.0,91.0,916.0,192.0,3
1,126.0,35.0,105.0,590.0,100.0,3
0,184.0,49.0,92.0,1227.0,206.0,3
1,156.0,104.0,80.0,739.0,138.0,3
0,129.0,49.0,99.0,1233.0,192.0,3
0,143.0,106.0,92.0,1459.0,312.0,3
1,114.0,34.0,80.0,495.0,76.0,3
1,149.0,14.0,72.0,632.0,90.0,3
0,159.0,2.0,86.0,1017.0,178.0,3
0,171.0,73.0,86.0,1281.0,252.0,3
1,153.0,45.0,84.0,575.0,91.0,3
1,125.0,16.0,85.0,489.0,62.0,3
0,161.0,61.0,84.0,1482.0,256.0,3
0,182.0,53.0,76.0,1335.0,210.0,3
1,159.0,37.0,100.0,682.0,127.0,3
0,139.0,42.0,92.0,992.0,217.0,3
0,148.0,33.0,90.0,1095.0,204.0,3
1,149.0,36.0,94.0,596.0,96.0,3
1,113.0,57.0,89.0,550.0,93.0,3
1,183.0,54.0,97.0,795.0,132.0,3
1,127.0,18.0,85.0,507.0,84.0,3
0,143.0,7.0,100.0,981.0,196.0,3
0,171.0,13.0,93.0,1105.0,191.0,3
1,186.0,28.0,102.0,733.0,116.0,3
1,151.0,11.0,106.0,548.0,99.0,3
1,180.0,51.0,98.0,687.0,114.0,3
0,120.0,9.0,86.0,931.0,176.0,3
1,116.0,29.0,92.0,475.0,93.0,3
1,101.0,67.0,106.0,554.0,121.0,3
0,156.0,52.0,81.0,1154.0,191.0,3
1,119.0,1.0,62.0,403.0,58.0,3
0,160.0,47.0,106.0,1325.0,254.0,3
0,158.0,17.0,101.0,1128.0,204.0,3
1,188.0,54.0,95.0,761.0,122.0,3
0,137.0,4.0,86.0,839.0,156.0,3
0,192.0,59.0,83.0,1499.0,234.0,3
1,130.0,33.0,96.0,546.0,113.0,3
1,186.0,67.0,105.0,766.0,136.0,3
1,161.0,60.0,96.0,648.0,118.0,3
0,161.0,7.0,78.0,1096.0,176.0,3
0,192.0,10.0,92.0,1405.0,227.0,3
1,130.0,19.0,75.0,508.0,75.0,3
1,139.0,65.0,98.0,678.0,128.0,3
0,195.0,25.0,109.0,1357.0,235.0,3
0,127.0,72.0,102.0,1136.0,248.0,3
1,195.0,57.0,95.0,839.0,133.0,3
0,130.0,23.0,106.0,964.0,194.0,3
1,128.0,40.0,97.0,579.0,104.0,3
1,79.0,71.0,96.0,444.0,126.0,3
0,161.0,40.0,81.0,1231.0,197.0,3
1,172.0,15.0,117.0,670.0,121.0,3
0,132.0,25.0,73.0,1119.0,178.0,3
1,164.0,13.0,103.0,574.0,95.0,3
0,144.0,48.0,83.0,1067.0,182.0,3
1,96.0,34.0,84.0,316.0,63.0,3
1,198.0,20.0,73.0,734.0,100.0,3
1,158.0,24.0,67.0,575.0,80.0,3
1,171.0,3.0,71.0,635.0,76.0,3
0,212.0,54.0,109.0,1597.0,268.0,3
0,156.0,78.0,98.0,1463.0,242.0,3
0,200.0,35.0,86.0,1338.0,185.0,3
0,153.0,76.0,86.0,1429.0,252.0,3
1,153.0,106.0,77.0,742.0,129.0,3
1,180.0,34.0,73.0,705.0,108.0,3
0,101.0,22.0,71.0,716.0,143.0,3
1,147.0,55.0,89.0,653.0,105.0,3
1,160.0,76.0,69.0,766.0,125.0,3
0,157.0,86.0,93.0,1385.0,266.0,3
0,103.0,39.0,101.0,842.0,183.0,3
0,110.0,43.0,91.0,978.0,187.0,3
0,153.0,47.0,84.0,1026.0,171.0,3
1,138.0,22.0,75.0,583.0,85.0,3
1,165.0,30.0,84.0,618.0,97.0,3
0,138.0,10.0,84.0,1090.0,178.0,3
0,167.0,43.0,84.0,1322.0,221.0,3
1,108.0,41.0,95.0,471.0,105.0,3
1,155.0,40.0,98.0,598.0,112.0,3
1,138.0,42.0,85.0,594.0,102.0,3
1,156.0,4.0,94.0,605.0,91.0,3
0,136.0,37.0,92.0,952.0,151.0,3
0,165.0,25.0,92.0,1171.0,207.0,3
1,169.0,23.0,72.0,627.0,92.0,3
0,166.0,51.0,113.0,1160.0,259.0,3
1,197.0,36.0,100.0,743.0,127.0,3
0,157.0,58.0,65.0,1183.0,213.0,3
0,144.0,49.0,96.0,1053.0,188.0,3
0,86.0,41.0,87.0,714.0,191.0,3
0,198.0,5.0,83.0,1317.0,196.0,3
0,163.0,78.0,104.0,1438.0,304.0,3
1,192.0,54.0,91.0,755.0,112.0,3
1,174.0,22.0,77.0,650.0,97.0,3
1,121.0,59.0,94.0,647.0,120.0,3
0,152.0,60.0,93.0,1317.0,233.0,3
1,214.0,35.0,101.0,802.0,126.0,3
1,139.0,28.0,107.0,594.0,105.0,3
0,157.0,20.0,89.0,1185.0,187.0,3
0,154.0,17.0,118.0,1179.0,203.0,3
1,117.0,83.0,92.0,707.0,120.0,3
1,111.0,28.0,92.0,483.0,80.0,3
1,141.0,28.0,82.0,551.0,97.0,3
1,138.0,43.0,83.0,540.0,90.0,3
1,157.0,57.0,79.0,681.0,117.0,3
1,146.0,76.0,91.0,687.0,135.0,3
0,154.0,25.0,85.0,1323.0,196.0,3
0,163.0,11.0,90.0,1057.0,164.0,3
1,129.0,53.0,76.0,543.0,94.0,3
1,195.0,33.0,100.0,777.0,119.0,3
0,176.0,69.0,78.0,1283.0,221.0,3
1,163.0,15.0,97.0,602.0,118.0,3
0,133.0,30.0,83.0,975.0,176.0,3
1,189.0,67.0,88.0,836.0,144.0,3
0,178.0,19.0,99.0,1250.0,200.0,3
1,192.0,15.0,77.0,652.0,95.0,3
1,161.0,11.0,80.0,590.0,89.0,3
1,108.0,50.0,99.0,616.0,115.0,3
0,78.0,177.0,93.0,1223.0,322.0,4
0,61.0,106.0,77.0,724.0,185.0,4
0,36.0,134.0,88.0,1015.0,269.0,4
1,75.0,135.0,81.0,527.0,129.0,4
1,58.0,122.0,88.0,497.0,124.0,4
1,48.0,112.0,81.0,479.0,117.0,4
0,74.0,87.0,105.0,808.0,220.0,4
1,42.0,123.0,80.0,483.0,117.0,4
1,4.0,168.0,83.0,443.0,139.0,4
0,66.0,150.0,87.0,1003.0,258.0,4
0,120.0,98.0,106.0,1264.0,264.0,4
1,71.0,111.0,97.0,485.0,119.0,4
1,30.0,173.0,82.0,569.0,161.0,4
0,58.0,76.0,99.0,812.0,215.0,4
1,91.0,115.0,108.0,543.0,121.0,4
1,83.0,142.0,97.0,643.0,144.0,4
0,53.0,174.0,96.0,1206.0,308.0,4
1,57.0,99.0,96.0,514.0,120.0,4
0,73.0,145.0,86.0,1103.0,244.0,4
0,62.0,93.0,93.0,678.0,216.0,4
1,62.0,136.0,102.0,563.0,167.0,4
0,62.0,169.0,75.0,1020.0,269.0,4
1,53.0,94.0,85.0,361.0,115.0,4
0,53.0,136.0,95.0,1119.0,272.0,4
0,95.0,118.0,91.0,1109.0,256.0,4
0,53.0,116.0,65.0,752.0,210.0,4
0,41.0,176.0,87.0,1024.0,285.0,4
0,81.0,107.0,87.0,965.0,205.0,4
1,31.0,149.0,73.0,443.0,127.0,4
1,72.0,142.0,101.0,583.0,163.0,4
0,60.0,128.0,95.0,950.0,286.0,4
0,93.0,116.0,76.0,1041.0,240.0,4
0,57.0,103.0,85.0,881.0,224.0,4
0,72.0,127.0,97.0,1010.0,234.0,4
1,63.0,115.0,107.0,604.0,145.0,4
1,57.0,77.0,83.0,384.0,75.0,4
1,39.0,112.0,95.0,379.0,99.0,4
1,52.0,89.0,70.0,384.0,101.0,4
1,93.0,87.0,105.0,671.0,146.0,4
0,68.0,159.0,69.0,1139.0,252.0,4
0,60.0,95.0,111.0,963.0,297.0,4
1,60.0,179.0,83.0,612.0,167.0,4
0,36.0,103.0,91.0,780.0,238.0,4
0,59.0,103.0,82.0,712.0,222.0,4
1,73.0,94.0,108.0,541.0,116.0,4
1,58.0,95.0,81.0,479.0,107.0,4
0,23.0,101.0,81.0,448.0,191.0,4
0,44.0,106.0,83.0,833.0,263.0,4
1,56.0,157.0,98.0,563.0,151.0,4
0,85.0,159.0,87.0,1198.0,279.0,4
1,70.0,84.0,92.0,404.0,93.0,4
1,36.0,121.0,126.0,494.0,140.0,4
0,66.0,118.0,83.0,954.0,257.0,4
1,66.0,157.0,91.0,585.0,137.0,4
1,75.0,92.0,81.0,520.0,107.0,4
0,71.0,95.0,94.0,873.0,237.0,4
1,60.0,113.0,92.0,544.0,116.0,4
1,63.0,135.0,94.0,592.0,127.0,4
1,57.0,123.0,76.0,491.0,118.0,4
0,88.0,145.0,78.0,1129.0,241.0,4
1,62.0,107.0,94.0,478.0,105.0,4
1,67.0,116.0,100.0,525.0,131.0,4
0,52.0,89.0,94.0,828.0,210.0,4
0,60.0,179.0,87.0,1158.0,313.0,4
0,73.0,103.0,94.0,1053.0,247.0,4
1,64.0,114.0,100.0,458.0,120.0,4
0,85.0,143.0,94.0,1169.0,275.0,4
1,85.0,157.0,87.0,580.0,147.0,4
0,88.0,132.0,97.0,903.0,254.0,4
1,74.0,108.0,94.0,531.0,135.0,4
0,69.0,96.0,80.0,732.0,219.0,4
1,36.0,90.0,96.0,370.0,114.0,4
1,103.0,108.0,85.0,608.0,130.0,4
0,72.0,108.0,108.0,961.0,266.0,4
1,68.0,102.0,95.0,416.0,125.0,4
1,63.0,84.0,83.0,380.0,93.0,4
0,23.0,143.0,100.0,847.0,253.0,4
1,69.0,126.0,88.0,546.0,135.0,4
1,82.0,121.0,77.0,663.0,141.0,4
1,99.0,114.0,82.0,572.0,128.0,4
0,60.0,106.0,103.0,975.0,251.0,4
0,54.0,136.0,106.0,1108.0,253.0,4
0,64.0,136.0,94.0,906.0,220.0,4
1,45.0,138.0,108.0,476.0,138.0,4
1,32.0,76.0,91.0,316.0,107.0,4
0,47.0,138.0,98.0,966.0,218.0,4
1,62.0,109.0,89.0,539.0,116.0,4
0,73.0,117.0,106.0,1109.0,296.0,4
1,111.0,80.0,60.0,530.0,97.0,4
0,73.0,100.0,101.0,993.0,253.0,4
0,112.0,101.0,73.0,989.0,245.0,4
1,62.0,137.0,79.0,564.0,143.0,4
1,43.0,107.0,91.0,476.0,111.0,4
0,23.0,114.0,88.0,657.0,227.0,4
0,89.0,130.0,87.0,1037.0,276.0,4
1,70.0,150.0,73.0,615.0,145.0,4
1,46.0,121.0,89.0,465.0,109.0,4
0,81.0,79.0,82.0,918.0,170.0,4
0,76.0,84.0,85.0,975.0,221.0,4
1,64.0,83.0,122.0,461.0,135.0,4
0,67.0,117.0,92.0,865.0,219.0,4
0,60.0,126.0,111.0,1125.0,270.0,4
1,63.0,148.0,90.0,608.0,151.0,4
1,78.0,119.0,81.0,595.0,131.0,4
1,77.0,85.0,68.0,388.0,88.0,4
1,47.0,126.0,97.0,501.0,133.0,4
0,35.0,147.0,94.0,908.0,300.0,4
0,42.0,108.0,83.0,782.0,251.0,4
1,57.0,73.0,67.0,374.0,83.0,4
1,39.0,114.0,91.0,432.0,117.0,4
1,74.0,96.0,97.0,558.0,144.0,4
0,37.0,177.0,107.0,1128.0,335.0,4
1,57.0,112.0,79.0,430.0,110.0,4
1,86.0,149.0,94.0,708.0,173.0,4
0,75.0,119.0,78.0,866.0,215.0,4
1,15.0,112.0,100.0,384.0,124.0,4
0,72.0,135.0,108.0,1116.0,274.0,4
0,47.0,87.0,89.0,743.0,191.0,4
1,76.0,111.0,77.0,460.0,117.0,4
0,29.0,156.0,90.0,820.0,255.0,4
0,80.0,135.0,77.0,1140.0,292.0,4
1,60.0,118.0,84.0,604.0,122.0,4
1,86.0,127.0,90.0,537.0,117.0,4
1,81.0,113.0,88.0,554.0,114.0,4
0,35.0,113.0,108.0,716.0,243.0,4
0,39.0,119.0,99.0,786.0,248.0,4
1,49.0,153.0,78.0,508.0,135.0,4
1,84.0,115.0,93.0,581.0,145.0,4
0,54.0,117.0,95.0,938.0,248.0,4
0,89.0,89.0,88.0,869.0,213.0,4
1,79.0,117.0,93.0,566.0,123.0,4
0,52.0,91.0,95.0,711.0,221.0,4
0,66.0,102.0,92.0,868.0,227.0,4
1,88.0,102.0,105.0,595.0,130.0,4
0,66.0,117.0,110.0,906.0,270.0,4
1,45.0,108.0,87.0,472.0,102.0,4
0,54.0,84.0,73.0,739.0,206.0,4
1,42.0,117.0,99.0,458.0,123.0,4
0,72.0,131.0,96.0,1105.0,335.0,4
1,61.0,137.0,92.0,600.0,125.0,4
1,49.0,175.0,99.0,593.0,166.0,4
1,54.0,149.0,109.0,579.0,145.0,4
1,27.0,171.0,100.0,526.0,142.0,4
0,76.0,83.0,84.0,742.0,228.0,4
0,93.0,82.0,81.0,916.0,197.0,4
0,62.0,145.0,88.0,1099.0,277.0,4
0,92.0,95.0,92.0,1051.0,211.0,4
1,112.0,166.0,81.0,719.0,158.0,4
0,62.0,89.0,89.0,923.0,192.0,4
0,51.0,124.0,82.0,810.0,221.0,4
1,77.0,91.0,79.0,502.0,103.0,4
1,92.0,122.0,80.0,588.0,132.0,4
0,99.0,153.0,120.0,1137.0,343.0,4
0,65.0,90.0,81.0,650.0,151.0,4
0,68.0,118.0,88.0,874.0,200.0,4
0,71.0,82.0,98.0,905.0,231.0,4
1,51.0,137.0,78.0,471.0,125.0,4
1,58.0,127.0,75.0,545.0,97.0,4
0,39.0,131.0,89.0,909.0,268.0,4
0,68.0,149.0,79.0,1147.0,283.0,4
1,67.0,108.0,90.0,492.0,137.0,4
1,66.0,130.0,107.0,554.0,163.0,4
1,67.0,158.0,102.0,633.0,157.0,4
1,29.0,74.0,77.0,294.0,68.0,4
0,64.0,130.0,88.0,979.0,209.0,4
0,54.0,104.0,107.0,930.0,263.0,4
1,52.0,101.0,62.0,414.0,100.0,4
0,74.0,97.0,84.0,968.0,218.0,4
1,63.0,116.0,106.0,437.0,104.0,4
0,79.0,114.0,69.0,843.0,222.0,4
0,73.0,147.0,99.0,1035.0,284.0,4
0,67.0,103.0,94.0,958.0,225.0,4
0,32.0,90.0,84.0,647.0,185.0,4
0,93.0,132.0,94.0,1143.0,311.0,4
1,76.0,143.0,105.0,511.0,154.0,4
1,51.0,89.0,92.0,433.0,110.0,4
1,80.0,115.0,108.0,707.0,144.0,4
0,81.0,124.0,92.0,1071.0,269.0,4
1,62.0,125.0,89.0,554.0,122.0,4
1,57.0,126.0,99.0,538.0,152.0,4
0,49.0,123.0,78.0,820.0,264.0,4
0,47.0,156.0,83.0,1095.0,290.0,4
1,96.0,128.0,92.0,574.0,150.0,4
1,56.0,165.0,95.0,645.0,158.0,4
1,56.0,90.0,81.0,431.0,109.0,4
1,68.0,125.0,91.0,561.0,148.0,4
1,78.0,131.0,103.0,646.0,168.0,4
1,92.0,98.0,91.0,584.0,111.0,4
0,54.0,135.0,107.0,1175.0,276.0,4
0,40.0,107.0,90.0,701.0,229.0,4
1,76.0,110.0,94.0,687.0,131.0,4
1,61.0,149.0,93.0,563.0,134.0,4
0,87.0,121.0,102.0,1141.0,252.0,4
1,44.0,105.0,85.0,409.0,103.0,4
0,58.0,179.0,101.0,1216.0,311.0,4
1,85.0,178.0,104.0,794.0,189.0,4
0,48.0,128.0,81.0,978.0,233.0,4
0,45.0,127.0,81.0,928.0,228.0,4
1,41.0,126.0,103.0,486.0,152.0,4
1,73.0,124.0,86.0,541.0,136.0,4
0,41.0,43.0,51.0,342.0,78.0,5
0,54.0,13.0,32.0,325.0,41.0,5
0,65.0,33.0,12.0,492.0,62.0,5
1,78.0,19.0,105.0,428.0,92.0,5
1,34.0,34.0,18.0,184.0,21.0,5
1,92.0,20.0,4.0,342.0,25.0,5
0,60.0,72.0,59.0,770.0,174.0,5
1,54.0,17.0,45.0,215.0,36.0,5
1,59.0,23.0,70.0,259.0,45.0,5
0,59.0,30.0,28.0,520.0,76.0,5
0,80.0,73.0,72.0,864.0,162.0,5
1,38.0,54.0,46.0,249.0,58.0,5
1,85.0,21.0,43.0,312.0,34.0,5
0,91.0,58.0,48.0,662.0,114.0,5
1,54.0,79.0,52.0,316.0,61.0,5
1,32.0,54.0,54.0,276.0,44.0,5
0,77.0,52.0,60.0,659.0,135.0,5
1,60.0,50.0,40.0,267.0,41.0,5
0,30.0,28.0,58.0,318.0,97.0,5
0,74.0,44.0,36.0,592.0,83.0,5
1,89.0,66.0,61.0,348.0,70.0,5
0,72.0,10.0,17.0,433.0,44.0,5
1,92.0,27.0,17.0,397.0,41.0,5
0,60.0,48.0,11.0,554.0,69.0,5
0,68.0,40.0,40.0,477.0,84.0,5
0,26.0,2.0,21.0,165.0,22.0,5
0,75.0,30.0,47.0,588.0,116.0,5
0,69.0,30.0,33.0,484.0,87.0,5
1,55.0,8.0,23.0,188.0,24.0,5
1,37.0,62.0,14.0,260.0,39.0,5
0,101.0,48.0,38.0,640.0,129.0,5
0,27.0,11.0,35.0,239.0,39.0,5
0,20.0,27.0,26.0,189.0,25.0,5
0,39.0,54.0,38.0,431.0,85.0,5
1,79.0,77.0,13.0,452.0,66.0,5
1,48.0,22.0,19.0,201.0,19.0,5
1,48.0,47.0,33.0,256.0,36.0,5
1,57.0,5.0,42.0,232.0,41.0,5
1,49.0,73.0,38.0,304.0,50.0,5
0,72.0,4.0,44.0,481.0,77.0,5
0,68.0,86.0,16.0,763.0,131.0,5
1,78.0,22.0,28.0,338.0,37.0,5
0,66.0,40.0,49.0,598.0,109.0,5
0,36.0,22.0,28.0,276.0,44.0,5
1,67.0,80.0,61.0,420.0,84.0,5
1,60.0,20.0,31.0,231.0,35.0,5
0,21.0,19.0,40.0,191.0,44.0,5
0,97.0,23.0,47.0,653.0,103.0,5
1,22.0,56.0,63.0,262.0,58.0,5
0,72.0,30.0,32.0,443.0,69.0,5
1,62.0,41.0,15.0,301.0,31.0,5
1,72.0,124.0,27.0,508.0,90.0,5
0,53.0,23.0,71.0,458.0,111.0,5
1,81.0,40.0,81.0,382.0,76.0,5
1,70.0,19.0,32.0,284.0,39.0,5
0,87.0,47.0,49.0,755.0,128.0,5
1,40.0,42.0,27.0,238.0,36.0,5
1,20.0,46.0,49.0,175.0,37.0,5
1,70.0,12.0,13.0,264.0,25.0,5
1,89.0,15.0,52.0,295.0,44.0,5
1,54.0,46.0,59.0,336.0,78.0,5
1,49.0,61.0,41.0,326.0,66.0,5
0,50.0,47.0,30.0,515.0,85.0,5
0,44.0,31.0,37.0,310.0,66.0,5
0,60.0,47.0,62.0,610.0,122.0,5
1,123.0,60.0,45.0,584.0,93.0,5
0,72.0,47.0,12.0,566.0,75.0,5
1,40.0,30.0,42.0,230.0,41.0,5
0,101.0,53.0,25.0,842.0,117.0,5
1,93.0,45.0,31.0,428.0,67.0,5
0,68.0,18.0,57.0,482.0,89.0,5
1,75.0,51.0,20.0,355.0,40.0,5
1,65.0,27.0,53.0,274.0,38.0,5
0,36.0,80.0,67.0,496.0,116.0,5
1,101.0,48.0,72.0,427.0,66.0,5
1,95.0,23.0,25.0,347.0,34.0,5
0,76.0,61.0,35.0,719.0,97.0,5
1,52.0,34.0,51.0,265.0,59.0,5
1,59.0,13.0,14.0,232.0,19.0,5
1,41.0,21.0,56.0,204.0,37.0,5
0,64.0,68.0,28.0,597.0,93.0,5
0,34.0,75.0,31.0,600.0,115.0,5
0,73.0,45.0,22.0,645.0,84.0,5
1,80.0,80.0,47.0,393.0,63.0,5
1,65.0,41.0,2.0,296.0,30.0,5
0,66.0,56.0,43.0,572.0,112.0,5
1,89.0,36.0,50.0,385.0,61.0,5
0,68.0,75.0,16.0,620.0,105.0,5
1,48.0,1.0,63.0,203.0,42.0,5
0,80.0,62.0,63.0,863.0,155.0,5
0,68.0,8.0,10.0,412.0,36.0,5
1,48.0,15.0,21.0,204.0,21.0,5
1,35.0,40.0,52.0,243.0,44.0,5
0,57.0,33.0,76.0,465.0,124.0,5
0,58.0,32.0,15.0,456.0,50.0,5
1,53.0,7.0,55.0,166.0,37.0,5
1,56.0,35.0,65.0,314.0,83.0,5
0,54.0,21.0,10.0,320.0,37.0,5
0,41.0,27.0,31.0,304.0,50.0,5
1,80.0,113.0,33.0,509.0,91.0,5
0,68.0,42.0,31.0,605.0,92.0,5
0,64.0,87.0,27.0,727.0,151.0,5
1,70.0,37.0,100.0,456.0,84.0,5
1,62.0,20.0,30.0,250.0,21.0,5
1,75.0,3.0,37.0,277.0,28.0,5
1,56.0,54.0,14.0,299.0,38.0,5
0,80.0,46.0,41.0,642.0,98.0,5
0,69.0,23.0,41.0,467.0,72.0,5
1,84.0,3.0,27.0,329.0,36.0,5
1,91.0,39.0,18.0,417.0,48.0,5
1,77.0,53.0,60.0,420.0,72.0,5
0,57.0,77.0,56.0,679.0,171.0,5
1,67.0,17.0,18.0,269.0,24.0,5
1,91.0,47.0,49.0,391.0,62.0,5
0,49.0,15.0,52.0,344.0,75.0,5
1,19.0,59.0,19.0,199.0,34.0,5
0,90.0,79.0,5.0,738.0,134.0,5
0,83.0,34.0,13.0,594.0,66.0,5
1,72.0,13.0,48.0,333.0,46.0,5
0,57.0,37.0,26.0,421.0,68.0,5
0,53.0,13.0,6.0,324.0,32.0,5
1,75.0,24.0,2.0,259.0,30.0,5
1,89.0,37.0,42.0,371.0,55.0,5
1,74.0,32.0,14.0,343.0,32.0,5
0,45.0,80.0,87.0,670.0,145.0,5
0,67.0,58.0,34.0,528.0,112.0,5
1,39.0,14.0,25.0,175.0,16.0,5
1,77.0,43.0,59.0,424.0,79.0,5
0,95.0,50.0,44.0,745.0,129.0,5
0,84.0,34.0,81.0,651.0,148.0,5
1,73.0,43.0,34.0,309.0,52.0,5
0,91.0,49.0,24.0,546.0,86.0,5
0,76.0,43.0,16.0,585.0,97.0,5
1,75.0,71.0,31.0,326.0,68.0,5
0,49.0,84.0,54.0,671.0,142.0,5
1,109.0,31.0,31.0,423.0,55.0,5
0,35.0,8.0,54.0,301.0,60.0,5
1,86.0,58.0,38.0,425.0,72.0,5
0,52.0,52.0,17.0,458.0,64.0,5
1,54.0,41.0,1.0,226.0,30.0,5
1,36.0,59.0,8.0,258.0,37.0,5
1,26.0,83.0,38.0,286.0,57.0,5
1,33.0,61.0,21.0,235.0,42.0,5
0,95.0,25.0,42.0,586.0,105.0,5
0,78.0,19.0,34.0,582.0,80.0,5
0,57.0,33.0,46.0,408.0,98.0,5
0,58.0,42.0,38.0,510.0,80.0,5
1,42.0,19.0,37.0,195.0,31.0,5
0,36.0,36.0,23.0,325.0,52.0,5
0,32.0,22.0,39.0,286.0,63.0,5
1,63.0,17.0,56.0,268.0,40.0,5
1,29.0,18.0,46.0,165.0,27.0,5
0,70.0,108.0,26.0,752.0,168.0,5
0,82.0,19.0,67.0,580.0,130.0,5
0,66.0,34.0,54.0,532.0,97.0,5
0,55.0,55.0,51.0,549.0,126.0,5
1,38.0,15.0,6.0,136.0,12.0,5
1,54.0,11.0,0.0,201.0,13.0,5
0,53.0,36.0,57.0,437.0,94.0,5
