Y,red,green,blue,ir_3,vis_3,E
1,31.0,47.0,98.0,444.0,128.0,2
0,6.0,17.0,91.0,219.0,87.0,2
0,28.0,37.0,64.0,362.0,116.0,2
0,12.0,18.0,72.0,198.0,75.0,2
1,39.0,27.0,94.0,384.0,99.0,2
1,18.0,90.0,96.0,535.0,179.0,2
0,24.0,16.0,90.0,330.0,114.0,2
1,34.0,1.0,107.0,302.0,98.0,2
1,10.0,49.0,97.0,317.0,122.0,2
1,28.0,48.0,81.0,386.0,118.0,2
1,9.0,36.0,88.0,275.0,99.0,2
0,41.0,62.0,90.0,631.0,174.0,2
1,17.0,51.0,117.0,405.0,152.0,2
0,26.0,4.0,73.0,261.0,89.0,2
1,41.0,44.0,90.0,438.0,124.0,2
1,59.0,15.0,76.0,353.0,68.0,2
1,17.0,35.0,78.0,249.0,90.0,2
1,5.0,28.0,84.0,229.0,86.0,2
1,57.0,20.0,107.0,377.0,106.0,2
1,64.0,146.0,92.0,964.0,237.0,3
1,70.0,102.0,77.0,699.0,158.0,3
1,54.0,88.0,78.0,523.0,131.0,3
0,51.0,72.0,72.0,650.0,168.0,3
1,55.0,97.0,92.0,729.0,184.0,3
1,90.0,99.0,93.0,910.0,193.0,3
0,57.0,67.0,81.0,636.0,165.0,3
1,15.0,80.0,106.0,497.0,189.0,3
1,96.0,76.0,107.0,792.0,195.0,3
1,78.0,106.0,105.0,648.0,212.0,3
1,69.0,121.0,97.0,827.0,206.0,3
0,52.0,108.0,92.0,795.0,220.0,3
1,110.0,147.0,99.0,1173.0,245.0,3
0,60.0,99.0,66.0,880.0,214.0,3
1,77.0,106.0,94.0,758.0,196.0,3
1,52.0,89.0,82.0,564.0,151.0,3
0,72.0,140.0,82.0,1112.0,305.0,3
0,42.0,109.0,87.0,845.0,232.0,3
0,75.0,97.0,78.0,885.0,205.0,3
0,56.0,89.0,85.0,648.0,200.0,3
0,75.0,100.0,92.0,893.0,220.0,3
0,72.0,76.0,88.0,912.0,211.0,3
0,66.0,85.0,89.0,908.0,216.0,3
0,64.0,99.0,97.0,926.0,253.0,3
1,85.0,86.0,91.0,758.0,204.0,3
0,30.0,94.0,90.0,518.0,170.0,3
0,80.0,118.0,85.0,931.0,236.0,3
0,63.0,71.0,87.0,740.0,182.0,3
1,51.0,129.0,79.0,851.0,227.0,3
0,70.0,85.0,93.0,946.0,223.0,3
1,87.0,111.0,107.0,1053.0,261.0,3
0,114.0,76.0,86.0,1333.0,296.0,3
0,69.0,105.0,92.0,958.0,242.0,3
0,55.0,95.0,99.0,663.0,202.0,3
0,83.0,120.0,92.0,1111.0,278.0,3
1,66.0,87.0,98.0,797.0,221.0,3
0,70.0,98.0,88.0,1022.0,256.0,3
0,76.0,103.0,102.0,940.0,228.0,3
1,39.0,87.0,101.0,636.0,169.0,3
1,29.0,75.0,77.0,490.0,140.0,3
1,72.0,112.0,99.0,888.0,219.0,3
1,86.0,90.0,77.0,888.0,176.0,3
1,88.0,119.0,101.0,939.0,205.0,3
0,80.0,98.0,89.0,1177.0,200.0,3
1,77.0,74.0,100.0,809.0,191.0,3
0,60.0,124.0,93.0,1009.0,252.0,3
0,68.0,113.0,91.0,964.0,238.0,3
1,54.0,77.0,94.0,542.0,137.0,3
1,69.0,121.0,124.0,843.0,274.0,3
1,96.0,70.0,92.0,682.0,160.0,3
0,54.0,82.0,70.0,788.0,168.0,3
1,69.0,81.0,91.0,729.0,186.0,3
0,90.0,128.0,96.0,1221.0,234.0,3
1,74.0,109.0,82.0,757.0,194.0,3
1,61.0,87.0,74.0,731.0,170.0,3
1,53.0,87.0,92.0,645.0,154.0,3
1,46.0,143.0,59.0,713.0,171.0,3
1,90.0,109.0,102.0,860.0,212.0,3
0,106.0,95.0,100.0,1326.0,258.0,3
0,82.0,70.0,99.0,875.0,215.0,3
0,68.0,97.0,95.0,745.0,227.0,3
1,53.0,84.0,85.0,627.0,167.0,3
0,68.0,91.0,85.0,860.0,233.0,3
0,83.0,108.0,116.0,1010.0,320.0,3
1,84.0,112.0,80.0,888.0,193.0,3
1,73.0,98.0,85.0,801.0,172.0,3
1,67.0,82.0,77.0,620.0,147.0,3
1,90.0,89.0,98.0,699.0,195.0,3
1,52.0,78.0,103.0,632.0,152.0,3
0,62.0,74.0,97.0,759.0,177.0,3
1,55.0,100.0,62.0,608.0,168.0,3
1,57.0,147.0,108.0,921.0,218.0,3
1,70.0,123.0,87.0,905.0,227.0,3
0,91.0,80.0,79.0,932.0,195.0,3
1,58.0,90.0,95.0,651.0,175.0,3
1,84.0,105.0,106.0,700.0,213.0,3
1,56.0,131.0,84.0,890.0,226.0,3
0,79.0,112.0,78.0,1022.0,222.0,3
1,35.0,65.0,91.0,455.0,144.0,3
1,37.0,80.0,95.0,511.0,163.0,3
1,66.0,70.0,97.0,721.0,194.0,3
0,90.0,97.0,92.0,834.0,193.0,3
1,106.0,120.0,105.0,1012.0,248.0,3
1,26.0,103.0,62.0,538.0,151.0,3
0,70.0,145.0,84.0,988.0,218.0,3
1,101.0,114.0,83.0,943.0,218.0,3
0,72.0,131.0,84.0,1057.0,287.0,3
1,50.0,112.0,99.0,783.0,206.0,3
0,89.0,87.0,73.0,1084.0,212.0,3
1,107.0,127.0,90.0,1108.0,247.0,3
1,78.0,110.0,109.0,1022.0,220.0,3
1,84.0,75.0,89.0,762.0,166.0,3
1,53.0,105.0,124.0,725.0,237.0,3
1,40.0,113.0,98.0,692.0,174.0,3
0,66.0,86.0,89.0,721.0,187.0,3
0,49.0,146.0,91.0,879.0,238.0,3
1,41.0,120.0,97.0,686.0,176.0,3
1,46.0,97.0,93.0,604.0,187.0,3
0,72.0,112.0,82.0,933.0,225.0,3
0,82.0,109.0,76.0,879.0,215.0,3
1,54.0,101.0,73.0,735.0,165.0,3
1,62.0,89.0,95.0,766.0,180.0,3
0,76.0,104.0,91.0,1121.0,262.0,3
0,68.0,104.0,85.0,915.0,236.0,3
0,27.0,66.0,105.0,568.0,158.0,3
1,56.0,98.0,102.0,679.0,200.0,3
0,25.0,147.0,88.0,757.0,234.0,3
1,75.0,85.0,100.0,869.0,187.0,3
0,47.0,99.0,83.0,775.0,181.0,3
0,55.0,72.0,68.0,646.0,155.0,3
1,77.0,137.0,83.0,971.0,235.0,3
1,45.0,95.0,93.0,549.0,144.0,3
1,68.0,63.0,93.0,630.0,170.0,3
1,27.0,71.0,81.0,389.0,121.0,3
1,67.0,71.0,88.0,749.0,149.0,3
1,37.0,94.0,91.0,617.0,175.0,3
1,73.0,82.0,85.0,889.0,186.0,3
0,96.0,77.0,100.0,1060.0,266.0,3
0,51.0,86.0,88.0,626.0,168.0,3
1,82.0,95.0,87.0,967.0,191.0,3
0,60.0,71.0,113.0,767.0,228.0,3
1,80.0,92.0,64.0,786.0,138.0,3
1,80.0,79.0,95.0,843.0,205.0,3
0,66.0,94.0,73.0,866.0,179.0,3
1,88.0,113.0,87.0,940.0,222.0,3
0,82.0,123.0,77.0,1170.0,231.0,3
1,52.0,129.0,95.0,846.0,241.0,3
0,70.0,76.0,108.0,897.0,220.0,3
0,111.0,102.0,80.0,1394.0,287.0,3
1,53.0,96.0,97.0,705.0,162.0,3
1,40.0,136.0,107.0,801.0,237.0,3
0,73.0,105.0,110.0,1038.0,295.0,3
1,73.0,118.0,75.0,794.0,169.0,3
1,100.0,114.0,101.0,945.0,212.0,3
0,135.0,108.0,99.0,1155.0,259.0,3
1,70.0,94.0,98.0,806.0,157.0,3
1,77.0,90.0,79.0,754.0,189.0,3
0,52.0,75.0,91.0,719.0,183.0,3
1,92.0,90.0,78.0,823.0,167.0,3
1,31.0,104.0,94.0,569.0,160.0,3
1,62.0,94.0,104.0,704.0,180.0,3
1,58.0,114.0,92.0,720.0,195.0,3
1,65.0,123.0,71.0,715.0,156.0,3
0,81.0,130.0,71.0,1160.0,251.0,3
1,85.0,105.0,73.0,780.0,188.0,3
0,82.0,99.0,89.0,863.0,237.0,3
1,95.0,95.0,83.0,856.0,191.0,3
0,37.0,96.0,97.0,754.0,208.0,3
0,54.0,79.0,95.0,756.0,228.0,3
0,61.0,107.0,93.0,844.0,215.0,3
1,69.0,96.0,97.0,605.0,183.0,3
0,96.0,76.0,100.0,863.0,211.0,3
0,86.0,83.0,97.0,939.0,260.0,3
1,71.0,123.0,73.0,731.0,184.0,3
1,72.0,85.0,94.0,723.0,200.0,3
0,58.0,105.0,88.0,916.0,220.0,3
1,62.0,94.0,89.0,573.0,184.0,3
0,91.0,104.0,90.0,1006.0,233.0,3
0,52.0,112.0,86.0,811.0,223.0,3
1,45.0,101.0,80.0,617.0,177.0,3
0,41.0,119.0,69.0,725.0,225.0,3
1,48.0,91.0,75.0,638.0,164.0,3
1,94.0,90.0,120.0,827.0,195.0,3
1,49.0,93.0,84.0,663.0,154.0,3
0,24.0,74.0,85.0,532.0,168.0,3
1,67.0,143.0,64.0,844.0,196.0,3
1,52.0,80.0,109.0,640.0,172.0,3
0,64.0,131.0,77.0,1087.0,254.0,3
0,71.0,97.0,60.0,826.0,186.0,3
0,71.0,90.0,91.0,788.0,195.0,3
1,77.0,102.0,72.0,865.0,172.0,3
1,49.0,113.0,87.0,699.0,184.0,3
0,82.0,102.0,105.0,945.0,270.0,3
1,83.0,101.0,101.0,770.0,180.0,3
1,72.0,138.0,94.0,808.0,233.0,3
1,92.0,90.0,78.0,856.0,156.0,3
0,67.0,77.0,95.0,954.0,232.0,3
0,60.0,117.0,112.0,852.0,264.0,3
0,56.0,123.0,94.0,999.0,287.0,3
1,56.0,105.0,68.0,655.0,155.0,3
1,101.0,144.0,90.0,1091.0,242.0,3
1,71.0,102.0,89.0,795.0,190.0,3
0,47.0,92.0,110.0,707.0,202.0,3
0,63.0,63.0,89.0,621.0,186.0,3
0,48.0,126.0,92.0,873.0,243.0,3
1,55.0,141.0,86.0,917.0,234.0,3
0,101.0,96.0,109.0,1201.0,275.0,3
1,46.0,114.0,110.0,710.0,199.0,3
1,20.0,88.0,82.0,538.0,142.0,3
0,73.0,130.0,99.0,982.0,243.0,3
0,72.0,68.0,96.0,664.0,214.0,3
0,63.0,64.0,77.0,734.0,165.0,3
1,82.0,75.0,91.0,585.0,137.0,3
1,74.0,105.0,117.0,711.0,229.0,3
0,29.0,124.0,95.0,802.0,192.0,3
0,69.0,80.0,122.0,845.0,187.0,3
1,45.0,97.0,105.0,715.0,220.0,3
0,62.0,147.0,79.0,1237.0,305.0,3
0,57.0,94.0,79.0,830.0,206.0,3
0,50.0,123.0,104.0,845.0,258.0,3
0,57.0,42.0,118.0,684.0,198.0,4
0,71.0,13.0,102.0,646.0,159.0,4
1,27.0,14.0,67.0,215.0,60.0,4
1,74.0,6.0,115.0,486.0,140.0,4
1,95.0,42.0,73.0,698.0,121.0,4
1,95.0,45.0,144.0,852.0,219.0,4
1,58.0,19.0,32.0,300.0,44.0,4
0,35.0,76.0,85.0,648.0,197.0,4
0,63.0,76.0,138.0,805.0,307.0,4
1,68.0,71.0,86.0,636.0,151.0,4
0,70.0,53.0,91.0,640.0,163.0,4
1,74.0,42.0,43.0,546.0,99.0,4
1,24.0,58.0,84.0,383.0,133.0,4
0,104.0,2.0,113.0,706.0,161.0,4
1,16.0,45.0,129.0,354.0,166.0,4
1,64.0,22.0,74.0,425.0,73.0,4
0,44.0,22.0,47.0,380.0,71.0,4
0,78.0,30.0,120.0,792.0,202.0,4
1,53.0,15.0,81.0,348.0,86.0,4
1,46.0,28.0,102.0,428.0,113.0,4
0,46.0,41.0,29.0,416.0,81.0,4
1,24.0,34.0,72.0,281.0,99.0,4
0,47.0,35.0,33.0,406.0,72.0,4
1,56.0,53.0,79.0,559.0,132.0,4
1,63.0,39.0,68.0,559.0,123.0,4
0,100.0,37.0,172.0,984.0,261.0,4
1,91.0,26.0,81.0,580.0,110.0,4
1,53.0,32.0,73.0,432.0,100.0,4
1,27.0,16.0,64.0,243.0,62.0,4
0,15.0,44.0,90.0,360.0,139.0,4
0,21.0,76.0,36.0,415.0,104.0,4
0,35.0,28.0,71.0,422.0,138.0,4
0,48.0,43.0,65.0,475.0,131.0,4
0,61.0,57.0,153.0,745.0,233.0,4
1,72.0,42.0,100.0,572.0,137.0,4
1,63.0,55.0,128.0,668.0,205.0,4
1,52.0,34.0,44.0,409.0,66.0,4
0,27.0,66.0,54.0,475.0,117.0,4
0,42.0,64.0,106.0,614.0,216.0,4
1,58.0,13.0,161.0,474.0,173.0,4
0,74.0,57.0,23.0,662.0,92.0,4
1,36.0,13.0,137.0,407.0,140.0,4
1,64.0,62.0,36.0,540.0,83.0,4
0,88.0,34.0,114.0,836.0,204.0,4
0,60.0,61.0,38.0,538.0,87.0,4
0,65.0,43.0,67.0,595.0,140.0,4
0,35.0,40.0,57.0,408.0,87.0,4
0,59.0,46.0,60.0,550.0,132.0,4
1,97.0,118.0,47.0,921.0,180.0,4
1,64.0,41.0,92.0,458.0,111.0,4
1,74.0,5.0,10.0,437.0,36.0,4
1,71.0,40.0,118.0,639.0,162.0,4
1,48.0,51.0,53.0,476.0,90.0,4
0,62.0,21.0,47.0,457.0,76.0,4
0,21.0,9.0,84.0,267.0,105.0,4
1,88.0,41.0,63.0,635.0,122.0,4
0,64.0,1.0,124.0,564.0,149.0,4
0,87.0,65.0,10.0,741.0,121.0,4
1,65.0,60.0,54.0,590.0,113.0,4
1,51.0,57.0,108.0,590.0,132.0,4
1,39.0,49.0,54.0,436.0,100.0,4
1,61.0,28.0,130.0,464.0,162.0,4
0,75.0,27.0,91.0,614.0,150.0,4
1,111.0,100.0,84.0,954.0,179.0,4
1,62.0,17.0,21.0,334.0,37.0,4
1,53.0,27.0,90.0,391.0,100.0,4
1,42.0,12.0,147.0,427.0,132.0,4
1,69.0,55.0,76.0,707.0,163.0,4
0,28.0,68.0,82.0,500.0,157.0,4
0,69.0,53.0,123.0,769.0,189.0,4
0,59.0,1.0,110.0,532.0,128.0,4
0,27.0,80.0,89.0,551.0,178.0,4
0,68.0,31.0,65.0,573.0,122.0,4
0,80.0,16.0,106.0,607.0,156.0,4
1,96.0,49.0,97.0,757.0,152.0,4
1,38.0,75.0,86.0,535.0,136.0,4
1,44.0,25.0,97.0,350.0,135.0,4
1,4.0,14.0,73.0,175.0,67.0,4
1,29.0,39.0,104.0,420.0,118.0,4
1,54.0,48.0,44.0,448.0,98.0,4
0,48.0,53.0,78.0,564.0,145.0,4
1,69.0,41.0,97.0,582.0,142.0,4
0,79.0,71.0,121.0,682.0,227.0,4
0,63.0,1.0,87.0,523.0,123.0,4
1,67.0,25.0,101.0,575.0,131.0,4
1,53.0,23.0,95.0,385.0,127.0,4
0,106.0,25.0,75.0,809.0,153.0,4
0,44.0,58.0,52.0,575.0,120.0,4
0,31.0,8.0,136.0,409.0,154.0,4
0,53.0,37.0,64.0,513.0,121.0,4
0,29.0,82.0,63.0,546.0,133.0,4
1,29.0,36.0,58.0,281.0,76.0,4
1,57.0,119.0,104.0,857.0,231.0,4
1,63.0,55.0,34.0,473.0,97.0,4
1,45.0,35.0,44.0,323.0,65.0,4
1,60.0,39.0,109.0,407.0,113.0,4
1,82.0,53.0,111.0,754.0,177.0,4
0,70.0,45.0,92.0,709.0,155.0,4
0,35.0,21.0,105.0,391.0,127.0,4
1,69.0,11.0,73.0,419.0,79.0,4
0,74.0,8.0,42.0,454.0,82.0,4
0,44.0,48.0,110.0,572.0,191.0,4
0,90.0,39.0,111.0,780.0,181.0,4
1,45.0,27.0,23.0,265.0,33.0,4
0,88.0,73.0,50.0,918.0,170.0,4
1,67.0,66.0,86.0,560.0,160.0,4
0,82.0,34.0,74.0,630.0,121.0,4
0,11.0,60.0,89.0,420.0,131.0,4
0,104.0,22.0,12.0,624.0,72.0,4
0,36.0,3.0,83.0,324.0,108.0,4
1,55.0,22.0,84.0,450.0,109.0,4
0,85.0,44.0,118.0,866.0,257.0,4
0,61.0,45.0,66.0,598.0,122.0,4
1,53.0,19.0,62.0,396.0,82.0,4
1,66.0,32.0,43.0,430.0,69.0,4
0,73.0,39.0,17.0,512.0,62.0,4
1,44.0,27.0,105.0,396.0,121.0,4
1,77.0,61.0,76.0,735.0,151.0,4
0,98.0,33.0,145.0,1083.0,242.0,4
1,74.0,30.0,99.0,545.0,124.0,4
1,78.0,91.0,77.0,631.0,142.0,4
1,98.0,2.0,118.0,667.0,141.0,4
0,100.0,49.0,126.0,1022.0,240.0,4
0,34.0,8.0,51.0,282.0,64.0,4
0,99.0,31.0,126.0,890.0,220.0,4
1,61.0,12.0,58.0,389.0,74.0,4
1,82.0,50.0,161.0,774.0,217.0,4
0,55.0,78.0,53.0,616.0,162.0,4
0,110.0,18.0,48.0,695.0,88.0,4
1,79.0,53.0,97.0,625.0,152.0,4
1,85.0,78.0,191.0,978.0,269.0,4
1,67.0,83.0,3.0,601.0,106.0,4
0,77.0,10.0,42.0,500.0,77.0,4
1,73.0,64.0,5.0,507.0,77.0,4
0,59.0,59.0,40.0,552.0,93.0,4
1,79.0,56.0,76.0,678.0,149.0,4
0,51.0,16.0,74.0,362.0,81.0,4
0,83.0,39.0,93.0,773.0,176.0,4
0,94.0,15.0,72.0,789.0,138.0,4
1,41.0,45.0,110.0,445.0,128.0,4
1,60.0,69.0,66.0,661.0,150.0,4
0,97.0,41.0,55.0,719.0,112.0,4
1,42.0,6.0,195.0,460.0,195.0,4
0,52.0,6.0,131.0,534.0,153.0,4
0,44.0,8.0,41.0,301.0,52.0,4
0,51.0,36.0,70.0,606.0,136.0,4
1,91.0,23.0,49.0,548.0,79.0,4
0,53.0,53.0,122.0,680.0,214.0,4
1,50.0,49.0,47.0,407.0,84.0,4
0,65.0,45.0,51.0,548.0,106.0,4
0,54.0,54.0,38.0,461.0,102.0,4
0,24.0,59.0,109.0,473.0,179.0,4
1,61.0,53.0,89.0,600.0,157.0,4
0,50.0,8.0,105.0,466.0,123.0,4
1,68.0,46.0,74.0,568.0,138.0,4
1,56.0,32.0,93.0,463.0,126.0,4
0,51.0,36.0,42.0,473.0,86.0,4
1,57.0,37.0,88.0,558.0,141.0,4
1,64.0,29.0,204.0,673.0,234.0,4
0,46.0,18.0,133.0,598.0,179.0,4
0,49.0,4.0,92.0,432.0,105.0,4
0,52.0,10.0,107.0,476.0,132.0,4
1,54.0,110.0,112.0,742.0,224.0,4
0,64.0,24.0,104.0,587.0,142.0,4
1,37.0,27.0,86.0,383.0,113.0,4
1,43.0,2.0,95.0,343.0,99.0,4
1,51.0,81.0,125.0,762.0,170.0,4
0,46.0,12.0,120.0,455.0,150.0,4
1,109.0,1.0,79.0,602.0,111.0,4
0,67.0,39.0,123.0,587.0,193.0,4
0,51.0,7.0,98.0,510.0,137.0,4
0,70.0,31.0,23.0,583.0,70.0,4
0,84.0,73.0,39.0,826.0,132.0,4
0,86.0,62.0,67.0,919.0,180.0,4
0,102.0,47.0,141.0,1098.0,239.0,4
0,36.0,15.0,140.0,486.0,161.0,4
0,65.0,49.0,118.0,780.0,197.0,4
1,31.0,88.0,115.0,570.0,187.0,4
0,91.0,47.0,85.0,770.0,178.0,4
1,72.0,4.0,72.0,498.0,107.0,4
1,40.0,38.0,28.0,346.0,61.0,4
1,77.0,36.0,100.0,557.0,134.0,4
1,66.0,83.0,101.0,786.0,187.0,4
1,21.0,35.0,116.0,301.0,133.0,4
1,35.0,42.0,62.0,323.0,83.0,4
1,71.0,30.0,56.0,530.0,82.0,4
1,74.0,82.0,111.0,782.0,185.0,4
0,63.0,84.0,101.0,758.0,196.0,4
0,92.0,21.0,43.0,604.0,99.0,4
1,76.0,59.0,92.0,657.0,151.0,4
0,49.0,52.0,131.0,727.0,214.0,4
1,61.0,12.0,11.0,372.0,32.0,4
0,64.0,39.0,76.0,635.0,157.0,4
0,110.0,102.0,96.0,1096.0,260.0,4
1,36.0,48.0,115.0,456.0,149.0,4
1,64.0,115.0,73.0,679.0,185.0,4
1,41.0,71.0,116.0,599.0,185.0,4
0,44.0,16.0,68.0,362.0,86.0,4
1,53.0,16.0,48.0,291.0,64.0,4
1,92.0,71.0,122.0,815.0,189.0,4
