Y,red,green,blue,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,led_3_ir,pol_2,E
0,38.0,13.0,64.0,8079.0,2343.0,854.0,306.0,334.0,90.0,0.0,0.0,1
1,97.0,24.0,87.0,16110.0,3499.0,2144.0,464.0,1584.0,59.0,20.0,50.0,1
0,41.0,34.0,100.0,10596.0,3630.0,1201.0,497.0,549.0,191.0,0.0,0.0,1
0,44.0,30.0,99.0,11075.0,3799.0,1352.0,477.0,532.0,177.0,0.0,0.0,1
0,44.0,39.0,98.0,12002.0,4450.0,1692.0,552.0,563.0,166.0,0.0,0.0,1
0,29.0,44.0,85.0,9303.0,3328.0,1181.0,394.0,445.0,164.0,0.0,0.0,1
0,26.0,15.0,79.0,6188.0,3048.0,839.0,288.0,389.0,122.0,0.0,0.0,1
1,77.0,10.0,70.0,12845.0,3139.0,1678.0,388.0,1500.0,57.0,20.0,50.0,1
0,47.0,53.0,84.0,13110.0,3825.0,1506.0,416.0,692.0,211.0,0.0,0.0,1
0,44.0,63.0,82.0,12146.0,4279.0,1643.0,487.0,676.0,189.0,0.0,0.0,1
1,72.0,26.0,104.0,12460.0,3935.0,1854.0,595.0,1544.0,67.0,20.0,50.0,1
0,46.0,2.0,102.0,11014.0,4243.0,1081.0,415.0,651.0,225.0,0.0,0.0,1
1,64.0,15.0,79.0,12240.0,3165.0,1486.0,399.0,1537.0,66.0,20.0,50.0,1
0,48.0,52.0,89.0,12025.0,4187.0,1377.0,381.0,617.0,236.0,0.0,0.0,1
1,102.0,86.0,91.0,20211.0,5449.0,3312.0,782.0,1655.0,88.0,20.0,50.0,1
1,75.0,64.0,102.0,19056.0,5412.0,2061.0,714.0,1610.0,82.0,20.0,50.0,1
0,49.0,35.0,101.0,13488.0,4059.0,1674.0,573.0,569.0,219.0,0.0,0.0,1
0,63.0,12.0,83.0,10216.0,2362.0,1381.0,422.0,704.0,172.0,0.0,0.0,1
0,48.0,3.0,105.0,8099.0,3575.0,1162.0,457.0,563.0,207.0,0.0,0.0,1
0,28.0,60.0,90.0,9398.0,3551.0,1335.0,474.0,558.0,183.0,0.0,0.0,1
1,66.0,58.0,79.0,11395.0,3257.0,1920.0,571.0,1582.0,75.0,20.0,50.0,1
1,72.0,32.0,61.0,11371.0,2823.0,2064.0,384.0,1524.0,54.0,20.0,50.0,1
0,54.0,14.0,87.0,12501.0,3630.0,1400.0,489.0,547.0,139.0,0.0,0.0,1
0,51.0,1.0,108.0,10240.0,3853.0,1458.0,489.0,604.0,201.0,0.0,0.0,1
1,75.0,17.0,75.0,12802.0,2974.0,1593.0,359.0,1484.0,51.0,20.0,50.0,1
1,93.0,14.0,81.0,19407.0,3957.0,2056.0,409.0,1591.0,61.0,20.0,50.0,1
1,82.0,20.0,87.0,15264.0,3612.0,1387.0,381.0,1578.0,62.0,20.0,50.0,1
1,66.0,0.0,103.0,13295.0,4321.0,1854.0,464.0,1528.0,59.0,20.0,50.0,1
0,62.0,51.0,83.0,13407.0,4336.0,1759.0,557.0,771.0,198.0,0.0,0.0,1
1,96.0,30.0,67.0,16998.0,3708.0,1904.0,385.0,1560.0,62.0,20.0,50.0,1
0,62.0,12.0,97.0,13735.0,4371.0,1763.0,488.0,556.0,204.0,0.0,0.0,1
1,110.0,1.0,111.0,20165.0,4897.0,2772.0,569.0,1605.0,65.0,20.0,50.0,1
0,19.0,33.0,71.0,6576.0,2836.0,1032.0,390.0,324.0,122.0,0.0,0.0,1
1,41.0,72.0,101.0,14097.0,4646.0,1784.0,635.0,1555.0,79.0,20.0,50.0,1
0,26.0,44.0,99.0,9761.0,4137.0,1436.0,523.0,466.0,165.0,0.0,0.0,1
0,66.0,2.0,92.0,13917.0,3649.0,1282.0,405.0,549.0,170.0,0.0,0.0,1
1,60.0,73.0,106.0,16780.0,5727.0,2424.0,694.0,1580.0,99.0,20.0,50.0,1
1,67.0,15.0,93.0,10847.0,3365.0,1738.0,524.0,1545.0,69.0,20.0,50.0,1
1,26.0,73.0,107.0,12006.0,5255.0,1567.0,615.0,1582.0,87.0,20.0,50.0,1
1,68.0,75.0,95.0,18085.0,4721.0,2181.0,676.0,1598.0,92.0,20.0,50.0,1
1,54.0,60.0,101.0,14136.0,4515.0,1986.0,650.0,1576.0,69.0,20.0,50.0,1
1,87.0,17.0,85.0,14448.0,3431.0,1927.0,480.0,1555.0,56.0,20.0,50.0,1
1,94.0,38.0,90.0,18474.0,4161.0,2221.0,538.0,1565.0,82.0,20.0,50.0,1
0,37.0,85.0,83.0,15245.0,4334.0,2090.0,594.0,583.0,198.0,0.0,0.0,1
0,47.0,29.0,110.0,11756.0,3818.0,1540.0,488.0,635.0,229.0,0.0,0.0,1
0,45.0,17.0,105.0,11204.0,4307.0,1077.0,428.0,569.0,191.0,0.0,0.0,1
1,55.0,2.0,113.0,11199.0,4096.0,1590.0,656.0,1533.0,70.0,20.0,50.0,1
1,63.0,23.0,90.0,14883.0,3919.0,1694.0,433.0,1534.0,58.0,20.0,50.0,1
0,15.0,19.0,95.0,4819.0,2888.0,816.0,400.0,347.0,151.0,0.0,0.0,1
1,109.0,50.0,87.0,23707.0,5547.0,2814.0,583.0,1616.0,62.0,20.0,50.0,1
1,65.0,4.0,77.0,11538.0,3063.0,1575.0,400.0,1524.0,55.0,20.0,50.0,1
1,87.0,77.0,108.0,19459.0,5350.0,2550.0,637.0,1608.0,95.0,20.0,50.0,1
1,64.0,105.0,93.0,22987.0,5430.0,2820.0,816.0,1634.0,93.0,20.0,50.0,1
1,77.0,50.0,88.0,18388.0,4898.0,2323.0,601.0,1578.0,80.0,20.0,50.0,1
1,65.0,42.0,106.0,16272.0,4126.0,1898.0,585.0,1566.0,87.0,20.0,50.0,1
0,70.0,11.0,81.0,12907.0,3372.0,1572.0,433.0,733.0,159.0,0.0,0.0,1
0,35.0,73.0,100.0,12571.0,5597.0,1849.0,690.0,775.0,300.0,0.0,0.0,1
0,50.0,53.0,94.0,13562.0,3932.0,1690.0,509.0,718.0,219.0,0.0,0.0,1
1,70.0,38.0,106.0,13913.0,4361.0,1901.0,604.0,1597.0,80.0,20.0,50.0,1
0,19.0,15.0,83.0,5062.0,2519.0,640.0,308.0,300.0,127.0,0.0,0.0,1
1,59.0,49.0,88.0,16900.0,4252.0,1853.0,576.0,1553.0,65.0,20.0,50.0,1
1,63.0,67.0,93.0,14398.0,4931.0,1808.0,569.0,1580.0,66.0,20.0,50.0,1
1,71.0,84.0,107.0,19653.0,5586.0,2451.0,826.0,1638.0,100.0,20.0,50.0,1
0,59.0,16.0,90.0,12413.0,3690.0,1507.0,485.0,567.0,176.0,0.0,0.0,1
1,52.0,37.0,100.0,13282.0,5028.0,1674.0,508.0,1550.0,67.0,20.0,50.0,1
1,79.0,4.0,94.0,13866.0,3456.0,2134.0,516.0,1558.0,73.0,20.0,50.0,1
0,55.0,29.0,82.0,10453.0,2652.0,1749.0,488.0,691.0,190.0,0.0,0.0,1
1,139.0,72.0,94.0,27900.0,5798.0,3170.0,759.0,1706.0,79.0,20.0,50.0,1
0,50.0,21.0,90.0,8063.0,2670.0,1240.0,437.0,547.0,154.0,0.0,0.0,1
1,71.0,13.0,95.0,17922.0,4098.0,1579.0,466.0,1551.0,72.0,20.0,50.0,1
1,42.0,66.0,91.0,14676.0,5233.0,1670.0,541.0,1580.0,86.0,20.0,50.0,1
1,88.0,17.0,81.0,13306.0,3066.0,1782.0,365.0,1530.0,61.0,20.0,50.0,1
1,71.0,34.0,97.0,17007.0,4234.0,1784.0,564.0,1601.0,71.0,20.0,50.0,1
0,58.0,3.0,102.0,12088.0,4028.0,1379.0,379.0,585.0,213.0,0.0,0.0,1
0,44.0,43.0,90.0,12393.0,4168.0,1630.0,547.0,611.0,214.0,0.0,0.0,1
1,72.0,0.0,81.0,10458.0,3114.0,1764.0,417.0,1531.0,63.0,20.0,50.0,1
0,58.0,15.0,79.0,10502.0,3134.0,1366.0,439.0,628.0,145.0,0.0,0.0,1
1,71.0,34.0,90.0,16724.0,4444.0,1734.0,493.0,1565.0,74.0,20.0,50.0,1
1,76.0,5.0,86.0,14729.0,3825.0,1933.0,430.0,1578.0,71.0,20.0,50.0,1
0,46.0,35.0,100.0,11518.0,3870.0,1680.0,529.0,597.0,212.0,0.0,0.0,1
0,66.0,19.0,97.0,11407.0,3910.0,1627.0,533.0,812.0,212.0,0.0,0.0,1
1,63.0,53.0,82.0,15774.0,3662.0,1886.0,603.0,1568.0,64.0,20.0,50.0,1
1,93.0,22.0,76.0,16996.0,4074.0,2092.0,474.0,1571.0,64.0,20.0,50.0,1
0,47.0,6.0,80.0,8290.0,3361.0,1039.0,348.0,455.0,151.0,0.0,0.0,1
1,55.0,109.0,102.0,20539.0,5775.0,2505.0,705.0,1591.0,88.0,20.0,50.0,1
0,45.0,28.0,92.0,10814.0,4053.0,1106.0,331.0,569.0,198.0,0.0,0.0,1
1,69.0,2.0,92.0,11682.0,3260.0,1415.0,381.0,1537.0,63.0,20.0,50.0,1
0,48.0,44.0,80.0,13804.0,3299.0,1656.0,495.0,687.0,170.0,0.0,0.0,1
1,83.0,25.0,83.0,15982.0,3997.0,1963.0,482.0,1590.0,69.0,20.0,50.0,1
0,19.0,54.0,90.0,7518.0,3296.0,1265.0,538.0,539.0,207.0,0.0,0.0,1
1,91.0,17.0,93.0,18939.0,4423.0,2042.0,420.0,1576.0,83.0,20.0,50.0,1
1,71.0,33.0,98.0,16529.0,4342.0,1851.0,585.0,1603.0,84.0,20.0,50.0,1
0,32.0,17.0,92.0,8572.0,3775.0,1083.0,402.0,441.0,176.0,0.0,0.0,1
1,101.0,23.0,90.0,21502.0,4818.0,2070.0,448.0,1600.0,76.0,20.0,50.0,1
1,65.0,38.0,82.0,13581.0,3720.0,1682.0,619.0,1532.0,63.0,20.0,50.0,1
0,48.0,22.0,103.0,10702.0,3635.0,1292.0,498.0,577.0,225.0,0.0,0.0,1
1,64.0,41.0,83.0,12777.0,3514.0,1790.0,481.0,1532.0,65.0,20.0,50.0,1
0,73.0,62.0,78.0,16836.0,3895.0,2265.0,556.0,732.0,175.0,0.0,0.0,1
1,44.0,58.0,84.0,14206.0,4695.0,1660.0,560.0,1538.0,60.0,20.0,50.0,1
0,67.0,49.0,72.0,12023.0,3349.0,2380.0,551.0,639.0,153.0,0.0,0.0,1
1,75.0,17.0,95.0,16422.0,4066.0,1755.0,458.0,1558.0,69.0,20.0,50.0,1
1,63.0,51.0,86.0,18465.0,4732.0,1634.0,511.0,1593.0,88.0,20.0,50.0,1
0,40.0,32.0,72.0,7856.0,2833.0,1496.0,438.0,459.0,115.0,0.0,0.0,1
0,60.0,2.0,116.0,13223.0,3688.0,1709.0,578.0,640.0,220.0,0.0,0.0,1
1,72.0,68.0,83.0,14210.0,4067.0,2260.0,573.0,1625.0,76.0,20.0,50.0,1
0,20.0,10.0,100.0,4891.0,2804.0,619.0,322.0,343.0,173.0,0.0,0.0,1
1,87.0,19.0,78.0,16621.0,3175.0,2055.0,442.0,1606.0,75.0,20.0,50.0,1
0,25.0,34.0,86.0,7005.0,2531.0,899.0,365.0,377.0,153.0,0.0,0.0,1
1,90.0,17.0,100.0,17857.0,4550.0,1729.0,491.0,1607.0,64.0,20.0,50.0,1
1,49.0,45.0,83.0,13571.0,4358.0,1224.0,417.0,1527.0,66.0,20.0,50.0,1
0,61.0,49.0,91.0,11761.0,4020.0,2154.0,594.0,707.0,211.0,0.0,0.0,1
1,69.0,1.0,86.0,12040.0,3509.0,1736.0,402.0,1550.0,66.0,20.0,50.0,1
1,109.0,4.0,96.0,19936.0,4677.0,2554.0,574.0,1567.0,71.0,20.0,50.0,1
1,76.0,25.0,77.0,18630.0,4341.0,1679.0,389.0,1558.0,62.0,20.0,50.0,1
1,76.0,40.0,86.0,14793.0,3481.0,1661.0,460.0,1618.0,86.0,20.0,50.0,1
1,74.0,60.0,81.0,16650.0,4889.0,1911.0,437.0,1576.0,79.0,20.0,50.0,1
1,120.0,48.0,83.0,18674.0,3925.0,2721.0,603.0,1655.0,79.0,20.0,50.0,1
1,105.0,18.0,83.0,20996.0,4643.0,2197.0,514.0,1612.0,73.0,20.0,50.0,1
1,64.0,16.0,108.0,12513.0,4237.0,2014.0,520.0,1537.0,79.0,20.0,50.0,1
0,45.0,41.0,83.0,11068.0,3638.0,1240.0,397.0,684.0,204.0,0.0,0.0,1
0,45.0,7.0,78.0,6789.0,2395.0,1029.0,362.0,478.0,160.0,0.0,0.0,1
1,98.0,47.0,89.0,21059.0,4228.0,2301.0,572.0,1628.0,83.0,20.0,50.0,1
0,51.0,6.0,78.0,8696.0,2429.0,1373.0,441.0,390.0,138.0,0.0,0.0,1
1,48.0,59.0,88.0,11879.0,3904.0,1983.0,646.0,1547.0,80.0,20.0,50.0,1
1,73.0,66.0,94.0,18094.0,4917.0,2517.0,624.0,1611.0,88.0,20.0,50.0,1
1,70.0,32.0,86.0,13471.0,3811.0,1741.0,468.0,1525.0,62.0,20.0,50.0,1
0,53.0,14.0,116.0,12464.0,4577.0,1673.0,632.0,676.0,232.0,0.0,0.0,1
1,75.0,29.0,95.0,14840.0,4380.0,1967.0,489.0,1535.0,70.0,20.0,50.0,1
1,59.0,55.0,74.0,13395.0,3751.0,1468.0,358.0,1537.0,69.0,20.0,50.0,1
1,100.0,6.0,108.0,17517.0,4663.0,2704.0,643.0,1613.0,76.0,20.0,50.0,1
0,35.0,49.0,73.0,9543.0,3335.0,1356.0,416.0,488.0,149.0,0.0,0.0,1
1,72.0,24.0,62.0,11227.0,2690.0,1607.0,339.0,1552.0,54.0,20.0,50.0,1
1,63.0,88.0,86.0,19720.0,5089.0,2180.0,686.0,1616.0,88.0,20.0,50.0,1
1,90.0,51.0,81.0,16727.0,4349.0,2101.0,535.0,1642.0,76.0,20.0,50.0,1
1,55.0,53.0,81.0,15175.0,4284.0,1839.0,592.0,1549.0,71.0,20.0,50.0,1
1,54.0,23.0,99.0,12087.0,4018.0,1596.0,540.0,1543.0,69.0,20.0,50.0,1
1,90.0,38.0,67.0,14984.0,2967.0,2048.0,399.0,1556.0,61.0,20.0,50.0,1
1,92.0,23.0,103.0,18284.0,4669.0,1922.0,539.0,1612.0,82.0,20.0,50.0,1
1,79.0,0.0,89.0,15374.0,4364.0,1998.0,509.0,1548.0,66.0,20.0,50.0,1
1,50.0,30.0,82.0,12780.0,3477.0,1632.0,443.0,1511.0,63.0,20.0,50.0,1
0,44.0,37.0,109.0,8424.0,3723.0,1604.0,564.0,630.0,218.0,0.0,0.0,1
1,73.0,27.0,109.0,18422.0,4668.0,2066.0,629.0,1534.0,67.0,20.0,50.0,1
1,54.0,65.0,110.0,14228.0,4737.0,2271.0,685.0,1609.0,95.0,20.0,50.0,1
1,80.0,14.0,89.0,16415.0,3817.0,1527.0,510.0,1546.0,61.0,20.0,50.0,1
0,58.0,4.0,81.0,12086.0,3735.0,1151.0,315.0,484.0,134.0,0.0,0.0,1
1,90.0,32.0,116.0,19311.0,5174.0,2143.0,605.0,1601.0,83.0,20.0,50.0,1
1,51.0,82.0,90.0,11133.0,4257.0,2512.0,625.0,1604.0,83.0,20.0,50.0,1
1,90.0,19.0,79.0,18879.0,3935.0,2073.0,457.0,1577.0,71.0,20.0,50.0,1
1,69.0,28.0,92.0,15568.0,3951.0,1593.0,551.0,1587.0,75.0,20.0,50.0,1
1,45.0,73.0,81.0,15200.0,4689.0,1542.0,454.0,1555.0,70.0,20.0,50.0,1
0,55.0,45.0,93.0,11547.0,3798.0,1657.0,481.0,755.0,247.0,0.0,0.0,1
1,85.0,56.0,77.0,19651.0,5122.0,2408.0,552.0,1609.0,69.0,20.0,50.0,1
1,81.0,44.0,87.0,15166.0,4057.0,1931.0,469.0,1582.0,77.0,20.0,50.0,1
1,81.0,76.0,75.0,17380.0,4186.0,2378.0,614.0,1647.0,83.0,20.0,50.0,1
1,87.0,23.0,83.0,13816.0,3895.0,2115.0,441.0,1541.0,65.0,20.0,50.0,1
1,63.0,48.0,79.0,15449.0,3690.0,1657.0,476.0,1532.0,63.0,20.0,50.0,1
1,76.0,39.0,83.0,14405.0,3434.0,1815.0,470.0,1571.0,67.0,20.0,50.0,1
1,119.0,37.0,78.0,17871.0,4178.0,2830.0,573.0,1663.0,69.0,20.0,50.0,1
1,96.0,12.0,87.0,16348.0,4255.0,2181.0,500.0,1589.0,62.0,20.0,50.0,1
0,55.0,28.0,68.0,11414.0,2965.0,1129.0,322.0,644.0,155.0,0.0,0.0,1
0,34.0,32.0,82.0,8674.0,3605.0,986.0,332.0,450.0,155.0,0.0,0.0,1
1,71.0,11.0,118.0,12650.0,3810.0,2106.0,592.0,1563.0,82.0,20.0,50.0,1
1,59.0,2.0,98.0,10487.0,3627.0,1451.0,518.0,1545.0,70.0,20.0,50.0,1
0,45.0,60.0,106.0,13952.0,4482.0,2035.0,708.0,764.0,210.0,0.0,0.0,1
1,73.0,18.0,90.0,15457.0,4229.0,1589.0,482.0,1518.0,56.0,20.0,50.0,1
0,30.0,12.0,80.0,6098.0,2812.0,981.0,476.0,371.0,140.0,0.0,0.0,1
1,95.0,9.0,95.0,15697.0,3960.0,2417.0,540.0,1592.0,74.0,20.0,50.0,1
0,33.0,24.0,85.0,6931.0,2539.0,1028.0,424.0,458.0,168.0,0.0,0.0,1
1,86.0,63.0,85.0,18492.0,5167.0,3077.0,716.0,1610.0,68.0,20.0,50.0,1
1,67.0,32.0,99.0,15805.0,4017.0,1309.0,469.0,1555.0,75.0,20.0,50.0,1
1,77.0,24.0,101.0,16393.0,4174.0,1755.0,550.0,1551.0,76.0,20.0,50.0,1
0,59.0,22.0,87.0,13729.0,3545.0,1502.0,519.0,601.0,184.0,0.0,0.0,1
0,61.0,24.0,92.0,11556.0,2869.0,1752.0,548.0,548.0,145.0,0.0,0.0,1
1,87.0,45.0,90.0,17561.0,6288.0,2295.0,478.0,1620.0,81.0,20.0,50.0,1
0,48.0,34.0,89.0,11113.0,3873.0,1203.0,384.0,558.0,163.0,0.0,0.0,1
1,74.0,55.0,107.0,15186.0,5027.0,2148.0,668.0,1614.0,85.0,20.0,50.0,1
1,75.0,18.0,91.0,14347.0,3724.0,1961.0,459.0,1541.0,65.0,20.0,50.0,1
0,33.0,43.0,81.0,9985.0,3745.0,1359.0,435.0,496.0,172.0,0.0,0.0,1
1,85.0,38.0,71.0,17188.0,4028.0,2422.0,476.0,1575.0,68.0,20.0,50.0,1
0,55.0,27.0,80.0,11236.0,3447.0,1468.0,375.0,593.0,147.0,0.0,0.0,1
0,30.0,2.0,74.0,5995.0,2627.0,872.0,258.0,291.0,91.0,0.0,0.0,1
1,87.0,44.0,96.0,23047.0,5138.0,2644.0,702.0,1567.0,83.0,20.0,50.0,1
1,54.0,81.0,93.0,14807.0,4823.0,1939.0,525.0,1547.0,74.0,20.0,50.0,1
0,41.0,53.0,91.0,10050.0,3426.0,1360.0,552.0,696.0,212.0,0.0,0.0,1
0,24.0,62.0,85.0,8670.0,3472.0,1309.0,561.0,621.0,197.0,0.0,0.0,1
1,65.0,48.0,92.0,15562.0,4864.0,2115.0,598.0,1562.0,74.0,20.0,50.0,1
0,39.0,61.0,99.0,13076.0,5098.0,1628.0,531.0,668.0,271.0,0.0,0.0,1
1,60.0,63.0,93.0,17136.0,5038.0,1918.0,593.0,1563.0,65.0,20.0,50.0,1
1,78.0,34.0,74.0,13156.0,2984.0,1629.0,450.0,1563.0,59.0,20.0,50.0,1
1,40.0,55.0,85.0,9516.0,3658.0,1534.0,434.0,1544.0,70.0,20.0,50.0,1
1,58.0,39.0,88.0,13405.0,3784.0,1520.0,428.0,1530.0,58.0,20.0,50.0,1
0,54.0,22.0,74.0,8998.0,2628.0,1220.0,346.0,618.0,157.0,0.0,0.0,1
0,39.0,33.0,104.0,9301.0,3682.0,1473.0,503.0,517.0,227.0,0.0,0.0,1
1,47.0,39.0,101.0,13090.0,4640.0,1744.0,537.0,1536.0,78.0,20.0,50.0,1
0,33.0,13.0,99.0,8261.0,3239.0,1031.0,434.0,492.0,171.0,0.0,0.0,1
0,66.0,11.0,73.0,14310.0,2736.0,1387.0,349.0,543.0,135.0,0.0,0.0,1
1,42.0,60.0,92.0,13946.0,4157.0,1784.0,609.0,1553.0,88.0,20.0,50.0,1
1,62.0,51.0,90.0,13204.0,4037.0,1844.0,447.0,1579.0,80.0,20.0,50.0,1
1,82.0,15.0,88.0,14675.0,3419.0,1724.0,509.0,1613.0,67.0,20.0,50.0,1
1,93.0,16.0,93.0,18528.0,4280.0,2111.0,526.0,1587.0,67.0,20.0,50.0,1
0,26.0,39.0,83.0,8931.0,3484.0,1165.0,458.0,485.0,186.0,0.0,0.0,1
1,98.0,21.0,75.0,14912.0,2954.0,2070.0,462.0,1530.0,50.0,20.0,50.0,1
1,82.0,35.0,93.0,14994.0,4311.0,1966.0,493.0,1624.0,82.0,20.0,50.0,1
1,56.0,38.0,82.0,13041.0,3639.0,1448.0,415.0,1547.0,63.0,20.0,50.0,1
1,95.0,10.0,69.0,12842.0,2536.0,1911.0,372.0,1555.0,51.0,20.0,50.0,1
1,76.0,37.0,85.0,15954.0,4101.0,1853.0,484.0,1570.0,52.0,20.0,50.0,1
1,69.0,60.0,69.0,14298.0,3482.0,1841.0,466.0,1567.0,60.0,20.0,50.0,1
0,57.0,30.0,87.0,14464.0,4416.0,1390.0,374.0,743.0,202.0,0.0,0.0,1
1,58.0,53.0,102.0,15908.0,5138.0,1849.0,598.0,1566.0,73.0,20.0,50.0,1
0,50.0,24.0,94.0,12248.0,4195.0,1335.0,444.0,578.0,183.0,0.0,0.0,1
0,61.0,33.0,78.0,11699.0,2949.0,1449.0,487.0,536.0,163.0,0.0,0.0,1
1,53.0,45.0,95.0,14748.0,4512.0,1428.0,543.0,1542.0,70.0,20.0,50.0,1
1,62.0,60.0,113.0,13779.0,5046.0,2067.0,612.0,1613.0,73.0,20.0,50.0,1
0,50.0,39.0,80.0,11116.0,3810.0,1636.0,440.0,549.0,163.0,0.0,0.0,1
1,42.0,47.0,104.0,12486.0,5286.0,1590.0,569.0,1555.0,82.0,20.0,50.0,1
1,85.0,69.0,72.0,15615.0,3589.0,2213.0,537.0,1604.0,69.0,20.0,50.0,1
1,99.0,14.0,84.0,16741.0,3936.0,2404.0,569.0,1574.0,66.0,20.0,50.0,1
1,97.0,17.0,109.0,17864.0,4396.0,2074.0,577.0,1626.0,87.0,20.0,50.0,1
1,83.0,100.0,81.0,21574.0,5492.0,2467.0,620.0,1700.0,103.0,20.0,50.0,1
0,66.0,47.0,70.0,13599.0,3386.0,1820.0,497.0,876.0,219.0,0.0,0.0,1
1,65.0,8.0,101.0,14644.0,4417.0,1482.0,419.0,1530.0,61.0,20.0,50.0,1
1,64.0,39.0,106.0,18550.0,5387.0,1862.0,602.0,1604.0,87.0,20.0,50.0,1
1,68.0,57.0,88.0,14498.0,3539.0,2311.0,652.0,1558.0,58.0,20.0,50.0,1
1,66.0,88.0,72.0,22389.0,5387.0,1762.0,546.0,1609.0,81.0,20.0,50.0,1
1,93.0,10.0,90.0,15677.0,3609.0,2039.0,563.0,1576.0,62.0,20.0,50.0,1
1,57.0,6.0,108.0,13697.0,4810.0,1518.0,465.0,1534.0,82.0,20.0,50.0,1
1,86.0,11.0,72.0,15006.0,3257.0,1715.0,397.0,1586.0,62.0,20.0,50.0,1
0,50.0,35.0,98.0,15226.0,4633.0,1507.0,472.0,679.0,230.0,0.0,0.0,1
1,64.0,13.0,106.0,9659.0,3606.0,1627.0,576.0,1527.0,64.0,20.0,50.0,1
0,64.0,21.0,107.0,14425.0,4593.0,1568.0,486.0,713.0,249.0,0.0,0.0,1
0,51.0,19.0,77.0,8925.0,2876.0,1245.0,365.0,572.0,184.0,0.0,0.0,1
1,67.0,6.0,84.0,10320.0,2594.0,1594.0,438.0,1546.0,56.0,20.0,50.0,1
1,77.0,43.0,79.0,14360.0,3454.0,1748.0,455.0,1541.0,71.0,20.0,50.0,1
1,81.0,57.0,76.0,18473.0,4263.0,2257.0,531.0,1618.0,69.0,20.0,50.0,1
0,48.0,41.0,87.0,10530.0,3899.0,1419.0,510.0,578.0,200.0,0.0,0.0,1
1,67.0,55.0,88.0,20922.0,5471.0,2205.0,604.0,1594.0,69.0,20.0,50.0,1
1,53.0,31.0,90.0,12954.0,4036.0,1370.0,424.0,1532.0,67.0,20.0,50.0,1
1,95.0,8.0,93.0,19173.0,4340.0,2005.0,501.0,1585.0,64.0,20.0,50.0,1
1,51.0,44.0,95.0,12933.0,4873.0,1658.0,483.0,1533.0,73.0,20.0,50.0,1
0,23.0,11.0,104.0,8392.0,3937.0,906.0,424.0,336.0,159.0,0.0,0.0,1
1,47.0,58.0,95.0,12991.0,4326.0,1569.0,588.0,1531.0,80.0,20.0,50.0,1
1,45.0,58.0,104.0,15118.0,4856.0,1910.0,698.0,1552.0,73.0,20.0,50.0,1
0,61.0,29.0,87.0,11585.0,3844.0,1855.0,487.0,688.0,222.0,0.0,0.0,1
1,67.0,7.0,93.0,13359.0,3375.0,1712.0,481.0,1511.0,56.0,20.0,50.0,1
0,61.0,21.0,81.0,13225.0,3820.0,1076.0,346.0,672.0,197.0,0.0,0.0,1
0,69.0,6.0,83.0,14234.0,3629.0,1535.0,383.0,685.0,174.0,0.0,0.0,1
0,46.0,16.0,88.0,9117.0,3175.0,1260.0,394.0,584.0,176.0,0.0,0.0,1
0,63.0,16.0,71.0,10069.0,2367.0,1381.0,344.0,612.0,156.0,0.0,0.0,1
1,72.0,72.0,84.0,16844.0,4381.0,2311.0,563.0,1572.0,68.0,20.0,50.0,1
1,84.0,37.0,90.0,21449.0,5168.0,1994.0,465.0,1620.0,72.0,20.0,50.0,1
1,65.0,33.0,95.0,11863.0,3342.0,1830.0,604.0,1570.0,79.0,20.0,50.0,1
1,56.0,45.0,104.0,13888.0,4726.0,1903.0,598.0,1561.0,67.0,20.0,50.0,1
1,89.0,46.0,92.0,15891.0,5103.0,2652.0,603.0,1655.0,82.0,20.0,50.0,1
1,73.0,39.0,96.0,13887.0,3935.0,2122.0,607.0,1580.0,78.0,20.0,50.0,1
0,41.0,28.0,77.0,8966.0,3132.0,1325.0,424.0,480.0,163.0,0.0,0.0,1
1,72.0,5.0,90.0,15095.0,4549.0,1727.0,429.0,1562.0,70.0,20.0,50.0,1
1,70.0,47.0,78.0,14085.0,3920.0,2057.0,604.0,1568.0,65.0,20.0,50.0,1
1,83.0,44.0,87.0,18012.0,4352.0,2179.0,491.0,1572.0,71.0,20.0,50.0,1
1,67.0,44.0,77.0,15736.0,3972.0,1768.0,516.0,1515.0,59.0,20.0,50.0,1
1,77.0,80.0,101.0,20767.0,5184.0,2192.0,749.0,1618.0,83.0,20.0,50.0,1
1,98.0,67.0,98.0,24260.0,6074.0,2364.0,629.0,1679.0,102.0,20.0,50.0,1
1,77.0,43.0,96.0,14994.0,4467.0,1951.0,520.0,1601.0,84.0,20.0,50.0,1
1,78.0,63.0,102.0,18331.0,5138.0,2202.0,706.0,1596.0,89.0,20.0,50.0,1
1,59.0,54.0,95.0,16827.0,4585.0,1669.0,544.0,1611.0,79.0,20.0,50.0,1
0,73.0,3.0,89.0,14302.0,3617.0,1598.0,408.0,764.0,190.0,0.0,0.0,1
1,70.0,36.0,86.0,15348.0,4651.0,2038.0,547.0,1587.0,77.0,20.0,50.0,1
0,62.0,20.0,80.0,11637.0,3614.0,1547.0,495.0,619.0,144.0,0.0,0.0,1
0,70.0,12.0,84.0,14097.0,4176.0,1682.0,420.0,650.0,193.0,0.0,0.0,1
1,115.0,55.0,97.0,22456.0,5351.0,2714.0,597.0,1674.0,94.0,20.0,50.0,1
0,55.0,10.0,73.0,8640.0,3205.0,1365.0,315.0,463.0,118.0,0.0,0.0,1
