Y,red,green,blue,ir_1,vis_1,ir_3,vis_3,E
0,55.0,22.0,91.0,10191.0,3071.0,246.0,110.0,2
0,35.0,80.0,124.0,15465.0,5127.0,415.0,237.0,2
1,74.0,47.0,94.0,14569.0,4048.0,213.0,77.0,2
1,36.0,62.0,70.0,9453.0,2519.0,163.0,68.0,2
0,83.0,39.0,87.0,17546.0,3674.0,353.0,167.0,2
1,48.0,27.0,106.0,9637.0,3479.0,159.0,83.0,2
1,51.0,30.0,101.0,11769.0,3626.0,162.0,77.0,2
0,73.0,14.0,83.0,10848.0,2772.0,292.0,132.0,2
1,90.0,29.0,86.0,15385.0,2931.0,206.0,71.0,2
0,34.0,102.0,96.0,14985.0,4317.0,384.0,211.0,2
0,92.0,66.0,89.0,16566.0,3088.0,467.0,229.0,2
1,78.0,69.0,89.0,17670.0,4274.0,238.0,92.0,2
0,108.0,66.0,89.0,25854.0,5305.0,508.0,170.0,2
1,77.0,27.0,83.0,16183.0,3393.0,203.0,86.0,2
0,70.0,42.0,84.0,16520.0,3546.0,284.0,177.0,2
0,55.0,55.0,108.0,15550.0,3973.0,322.0,183.0,2
0,83.0,54.0,83.0,15044.0,3145.0,400.0,184.0,2
0,66.0,37.0,76.0,11964.0,2992.0,339.0,142.0,2
0,47.0,26.0,100.0,10016.0,3069.0,223.0,132.0,2
1,76.0,8.0,70.0,12110.0,2500.0,149.0,54.0,2
1,58.0,80.0,95.0,12942.0,5076.0,233.0,102.0,2
0,79.0,30.0,88.0,16506.0,3544.0,289.0,154.0,2
0,56.0,34.0,107.0,12505.0,4061.0,304.0,160.0,2
0,51.0,17.0,86.0,10323.0,2482.0,246.0,122.0,2
0,75.0,4.0,95.0,14326.0,3020.0,289.0,121.0,2
1,85.0,20.0,90.0,13590.0,3205.0,203.0,85.0,2
1,34.0,10.0,86.0,5564.0,2367.0,97.0,48.0,2
1,106.0,14.0,75.0,16890.0,3064.0,229.0,76.0,2
1,63.0,50.0,83.0,13893.0,3692.0,198.0,92.0,2
1,59.0,25.0,107.0,11109.0,3424.0,190.0,85.0,2
0,82.0,19.0,92.0,11727.0,2563.0,295.0,120.0,2
0,63.0,56.0,87.0,14762.0,3422.0,372.0,148.0,2
1,55.0,4.0,88.0,8932.0,2570.0,145.0,61.0,2
0,50.0,13.0,73.0,7862.0,2357.0,196.0,110.0,2
0,60.0,26.0,87.0,10970.0,2903.0,267.0,118.0,2
1,65.0,47.0,95.0,16002.0,4146.0,181.0,91.0,2
1,70.0,94.0,86.0,16018.0,4285.0,252.0,108.0,2
0,72.0,88.0,65.0,17632.0,4192.0,398.0,179.0,2
0,86.0,70.0,78.0,19920.0,4561.0,448.0,206.0,2
1,59.0,30.0,85.0,10384.0,2930.0,173.0,71.0,2
0,49.0,37.0,103.0,11693.0,3893.0,279.0,157.0,2
1,50.0,52.0,94.0,12350.0,3494.0,150.0,88.0,2
1,63.0,25.0,73.0,12208.0,2839.0,159.0,54.0,2
0,53.0,62.0,91.0,11362.0,3836.0,327.0,189.0,2
1,36.0,45.0,91.0,7606.0,2349.0,125.0,77.0,2
1,53.0,97.0,97.0,17298.0,4625.0,237.0,125.0,2
0,94.0,31.0,94.0,17215.0,3800.0,380.0,163.0,2
1,32.0,9.0,88.0,6332.0,1841.0,115.0,61.0,2
1,46.0,6.0,89.0,9414.0,2874.0,140.0,56.0,2
1,96.0,21.0,86.0,13990.0,2643.0,204.0,72.0,2
0,62.0,34.0,105.0,12641.0,3460.0,304.0,185.0,2
1,83.0,30.0,89.0,13326.0,3131.0,197.0,80.0,2
1,86.0,54.0,92.0,18303.0,4122.0,234.0,103.0,2
0,79.0,102.0,83.0,19609.0,4636.0,512.0,241.0,2
0,17.0,64.0,88.0,6792.0,3139.0,213.0,145.0,2
0,54.0,18.0,95.0,9390.0,2616.0,283.0,125.0,2
1,76.0,45.0,90.0,17227.0,3493.0,199.0,80.0,2
0,92.0,59.0,103.0,17276.0,4157.0,393.0,199.0,2
1,38.0,67.0,103.0,11936.0,4095.0,207.0,100.0,2
0,69.0,89.0,104.0,18314.0,4218.0,402.0,210.0,2
1,70.0,48.0,96.0,15764.0,3673.0,193.0,95.0,2
0,52.0,23.0,93.0,8306.0,2900.0,239.0,137.0,2
1,86.0,51.0,73.0,16578.0,3488.0,228.0,76.0,2
1,64.0,13.0,114.0,13280.0,3607.0,181.0,93.0,2
0,60.0,14.0,95.0,9583.0,2787.0,281.0,144.0,2
1,53.0,26.0,93.0,10536.0,3042.0,172.0,78.0,2
1,61.0,44.0,89.0,15201.0,3539.0,197.0,77.0,2
0,79.0,55.0,65.0,15063.0,3450.0,395.0,147.0,2
1,32.0,73.0,93.0,11003.0,3756.0,191.0,104.0,2
1,52.0,7.0,101.0,9004.0,3235.0,153.0,55.0,2
1,70.0,43.0,111.0,15719.0,4086.0,181.0,84.0,2
0,63.0,50.0,87.0,13943.0,4331.0,342.0,187.0,2
0,27.0,29.0,84.0,6790.0,2264.0,157.0,101.0,2
0,84.0,56.0,90.0,18423.0,4145.0,431.0,171.0,2
1,48.0,41.0,79.0,9854.0,2599.0,158.0,64.0,2
1,55.0,17.0,71.0,7809.0,1853.0,130.0,46.0,2
0,68.0,50.0,80.0,14855.0,3934.0,401.0,162.0,2
1,74.0,23.0,89.0,15115.0,3142.0,141.0,65.0,2
0,92.0,31.0,95.0,15786.0,3673.0,386.0,168.0,2
1,26.0,11.0,118.0,7377.0,3007.0,113.0,74.0,2
0,66.0,50.0,95.0,15702.0,3816.0,354.0,174.0,2
0,23.0,4.0,119.0,5894.0,2876.0,155.0,127.0,2
1,50.0,73.0,89.0,13861.0,4184.0,198.0,82.0,2
1,68.0,95.0,77.0,20350.0,5002.0,237.0,100.0,2
0,23.0,28.0,65.0,6151.0,1850.0,155.0,77.0,2
0,79.0,9.0,105.0,15122.0,3444.0,303.0,136.0,2
1,97.0,75.0,93.0,18104.0,4127.0,270.0,98.0,2
1,49.0,16.0,79.0,8134.0,2601.0,129.0,60.0,2
0,86.0,21.0,100.0,15325.0,3156.0,367.0,130.0,2
0,59.0,54.0,97.0,15125.0,4139.0,357.0,186.0,2
1,64.0,15.0,90.0,11943.0,2776.0,158.0,60.0,2
0,66.0,28.0,92.0,15207.0,3567.0,264.0,129.0,2
0,56.0,38.0,88.0,13325.0,3058.0,325.0,159.0,2
1,40.0,69.0,89.0,11539.0,4105.0,161.0,80.0,2
1,68.0,70.0,99.0,17467.0,5110.0,253.0,120.0,2
1,64.0,38.0,98.0,14313.0,4112.0,184.0,80.0,2
1,48.0,44.0,80.0,13823.0,3397.0,153.0,64.0,2
0,31.0,26.0,72.0,5273.0,2530.0,171.0,96.0,2
0,58.0,13.0,77.0,10860.0,2402.0,247.0,99.0,2
1,60.0,42.0,86.0,13084.0,2721.0,180.0,80.0,2
1,66.0,40.0,75.0,13299.0,2566.0,187.0,67.0,2
1,71.0,29.0,96.0,11834.0,2616.0,182.0,69.0,2
0,38.0,98.0,74.0,15040.0,3470.0,358.0,177.0,2
1,73.0,96.0,86.0,18163.0,5033.0,258.0,131.0,2
1,47.0,67.0,103.0,13431.0,3925.0,171.0,100.0,2
0,28.0,14.0,97.0,6364.0,2570.0,155.0,110.0,2
1,58.0,17.0,60.0,9865.0,2195.0,149.0,50.0,2
0,46.0,87.0,95.0,11751.0,4156.0,356.0,187.0,2
0,35.0,55.0,80.0,12705.0,3750.0,286.0,170.0,2
1,64.0,14.0,97.0,12181.0,2627.0,175.0,78.0,2
0,91.0,104.0,69.0,23093.0,4256.0,506.0,218.0,2
0,79.0,43.0,100.0,16206.0,3994.0,362.0,171.0,2
1,65.0,8.0,88.0,11501.0,2480.0,156.0,72.0,2
1,38.0,3.0,103.0,8135.0,2759.0,120.0,57.0,2
1,56.0,33.0,100.0,8727.0,3036.0,170.0,76.0,2
0,67.0,42.0,72.0,12965.0,3352.0,337.0,143.0,2
0,81.0,2.0,75.0,11051.0,2790.0,296.0,96.0,2
1,81.0,17.0,81.0,13685.0,3262.0,172.0,74.0,2
1,31.0,50.0,102.0,12746.0,3874.0,150.0,84.0,2
0,69.0,11.0,84.0,10983.0,2931.0,251.0,108.0,2
0,91.0,54.0,105.0,16487.0,4295.0,468.0,191.0,2
1,50.0,20.0,99.0,9036.0,2852.0,146.0,74.0,2
0,71.0,12.0,83.0,10961.0,2319.0,254.0,120.0,2
0,55.0,71.0,91.0,14287.0,3380.0,355.0,170.0,2
1,47.0,60.0,105.0,12983.0,3996.0,195.0,86.0,2
0,75.0,15.0,91.0,13072.0,3112.0,325.0,127.0,2
1,64.0,105.0,78.0,15726.0,4563.0,261.0,138.0,2
0,50.0,17.0,84.0,8035.0,3040.0,212.0,110.0,2
1,93.0,60.0,77.0,17447.0,3685.0,214.0,82.0,2
0,56.0,29.0,95.0,10354.0,3237.0,297.0,143.0,2
1,48.0,24.0,88.0,8137.0,2451.0,129.0,54.0,2
1,75.0,19.0,81.0,12311.0,2813.0,161.0,66.0,2
1,24.0,33.0,84.0,6932.0,2578.0,101.0,75.0,2
1,51.0,54.0,68.0,11521.0,3313.0,150.0,54.0,2
0,81.0,16.0,97.0,13624.0,3148.0,305.0,154.0,2
0,52.0,51.0,108.0,13536.0,3528.0,306.0,172.0,2
0,57.0,79.0,89.0,15026.0,4006.0,401.0,190.0,2
0,29.0,35.0,107.0,7988.0,3026.0,231.0,165.0,2
1,97.0,21.0,119.0,18426.0,4324.0,214.0,78.0,2
0,105.0,18.0,89.0,15267.0,3218.0,388.0,169.0,2
0,45.0,81.0,82.0,12449.0,3950.0,323.0,219.0,2
1,55.0,60.0,98.0,14064.0,3577.0,179.0,87.0,2
1,103.0,26.0,107.0,17562.0,4154.0,228.0,92.0,2
0,57.0,38.0,111.0,11039.0,3739.0,316.0,177.0,2
0,39.0,70.0,91.0,11178.0,3879.0,300.0,182.0,2
0,70.0,9.0,92.0,10634.0,2856.0,272.0,125.0,2
0,79.0,4.0,94.0,13954.0,3666.0,307.0,144.0,2
1,91.0,21.0,82.0,16115.0,3457.0,182.0,61.0,2
1,74.0,113.0,86.0,19904.0,5294.0,298.0,153.0,2
0,64.0,22.0,75.0,11442.0,2874.0,233.0,87.0,2
0,76.0,33.0,92.0,13869.0,3043.0,352.0,160.0,2
1,81.0,27.0,92.0,13161.0,3514.0,192.0,88.0,2
1,80.0,11.0,91.0,14126.0,3435.0,171.0,68.0,2
1,65.0,10.0,92.0,11680.0,3286.0,139.0,49.0,2
1,29.0,49.0,69.0,9231.0,2639.0,141.0,55.0,2
0,47.0,40.0,90.0,9807.0,2889.0,267.0,190.0,2
0,47.0,35.0,84.0,9612.0,2777.0,260.0,117.0,2
1,66.0,23.0,83.0,10182.0,2850.0,170.0,81.0,2
0,71.0,89.0,96.0,16879.0,4979.0,496.0,216.0,2
1,33.0,5.0,89.0,6866.0,2129.0,107.0,62.0,2
0,47.0,35.0,99.0,10396.0,3044.0,259.0,149.0,2
0,70.0,3.0,95.0,15889.0,3485.0,262.0,114.0,2
0,78.0,31.0,92.0,14639.0,3798.0,303.0,152.0,2
0,71.0,53.0,71.0,9919.0,2289.0,372.0,156.0,2
0,85.0,0.0,107.0,12298.0,3157.0,324.0,174.0,2
1,62.0,14.0,97.0,13001.0,3572.0,158.0,75.0,2
1,74.0,40.0,82.0,16579.0,3497.0,205.0,74.0,2
1,72.0,47.0,99.0,18105.0,4672.0,201.0,79.0,2
0,51.0,36.0,100.0,11173.0,3662.0,267.0,144.0,2
1,68.0,56.0,89.0,12222.0,3090.0,203.0,86.0,2
1,45.0,36.0,86.0,10325.0,2512.0,163.0,71.0,2
0,102.0,27.0,81.0,16433.0,3157.0,393.0,159.0,2
0,58.0,63.0,80.0,15026.0,3536.0,348.0,161.0,2
1,10.0,24.0,109.0,5475.0,2657.0,93.0,58.0,2
1,34.0,39.0,85.0,8771.0,3050.0,133.0,62.0,2
1,69.0,91.0,85.0,16761.0,4021.0,250.0,113.0,2
1,78.0,51.0,92.0,16278.0,4375.0,198.0,82.0,2
1,53.0,4.0,99.0,8534.0,2589.0,156.0,76.0,2
1,78.0,21.0,107.0,14133.0,3247.0,199.0,75.0,2
0,77.0,19.0,84.0,13945.0,3087.0,326.0,133.0,2
0,59.0,27.0,75.0,9212.0,2366.0,226.0,103.0,2
1,29.0,25.0,97.0,5653.0,2473.0,116.0,59.0,2
1,41.0,35.0,88.0,10090.0,3126.0,132.0,84.0,2
0,59.0,55.0,104.0,12088.0,3596.0,297.0,180.0,2
1,68.0,6.0,78.0,10409.0,2997.0,144.0,57.0,2
0,52.0,2.0,86.0,8736.0,2325.0,208.0,125.0,2
1,53.0,48.0,103.0,14382.0,3921.0,181.0,85.0,2
0,82.0,48.0,80.0,18416.0,3656.0,382.0,145.0,2
0,53.0,38.0,79.0,11982.0,3239.0,303.0,143.0,2
1,48.0,55.0,76.0,11177.0,3237.0,160.0,87.0,2
1,64.0,72.0,95.0,15340.0,4219.0,264.0,98.0,2
1,146.0,57.0,76.0,30523.0,5145.0,627.0,97.0,3
0,131.0,34.0,84.0,27372.0,4793.0,880.0,159.0,3
0,86.0,8.0,90.0,15934.0,3078.0,576.0,160.0,3
1,149.0,52.0,98.0,29253.0,5557.0,648.0,102.0,3
1,145.0,30.0,72.0,25094.0,4231.0,573.0,86.0,3
1,156.0,19.0,107.0,28268.0,5136.0,613.0,112.0,3
0,133.0,51.0,87.0,24184.0,4969.0,1164.0,207.0,3
1,149.0,13.0,84.0,25383.0,4159.0,601.0,84.0,3
1,147.0,0.0,87.0,23814.0,4238.0,594.0,98.0,3
0,135.0,40.0,87.0,23889.0,4829.0,996.0,209.0,3
0,123.0,118.0,100.0,24078.0,5785.0,1314.0,295.0,3
1,117.0,46.0,75.0,23298.0,4297.0,557.0,94.0,3
1,147.0,5.0,103.0,25170.0,4404.0,571.0,99.0,3
0,182.0,30.0,106.0,30913.0,5037.0,1411.0,247.0,3
1,140.0,76.0,84.0,30264.0,5608.0,647.0,127.0,3
1,164.0,63.0,71.0,27582.0,4541.0,709.0,120.0,3
0,161.0,23.0,98.0,26644.0,4518.0,1137.0,199.0,3
1,174.0,28.0,88.0,30058.0,4921.0,694.0,110.0,3
0,225.0,50.0,69.0,37689.0,5521.0,1560.0,208.0,3
0,138.0,35.0,96.0,26669.0,4396.0,1136.0,206.0,3
1,89.0,35.0,105.0,16788.0,3928.0,416.0,93.0,3
0,144.0,35.0,95.0,30334.0,5605.0,1147.0,191.0,3
1,130.0,24.0,107.0,21338.0,4271.0,545.0,98.0,3
1,166.0,24.0,87.0,28401.0,4663.0,640.0,105.0,3
0,137.0,80.0,92.0,27170.0,5049.0,1078.0,230.0,3
0,129.0,23.0,67.0,20726.0,3310.0,991.0,159.0,3
0,149.0,12.0,97.0,22854.0,4256.0,1110.0,188.0,3
0,144.0,61.0,93.0,30624.0,5595.0,1200.0,222.0,3
1,139.0,5.0,85.0,24572.0,4182.0,529.0,88.0,3
1,183.0,48.0,74.0,31232.0,4933.0,677.0,109.0,3
0,166.0,33.0,112.0,26725.0,5118.0,1277.0,257.0,3
0,114.0,78.0,68.0,21656.0,4504.0,1038.0,212.0,3
0,144.0,29.0,63.0,24227.0,3694.0,938.0,152.0,3
0,118.0,49.0,75.0,20969.0,4165.0,992.0,191.0,3
1,175.0,36.0,99.0,28590.0,4584.0,628.0,107.0,3
1,167.0,29.0,80.0,29784.0,3966.0,586.0,96.0,3
1,165.0,10.0,81.0,25712.0,4358.0,600.0,87.0,3
1,151.0,22.0,86.0,25917.0,4051.0,590.0,87.0,3
1,115.0,78.0,81.0,21884.0,5641.0,652.0,108.0,3
0,190.0,43.0,95.0,34651.0,6020.0,1381.0,233.0,3
0,129.0,32.0,92.0,18823.0,3919.0,937.0,173.0,3
1,139.0,33.0,99.0,27033.0,5183.0,587.0,111.0,3
0,119.0,8.0,91.0,18390.0,3608.0,843.0,160.0,3
0,147.0,31.0,73.0,24530.0,3971.0,1044.0,164.0,3
1,166.0,49.0,92.0,27950.0,4894.0,719.0,127.0,3
1,174.0,30.0,88.0,27932.0,4831.0,607.0,101.0,3
0,134.0,2.0,64.0,20976.0,3296.0,890.0,126.0,3
0,175.0,15.0,110.0,27996.0,5014.0,1166.0,203.0,3
1,148.0,28.0,65.0,23608.0,3643.0,593.0,77.0,3
0,112.0,66.0,95.0,22475.0,4673.0,986.0,194.0,3
1,143.0,46.0,89.0,25496.0,4753.0,606.0,99.0,3
1,225.0,8.0,95.0,36204.0,5707.0,825.0,120.0,3
0,177.0,40.0,83.0,30805.0,5194.0,1386.0,235.0,3
1,197.0,40.0,100.0,33056.0,5853.0,770.0,123.0,3
1,163.0,53.0,94.0,33442.0,5376.0,646.0,117.0,3
0,165.0,46.0,104.0,32272.0,5132.0,1324.0,244.0,3
1,142.0,33.0,75.0,25399.0,4278.0,570.0,91.0,3
1,146.0,36.0,63.0,24232.0,3370.0,548.0,79.0,3
1,198.0,28.0,94.0,32804.0,5444.0,733.0,108.0,3
1,180.0,71.0,105.0,35555.0,6475.0,738.0,121.0,3
1,220.0,34.0,84.0,35703.0,5270.0,853.0,121.0,3
1,134.0,42.0,81.0,27524.0,3401.0,604.0,106.0,3
0,153.0,23.0,82.0,24358.0,3843.0,1077.0,172.0,3
0,133.0,32.0,78.0,22576.0,4107.0,988.0,184.0,3
0,183.0,49.0,88.0,32925.0,5951.0,1309.0,206.0,3
1,122.0,38.0,126.0,22977.0,4854.0,616.0,136.0,3
0,178.0,66.0,95.0,35584.0,6432.0,1402.0,221.0,3
1,126.0,66.0,76.0,19622.0,4473.0,633.0,94.0,3
1,178.0,71.0,112.0,36412.0,6757.0,816.0,143.0,3
1,136.0,51.0,107.0,28119.0,5444.0,610.0,124.0,3
0,147.0,44.0,92.0,25188.0,4655.0,1373.0,230.0,3
1,163.0,8.0,97.0,29306.0,4706.0,587.0,103.0,3
1,142.0,93.0,91.0,27197.0,6303.0,766.0,150.0,3
0,144.0,49.0,73.0,24893.0,4493.0,968.0,186.0,3
1,149.0,43.0,112.0,24072.0,5479.0,568.0,113.0,3
1,174.0,36.0,108.0,30059.0,5061.0,696.0,109.0,3
0,115.0,2.0,97.0,20689.0,3779.0,757.0,143.0,3
1,156.0,43.0,83.0,27568.0,4619.0,676.0,110.0,3
1,118.0,62.0,87.0,23762.0,5069.0,521.0,97.0,3
1,175.0,86.0,76.0,33558.0,6063.0,702.0,117.0,3
0,122.0,32.0,90.0,20441.0,4070.0,829.0,186.0,3
0,150.0,25.0,72.0,27085.0,4116.0,1124.0,184.0,3
0,182.0,38.0,95.0,33355.0,5580.0,1213.0,202.0,3
1,150.0,15.0,100.0,25365.0,4374.0,537.0,94.0,3
1,125.0,6.0,90.0,21250.0,3714.0,499.0,78.0,3
0,136.0,17.0,91.0,23073.0,3787.0,916.0,192.0,3
1,126.0,35.0,105.0,23046.0,4175.0,590.0,100.0,3
0,184.0,49.0,92.0,30634.0,5415.0,1227.0,206.0,3
1,156.0,104.0,80.0,35343.0,5885.0,739.0,138.0,3
0,129.0,49.0,99.0,24618.0,4611.0,1233.0,192.0,3
0,143.0,106.0,92.0,32681.0,6223.0,1459.0,312.0,3
1,114.0,34.0,80.0,24369.0,3472.0,495.0,76.0,3
1,149.0,14.0,72.0,25680.0,4208.0,632.0,90.0,3
0,159.0,2.0,86.0,26087.0,3897.0,1017.0,178.0,3
0,171.0,73.0,86.0,34054.0,5802.0,1281.0,252.0,3
1,153.0,45.0,84.0,27252.0,4898.0,575.0,91.0,3
1,125.0,16.0,85.0,18857.0,3229.0,489.0,62.0,3
0,161.0,61.0,84.0,30455.0,5583.0,1482.0,256.0,3
0,182.0,53.0,76.0,31918.0,4815.0,1335.0,210.0,3
1,159.0,37.0,100.0,30366.0,5735.0,682.0,127.0,3
0,139.0,42.0,92.0,23318.0,4295.0,992.0,217.0,3
0,148.0,33.0,90.0,24213.0,3579.0,1095.0,204.0,3
1,149.0,36.0,94.0,23762.0,4230.0,596.0,96.0,3
1,113.0,57.0,89.0,23294.0,4510.0,550.0,93.0,3
1,183.0,54.0,97.0,32059.0,5228.0,795.0,132.0,3
1,127.0,18.0,85.0,21712.0,3779.0,507.0,84.0,3
0,143.0,7.0,100.0,22584.0,4504.0,981.0,196.0,3
0,171.0,13.0,93.0,26389.0,4609.0,1105.0,191.0,3
1,186.0,28.0,102.0,29547.0,5205.0,733.0,116.0,3
1,151.0,11.0,106.0,24035.0,4256.0,548.0,99.0,3
1,180.0,51.0,98.0,31268.0,5071.0,687.0,114.0,3
0,120.0,9.0,86.0,18434.0,3756.0,931.0,176.0,3
1,116.0,29.0,92.0,21876.0,5224.0,475.0,93.0,3
1,101.0,67.0,106.0,18516.0,4256.0,554.0,121.0,3
0,156.0,52.0,81.0,26758.0,4364.0,1154.0,191.0,3
1,119.0,1.0,62.0,17441.0,2913.0,403.0,58.0,3
0,160.0,47.0,106.0,27990.0,5697.0,1325.0,254.0,3
0,158.0,17.0,101.0,26225.0,4506.0,1128.0,204.0,3
1,188.0,54.0,95.0,35483.0,5659.0,761.0,122.0,3
0,137.0,4.0,86.0,22826.0,4070.0,839.0,156.0,3
0,192.0,59.0,83.0,34075.0,5675.0,1499.0,234.0,3
1,130.0,33.0,96.0,25478.0,4205.0,546.0,113.0,3
1,186.0,67.0,105.0,32425.0,6427.0,766.0,136.0,3
1,161.0,60.0,96.0,30577.0,5204.0,648.0,118.0,3
0,161.0,7.0,78.0,26997.0,4122.0,1096.0,176.0,3
0,192.0,10.0,92.0,30116.0,5070.0,1405.0,227.0,3
1,130.0,19.0,75.0,19018.0,3822.0,508.0,75.0,3
1,139.0,65.0,98.0,25244.0,5398.0,678.0,128.0,3
0,195.0,25.0,109.0,32617.0,5550.0,1357.0,235.0,3
0,127.0,72.0,102.0,26916.0,5840.0,1136.0,248.0,3
1,195.0,57.0,95.0,34111.0,6312.0,839.0,133.0,3
0,130.0,23.0,106.0,22990.0,4651.0,964.0,194.0,3
1,128.0,40.0,97.0,25540.0,4932.0,579.0,104.0,3
1,79.0,71.0,96.0,17709.0,4172.0,444.0,126.0,3
0,161.0,40.0,81.0,30378.0,5346.0,1231.0,197.0,3
1,172.0,15.0,117.0,29444.0,5442.0,670.0,121.0,3
0,132.0,25.0,73.0,23635.0,3977.0,1119.0,178.0,3
1,164.0,13.0,103.0,27046.0,4637.0,574.0,95.0,3
0,144.0,48.0,83.0,22157.0,3640.0,1067.0,182.0,3
1,96.0,34.0,84.0,17731.0,3696.0,316.0,63.0,3
1,198.0,20.0,73.0,29842.0,4090.0,734.0,100.0,3
1,158.0,24.0,67.0,23410.0,3658.0,575.0,80.0,3
1,171.0,3.0,71.0,26004.0,3917.0,635.0,76.0,3
0,212.0,54.0,109.0,37927.0,6384.0,1597.0,268.0,3
0,156.0,78.0,98.0,30110.0,6528.0,1463.0,242.0,3
0,200.0,35.0,86.0,34343.0,5277.0,1338.0,185.0,3
0,153.0,76.0,86.0,34100.0,6245.0,1429.0,252.0,3
1,153.0,106.0,77.0,30151.0,5586.0,742.0,129.0,3
1,180.0,34.0,73.0,30438.0,4550.0,705.0,108.0,3
0,101.0,22.0,71.0,18659.0,3663.0,716.0,143.0,3
1,147.0,55.0,89.0,27377.0,4853.0,653.0,105.0,3
1,160.0,76.0,69.0,29490.0,5673.0,766.0,125.0,3
0,157.0,86.0,93.0,31672.0,5861.0,1385.0,266.0,3
0,103.0,39.0,101.0,19293.0,3765.0,842.0,183.0,3
0,110.0,43.0,91.0,17991.0,3595.0,978.0,187.0,3
0,153.0,47.0,84.0,26783.0,4361.0,1026.0,171.0,3
1,138.0,22.0,75.0,24240.0,3567.0,583.0,85.0,3
1,165.0,30.0,84.0,30492.0,5158.0,618.0,97.0,3
0,138.0,10.0,84.0,21077.0,3496.0,1090.0,178.0,3
0,167.0,43.0,84.0,28852.0,4767.0,1322.0,221.0,3
1,108.0,41.0,95.0,19336.0,4027.0,471.0,105.0,3
1,155.0,40.0,98.0,25829.0,4849.0,598.0,112.0,3
1,138.0,42.0,85.0,26593.0,4345.0,594.0,102.0,3
1,156.0,4.0,94.0,24375.0,4156.0,605.0,91.0,3
0,136.0,37.0,92.0,24081.0,4557.0,952.0,151.0,3
0,165.0,25.0,92.0,27627.0,4349.0,1171.0,207.0,3
1,169.0,23.0,72.0,29141.0,3977.0,627.0,92.0,3
0,166.0,51.0,113.0,32320.0,6151.0,1160.0,259.0,3
1,197.0,36.0,100.0,33062.0,5474.0,743.0,127.0,3
0,157.0,58.0,65.0,30934.0,4843.0,1183.0,213.0,3
0,144.0,49.0,96.0,28877.0,5274.0,1053.0,188.0,3
0,86.0,41.0,87.0,16684.0,3557.0,714.0,191.0,3
0,198.0,5.0,83.0,34474.0,5144.0,1317.0,196.0,3
0,163.0,78.0,104.0,28821.0,4891.0,1438.0,304.0,3
1,192.0,54.0,91.0,33493.0,5939.0,755.0,112.0,3
1,174.0,22.0,77.0,29236.0,4539.0,650.0,97.0,3
1,121.0,59.0,94.0,26574.0,5208.0,647.0,120.0,3
0,152.0,60.0,93.0,28559.0,5358.0,1317.0,233.0,3
1,214.0,35.0,101.0,35366.0,5713.0,802.0,126.0,3
1,139.0,28.0,107.0,26348.0,5556.0,594.0,105.0,3
0,157.0,20.0,89.0,24202.0,4176.0,1185.0,187.0,3
0,154.0,17.0,118.0,25031.0,4230.0,1179.0,203.0,3
1,117.0,83.0,92.0,23732.0,5185.0,707.0,120.0,3
1,111.0,28.0,92.0,15704.0,3123.0,483.0,80.0,3
1,141.0,28.0,82.0,21731.0,3857.0,551.0,97.0,3
1,138.0,43.0,83.0,26241.0,4579.0,540.0,90.0,3
1,157.0,57.0,79.0,28500.0,5305.0,681.0,117.0,3
1,146.0,76.0,91.0,30071.0,4957.0,687.0,135.0,3
0,154.0,25.0,85.0,25752.0,4300.0,1323.0,196.0,3
0,163.0,11.0,90.0,27353.0,4613.0,1057.0,164.0,3
1,129.0,53.0,76.0,25547.0,4191.0,543.0,94.0,3
1,195.0,33.0,100.0,31035.0,5136.0,777.0,119.0,3
0,176.0,69.0,78.0,33925.0,5919.0,1283.0,221.0,3
1,163.0,15.0,97.0,28155.0,5000.0,602.0,118.0,3
0,133.0,30.0,83.0,23385.0,4223.0,975.0,176.0,3
1,189.0,67.0,88.0,34634.0,6251.0,836.0,144.0,3
0,178.0,19.0,99.0,28740.0,4865.0,1250.0,200.0,3
1,192.0,15.0,77.0,28623.0,4448.0,652.0,95.0,3
1,161.0,11.0,80.0,28404.0,4240.0,590.0,89.0,3
1,108.0,50.0,99.0,20551.0,4991.0,616.0,115.0,3
0,78.0,177.0,93.0,26686.0,6716.0,1223.0,322.0,4
0,61.0,106.0,77.0,21402.0,5034.0,724.0,185.0,4
0,36.0,134.0,88.0,16036.0,5492.0,1015.0,269.0,4
1,75.0,135.0,81.0,19619.0,5760.0,527.0,129.0,4
1,58.0,122.0,88.0,17114.0,4707.0,497.0,124.0,4
1,48.0,112.0,81.0,16562.0,5176.0,479.0,117.0,4
0,74.0,87.0,105.0,18052.0,4897.0,808.0,220.0,4
1,42.0,123.0,80.0,17126.0,4957.0,483.0,117.0,4
1,4.0,168.0,83.0,15820.0,5003.0,443.0,139.0,4
0,66.0,150.0,87.0,25069.0,6834.0,1003.0,258.0,4
0,120.0,98.0,106.0,24375.0,5980.0,1264.0,264.0,4
1,71.0,111.0,97.0,19978.0,5574.0,485.0,119.0,4
1,30.0,173.0,82.0,20491.0,5191.0,569.0,161.0,4
0,58.0,76.0,99.0,14831.0,3843.0,812.0,215.0,4
1,91.0,115.0,108.0,21502.0,5949.0,543.0,121.0,4
1,83.0,142.0,97.0,24588.0,6414.0,643.0,144.0,4
0,53.0,174.0,96.0,24820.0,7056.0,1206.0,308.0,4
